form,filingDate,items,accessionNumber,primaryDocument,size,primaryDocDescription,final_cik,breach_date,days,treated,is502
8-K,2023-06-21,"5.02,5.07,9.01",0001193125-23-171171,d526068d8k.htm,200084,8-K,1283699,2023-04-28,54,1,True
8-K,2023-05-11,"8.01,9.01",0001193125-23-142123,d459031d8k.htm,1016596,8-K,1283699,2023-04-28,13,1,False
8-K,2023-05-01,"8.01,9.01",0001193125-23-128863,d491886d8k.htm,182947,8-K,1283699,2023-04-28,3,1,False
8-K,2014-09-08,1.01,0001104659-14-065074,a14-20554_18k.htm,37893,8-K,1326160,2014-03-24,168,0,False
8-K,2014-09-02,8.01,0001104659-14-064111,a14-20254_18k.htm,27268,8-K,1326160,2014-03-24,162,0,False
8-K,2014-08-22,"1.01,9.01",0001104659-14-062613,a14-19458_28k.htm,76963,8-K,1326160,2014-03-24,151,0,False
8-K,2014-08-21,"7.01,9.01",0001104659-14-062383,a14-19458_18k.htm,74744,8-K,1326160,2014-03-24,150,0,False
8-K,2014-08-15,"2.02,9.01",0001326160-14-000025,a2q2014statisticalsuppleme.htm,1236522,8-K,1326160,2014-03-24,144,0,False
8-K,2014-08-07,"2.02,9.01",0001193125-14-299482,d772026d8k.htm,940200,8-K,1326160,2014-03-24,136,0,False
8-K,2014-07-24,5.02,0001104659-14-053140,a14-17625_18k.htm,28488,8-K,1326160,2014-03-24,122,0,True
8-K,2014-06-09,7.01,0001104659-14-044777,a14-14803_18k.htm,31804,8-K,1326160,2014-03-24,77,0,False
8-K,2014-05-30,8.01,0001104659-14-042642,a14-14315_18k.htm,33221,8-K,1326160,2014-03-24,67,0,False
8-K,2014-05-22,7.01,0001104659-14-041016,a14-12843_28k.htm,42114,8-K,1326160,2014-03-24,59,0,False
8-K,2014-05-20,"5.03,9.01",0001104659-14-040400,a14-12843_38k.htm,83506,8-K,1326160,2014-03-24,57,0,False
8-K,2014-05-16,"2.02,9.01",0001104659-14-039565,a14-12843_18k.htm,1578062,8-K,1326160,2014-03-24,53,0,False
8-K,2014-05-07,"2.02,9.01",0001193125-14-186182,d723314d8k.htm,575848,FORM 8-K,1326160,2014-03-24,44,0,False
8-K,2014-05-06,"5.02,5.07,9.01",0001104659-14-035262,a14-12019_18k.htm,243949,8-K,1326160,2014-03-24,43,0,True
8-K,2014-04-22,"8.01,9.01",0001104659-14-029160,a14-10852_48k.htm,348961,8-K,1326160,2014-03-24,29,0,False
8-K,2014-04-17,7.01,0001104659-14-028460,a14-10717_18k.htm,26837,8-K,1326160,2014-03-24,24,0,False
8-K,2014-04-04,"8.01,9.01",0001104659-14-025973,a14-8817_38k.htm,562467,8-K,1326160,2014-03-24,11,0,False
8-K,2014-04-04,"7.01,9.01",0001104659-14-025887,a14-9325_18k.htm,414073,8-K,1326160,2014-03-24,11,0,False
8-K,2014-04-01,8.01,0001104659-14-024653,a14-9325_28k.htm,24817,8-K,1326160,2014-03-24,8,0,False
8-K,2018-05-09,5.07,0001326160-18-000131,finalform8-kre2018annualme.htm,93862,8-K,1326160,2017-11-10,180,0,False
8-K,2018-03-12,"2.02,9.01",0001326160-18-000094,a4q2017statisticalsupplement.htm,2018122,FORM 8-K,1326160,2017-11-10,122,0,False
8-K,2018-03-09,"1.01,8.01,9.01",0001104659-18-016290,a18-7471_38k.htm,1690964,8-K,1326160,2017-11-10,119,0,False
8-K,2018-03-02,"8.01,9.01",0001104659-18-014299,a18-7436_18k.htm,99318,8-K,1326160,2017-11-10,112,0,False
8-K,2018-02-26,"8.01,9.01",0001104659-18-011899,a18-7072_18k.htm,80951,8-K,1326160,2017-11-10,108,0,False
8-K,2018-02-20,"1.01,9.01",0001104659-18-010550,a18-6268_18k.htm,803144,8-K,1326160,2017-11-10,102,0,False
8-K,2018-02-20,"2.02,9.01",0001326160-18-000030,er-q42017earningsrelease8xk.htm,3359434,FORM 8-K EARNINGS RELEASE,1326160,2017-11-10,102,0,False
8-K,2017-12-14,5.02,0001326160-17-000184,final8-kredavisboardappoin.htm,53972,8-K,1326160,2017-11-10,34,0,True
8-K,2017-11-24,"8.01,9.01",0001104659-17-070270,a17-27543_18k.htm,94914,8-K,1326160,2017-11-10,14,0,False
8-K,2017-11-20,"7.01,9.01",0001104659-17-069581,a17-27372_18k.htm,53744,8-K,1326160,2017-11-10,10,0,False
8-K,2017-11-15,"2.02,9.01",0001326160-17-000181,a3q2017statisticalsupplement.htm,1489437,FORM 8-K,1326160,2017-11-10,5,0,False
8-K,2021-11-15,"1.01,5.02,8.01,9.01",0001104659-21-138544,tm2132901d1_8k.htm,468549,FORM 8-K,1326160,2021-05-28,171,0,True
8-K,2021-11-04,"2.02,9.01",0001326160-21-000228,duk-20211104.htm,3274064,FORM 8-K,1326160,2021-05-28,160,0,False
8-K,2021-10-29,"2.06,7.01",0001104659-21-131412,tm2131337d1_8k.htm,354383,FORM 8-K,1326160,2021-05-28,154,0,False
8-K,2021-10-13,"7.01,9.01",0001104659-21-125748,tm2129535d1_8k.htm,402472,FORM 8-K,1326160,2021-05-28,138,0,False
8-K,2021-09-28,"8.01,9.01",0001104659-21-120046,tm2127747d4_8k.htm,735931,FORM 8-K,1326160,2021-05-28,123,0,False
8-K,2021-09-27,"5.02,9.01",0001326160-21-000219,duk-20210922.htm,284357,8-K,1326160,2021-05-28,122,0,True
8-K,2021-09-08,"1.01,2.01,7.01,9.01",0001104659-21-113669,tm2126982d1_8k.htm,1011605,FORM 8-K,1326160,2021-05-28,103,0,False
8-K,2021-08-25,7.01,0001104659-21-109171,tm2125619d1_8k.htm,345165,FORM 8-K,1326160,2021-05-28,89,0,False
8-K,2021-08-05,"2.02,9.01",0001326160-21-000213,duk-20210805.htm,3219213,FORM 8-K,1326160,2021-05-28,69,0,False
8-K,2021-07-19,7.01,0001326160-21-000206,duk-20210719.htm,625884,8-K,1326160,2021-05-28,52,0,False
8-K,2021-06-11,"7.01,9.01",0001104659-21-080192,tm2118184d1_8k.htm,15123584,FORM 8-K,1326160,2021-05-28,14,0,False
8-K,2021-06-10,"8.01,9.01",0001104659-21-079172,tm2118340d5_8k.htm,1076850,FORM 8-K,1326160,2021-05-28,13,0,False
8-K,2013-12-18,"2.02,8.01,9.01",0001193125-13-477656,d643146d8k.htm,805680,FORM 8-K,1341439,2013-07-10,161,0,False
8-K,2013-11-01,5.07,0001193125-13-423180,d619713d8k.htm,27130,FORM 8-K,1341439,2013-07-10,114,0,False
8-K,2013-09-18,"2.02,8.01,9.01",0001193125-13-370408,d598627d8k.htm,586951,FORM 8-K,1341439,2013-07-10,70,0,False
8-K,2013-07-16,"8.01,9.01",0001193125-13-291787,d568055d8k.htm,174821,FORM 8-K,1341439,2013-07-10,6,0,False
8-K,2024-10-23,"2.02,5.02,9.01",0001373715-24-000342,now-20241021.htm,851126,8-K,1373715,2024-05-14,162,0,True
8-K,2024-07-24,"2.02,5.02,9.01",0001373715-24-000269,now-20240724.htm,809563,8-K,1373715,2024-05-14,71,0,True
8-K,2024-05-23,5.07,0001373715-24-000232,now-20240523.htm,172759,8-K,1373715,2024-05-14,9,0,False
8-K,2024-04-25,"2.02,9.01",0001428439-24-000016,wk-20240425.htm,2239357,8-K,1428439,2023-12-01,146,0,False
8-K,2024-02-15,"2.02,9.01",0001428439-24-000007,wk-20240215.htm,2619332,8-K,1428439,2023-12-01,76,0,False
8-K,2024-06-07,"5.02,5.07,9.01",0001428439-24-000027,wk-20240606.htm,402897,8-K,1428439,2023-12-28,162,0,True
8-K,2024-04-25,"2.02,9.01",0001428439-24-000016,wk-20240425.htm,2239357,8-K,1428439,2023-12-28,119,0,False
8-K,2024-02-15,"2.02,9.01",0001428439-24-000007,wk-20240215.htm,2619332,8-K,1428439,2023-12-28,49,0,False
8-K,2024-08-01,"2.02,9.01",0001428439-24-000031,wk-20240801.htm,2063283,8-K,1428439,2024-02-29,154,0,False
8-K,2024-06-07,"5.02,5.07,9.01",0001428439-24-000027,wk-20240606.htm,402897,8-K,1428439,2024-02-29,99,0,True
8-K,2024-04-25,"2.02,9.01",0001428439-24-000016,wk-20240425.htm,2239357,8-K,1428439,2024-02-29,56,0,False
8-K/A,2022-12-09,5.02,0001447669-22-000212,twlo-20220804.htm,204509,8-K/A,1447669,2022-08-04,127,1,True
8-K,2022-11-03,"2.02,9.01",0001447669-22-000191,twlo-20221103.htm,472359,8-K,1447669,2022-08-04,91,1,False
8-K,2022-09-14,"2.05,7.01,9.01",0001193125-22-244315,d380990d8k.htm,214862,8-K,1447669,2022-08-04,41,1,False
8-K,2024-08-01,"2.02,9.01",0001447669-24-000127,twlo-20240801.htm,569142,8-K,1447669,2024-04-01,122,1,False
8-K,2024-06-10,5.07,0001193125-24-158347,d804288d8k.htm,163860,8-K,1447669,2024-04-01,70,1,False
8-K,2024-05-07,"2.02,9.01",0001447669-24-000069,twlo-20240507.htm,567652,8-K,1447669,2024-04-01,36,1,False
8-K,2024-04-04,"5.02,7.01,9.01",0001193125-24-086510,d823064d8k.htm,184716,8-K,1447669,2024-04-01,3,1,True
8-K,2022-08-04,"2.02,9.01",0001501585-22-000024,hii2022q2earningsrelease8-k.htm,3621776,8-K,1501585,2022-03-01,156,0,False
8-K,2022-07-22,5.02,0001193125-22-200081,d304819d8k.htm,141384,8-K,1501585,2022-03-01,143,0,True
8-K,2022-05-09,"5.02,9.01",0001193125-22-145035,d259411d8k.htm,147028,8-K,1501585,2022-03-01,69,0,True
8-K,2022-05-06,"5.07,9.01",0001193125-22-143392,d327433d8k.htm,172814,8-K,1501585,2022-03-01,66,0,False
8-K,2022-05-05,"2.02,9.01",0001501585-22-000011,hii-20220505.htm,3094585,8-K,1501585,2022-03-01,65,0,False
8-K,2022-03-04,5.02,0001193125-22-065623,d198358d8k.htm,141484,8-K,1501585,2022-03-01,3,0,True
8-K/A,2022-03-04,5.02,0001193125-22-065618,d199082d8ka.htm,148918,8-K/A,1501585,2022-03-01,3,0,True
8-K,2019-05-10,"7.01,9.01",0001510295-19-000064,mpc8-kinvestorrelationspkt.htm,2656846,8-K,1510295,2018-11-28,163,0,False
8-K,2019-05-09,"7.01,9.01",0001510295-19-000048,mpc8-kinvestorpresentation.htm,9563105,8-K,1510295,2018-11-28,162,0,False
8-K,2019-05-08,"2.02,9.01",0001510295-19-000038,mpcform8-kq12019earningsre.htm,569881,8-K,1510295,2018-11-28,161,0,False
8-K,2019-05-08,"1.01,8.01,9.01",0001193125-19-140413,d749211d8k.htm,563441,FORM 8-K,1510295,2018-11-28,161,0,False
8-K,2019-04-26,5.07,0001510295-19-000032,mpc8-kannualmeeting2019.htm,86236,8-K,1510295,2018-11-28,149,0,False
8-K,2019-04-01,"7.01,9.01",0001510295-19-000027,mpc8-k4119irdeck.htm,9633733,8-K,1510295,2018-11-28,124,0,False
8-K,2019-03-18,8.01,0001510295-19-000025,mpc8-k31819.htm,42443,8-K,1510295,2018-11-28,110,0,False
8-K,2019-02-07,"2.02,9.01",0001510295-19-000010,mpcform8-kq42018earningsre.htm,921859,8-K,1510295,2018-11-28,71,0,False
8-K,2019-01-30,"5.02,9.01",0001510295-19-000007,mpc8-kjan2019.htm,216019,8-K,1510295,2018-11-28,63,0,True
8-K,2019-01-07,"7.01,9.01",0001510295-19-000004,mpc8-k1719.htm,8838751,8-K,1510295,2018-11-28,40,0,False
8-K,2018-12-04,"7.01,9.01",0001510295-18-000227,mpc8-kinvestorday12418.htm,14905491,8-K,1510295,2018-11-28,6,0,False
8-K,2022-08-30,"2.02,9.01",0001535527-22-000016,crwd-20220830.htm,713975,8-K,1535527,2022-04-01,151,0,False
8-K,2022-07-06,"5.07,8.01,9.01",0001104659-22-077774,tm2220303d1_8k.htm,255443,FORM 8-K,1535527,2022-04-01,96,0,False
8-K,2022-06-02,"2.02,9.01",0001535527-22-000010,crwd-20220602.htm,561220,8-K,1535527,2022-04-01,62,0,False
8-K,2022-04-08,5.02,0001104659-22-044351,tm2212244d1_8k.htm,206129,FORM 8-K,1535527,2022-04-01,7,0,True
8-K,2024-12-13,"3.03,5.03,8.01,9.01",0001104659-24-128515,tm2430723d1_8k.htm,228929,FORM 8-K,1535527,2024-07-19,147,0,False
8-K,2024-11-26,"2.02,9.01",0001535527-24-000024,crwd-20241126.htm,817059,8-K,1535527,2024-07-19,130,0,False
8-K,2024-08-28,"2.02,9.01",0001535527-24-000017,crwd-20240828.htm,784675,8-K,1535527,2024-07-19,40,0,False
8-K,2024-07-22,8.01,0001104659-24-081571,tm2419936d1_8k.htm,200625,FORM 8-K,1535527,2024-07-19,3,0,False
8-K,2020-04-17,"2.02,9.01",0001552781-20-000269,e20231_uber-8k.htm,224938,,1543151,2019-10-28,172,0,False
8-K,2020-03-23,5.02,0001552781-20-000209,e20170_uber-8k.htm,208342,,1543151,2019-10-28,147,0,True
8-K,2020-02-25,7.01,0001552781-20-000159,e20107_uber-8k.htm,203531,,1543151,2019-10-28,120,0,False
8-K,2020-02-19,"5.02,9.01",0001552781-20-000149,e20097_uber-8k.htm,221289,,1543151,2019-10-28,114,0,True
8-K,2020-02-06,"2.02,9.01",0001543151-20-000005,uberq419form8-k.htm,955001,8-K,1543151,2019-10-28,101,0,False
8-K,2020-01-21,"2.01,2.02,9.01",0001552781-20-000094,e19525_uber-8k.htm,372329,,1543151,2019-10-28,85,0,False
8-K,2020-01-06,8.01,0001552781-20-000051,e20009_uber-8k.htm,199415,,1543151,2019-10-28,70,0,False
8-K,2019-12-26,5.02,0001552781-19-000515,e19531_uber-8k.htm,204750,,1543151,2019-10-28,59,0,True
8-K,2019-11-04,"2.02,8.01,9.01",0001543151-19-000014,uberq319form8-k.htm,862461,8-K,1543151,2019-10-28,7,0,False
8-K,2023-06-30,"5.02,9.01",0001552781-23-000316,e23297_uber-8k.htm,532065,,1543151,2023-01-23,158,0,True
8-K,2023-05-12,"5.07,9.01",0001552781-23-000276,e23263_uber-8k.htm,223289,8-K,1543151,2023-01-23,109,0,False
8-K,2023-05-02,"2.02,9.01",0001543151-23-000013,uber-20230502.htm,641986,8-K,1543151,2023-01-23,99,0,False
8-K,2023-04-21,8.01,0001552781-23-000238,e23218_uber-8k.htm,195383,,1543151,2023-01-23,88,0,False
8-K,2023-03-14,"1.01,2.03,9.01",0001552781-23-000109,e23109_uber-8k.htm,1281070,,1543151,2023-01-23,50,0,False
8-K,2023-03-03,"1.01,2.03,9.01",0001552781-23-000080,e23085_uber-8k.htm,1385838,,1543151,2023-01-23,39,0,False
8-K,2023-02-08,"2.02,9.01",0001543151-23-000004,uber-20230208.htm,792941,8-K,1543151,2023-01-23,16,0,False
8-K,2023-08-01,"1.01,2.02,2.03,5.02,9.01",0001543151-23-000021,uber-20230728.htm,803127,8-K,1543151,2023-03-31,123,0,True
8-K,2023-06-30,"5.02,9.01",0001552781-23-000316,e23297_uber-8k.htm,532065,,1543151,2023-03-31,91,0,True
8-K,2023-05-12,"5.07,9.01",0001552781-23-000276,e23263_uber-8k.htm,223289,8-K,1543151,2023-03-31,42,0,False
8-K,2023-05-02,"2.02,9.01",0001543151-23-000013,uber-20230502.htm,641986,8-K,1543151,2023-03-31,32,0,False
8-K,2023-04-21,8.01,0001552781-23-000238,e23218_uber-8k.htm,195383,,1543151,2023-03-31,21,0,False
8-K,2025-02-07,5.02,0001552781-25-000025,e25038_uber-8k.htm,197871,,1543151,2024-08-23,168,0,True
8-K,2025-02-05,"2.02,9.01",0001543151-25-000004,uber-20250205.htm,764784,8-K,1543151,2024-08-23,166,0,False
8-K,2024-10-31,"2.02,9.01",0001543151-24-000033,uber-20241031.htm,734918,8-K,1543151,2024-08-23,69,0,False
8-K,2024-09-27,"1.01,1.02,2.03,9.01",0001552781-24-000539,e24397_uber-8k.htm,1191198,,1543151,2024-08-23,35,0,False
8-K,2024-09-09,"8.01,9.01",0001552781-24-000524,e24385_uber-8k.htm,1367350,,1543151,2024-08-23,17,0,False
8-K,2018-04-04,"1.01,2.03,7.01,9.01",0001553023-18-000064,a8-k_creditfacility.htm,1633296,8-K,1553023,2017-10-18,168,0,False
8-K,2018-02-27,"1.01,1.02,9.01",0001193125-18-061023,d633324d8k.htm,315594,FORM 8-K,1553023,2017-10-18,132,0,False
8-K,2018-02-22,"2.02,5.02,7.01,9.01",0001553023-18-000025,a4thqtrpressreleasefebruar.htm,2277440,8-K,1553023,2017-10-18,127,0,True
8-K,2017-12-28,"1.01,7.01,9.01",0001104659-17-075425,a17-28989_18k.htm,1388226,8-K,1553023,2017-10-18,71,0,False
8-K,2017-11-03,"1.01,2.03,9.01",0001104659-17-066063,a17-24607_48k.htm,529803,8-K,1553023,2017-10-18,16,0,False
8-K,2017-11-02,"1.01,1.02,9.01",0001104659-17-065400,a17-24608_38k.htm,427509,8-K,1553023,2017-10-18,15,0,False
8-K,2017-11-02,"8.01,9.01",0001104659-17-065322,a17-24607_38k.htm,40194,8-K,1553023,2017-10-18,15,0,False
8-K,2017-11-01,"8.01,9.01",0001104659-17-065076,a17-24607_28k.htm,38678,8-K,1553023,2017-10-18,14,0,False
8-K,2017-11-01,9.01,0001553023-17-000143,a8-ksentinelq32017.htm,205920,8-K,1553023,2017-10-18,14,0,False
8-K,2017-10-30,"2.02,7.01,9.01",0001553023-17-000133,a3rdqtrpressreleaseoctober.htm,1859370,8-K,1553023,2017-10-18,12,0,False
8-K,2017-10-24,"8.01,9.01",0001553023-17-000128,a8-k.htm,550768,8-K,1553023,2017-10-18,6,0,False
8-K,2022-08-26,"5.03,5.07,9.01",0001193125-22-231335,d399689d8k.htm,158569,8-K,1564408,2022-03-01,178,0,False
8-K/A,2022-08-08,"5.03,9.01",0001193125-22-215060,d383351d8ka.htm,165645,8-K/A,1564408,2022-03-01,160,0,False
8-K,2022-07-21,"1.01,2.02,5.02,5.03,5.07,8.01,9.01",0001564590-22-026167,snap-8k_20220719.htm,7289357,8-K,1564408,2022-03-01,142,0,True
8-K,2022-06-24,"8.01,9.01",0001193125-22-181629,d870971d8k.htm,220290,8-K,1564408,2022-03-01,115,0,False
8-K,2022-05-23,7.01,0001193125-22-157565,d516472d8k.htm,146361,8-K,1564408,2022-03-01,83,0,False
8-K,2022-05-09,"1.01,1.02",0001193125-22-145102,d301671d8k.htm,149056,8-K,1564408,2022-03-01,69,0,False
8-K,2022-04-21,"2.02,9.01",0001564590-22-015086,snap-8k_20220421.htm,8592461,8-K,1564408,2022-03-01,51,0,False
8-K,2024-02-07,"1.01,1.02,2.03,7.01,8.01,9.01",0001193125-24-026847,d739529d8k.htm,3826001,8-K,1590895,2023-08-23,168,0,False
8-K,2024-02-01,"7.01,9.01",0001193125-24-021250,d394754d8k.htm,207647,8-K,1590895,2023-08-23,162,0,False
8-K,2024-01-31,"7.01,9.01",0001193125-24-019887,d411646d8k.htm,245441,8-K,1590895,2023-08-23,161,0,False
8-K,2024-01-30,5.02,0001590895-24-000004,czr-20240126.htm,196495,8-K,1590895,2023-08-23,160,0,True
8-K,2024-01-25,"8.01,9.01",0001193125-24-014428,d692339d8k.htm,201408,8-K,1590895,2023-08-23,155,0,False
8-K,2024-01-24,"2.02,7.01,9.01",0001193125-24-013626,d742221d8k.htm,169839,8-K,1590895,2023-08-23,154,0,False
8-K,2024-01-18,"7.01,8.01,9.01",0001193125-24-009672,d732968d8k.htm,292411,8-K,1590895,2023-08-23,148,0,False
8-K,2023-10-31,"2.02,9.01",0001590895-23-000120,czr-20231031.htm,1683185,8-K,1590895,2023-08-23,69,0,False
8-K,2023-09-14,8.01,0001193125-23-235015,d537840d8k.htm,154052,8-K,1590895,2023-08-23,22,0,False
8-K,2020-04-03,2.02,0001609711-20-000046,gddy-20200402.htm,188681,8-K,1609711,2019-10-16,170,1,False
8-K,2020-02-13,"2.02,9.01",0001609711-20-000013,gddy-20200213.htm,2464690,8-K,1609711,2019-10-16,120,1,False
8-K,2020-02-10,"5.02,9.01",0001609711-20-000004,gddy-20200207.htm,234491,8-K,1609711,2019-10-16,117,1,True
8-K,2019-12-06,5.02,0001609711-19-000250,gddy1242019-pao8xk.htm,193775,8-K,1609711,2019-10-16,51,1,True
8-K,2019-11-06,"2.02,9.01",0001609711-19-000226,gddy8-kxearningsreleas.htm,694589,8-K,1609711,2019-10-16,21,1,False
8-K,2022-02-16,"1.01,7.01,9.01",0001609711-22-000019,gddy-20220214.htm,870113,8-K,1609711,2021-09-06,163,1,False
8-K,2022-02-10,"2.02,9.01",0001609711-22-000017,gddy-20220210.htm,2279424,8-K,1609711,2021-09-06,157,1,False
8-K/A,2022-01-26,"5.02,9.01",0001609711-22-000011,gddy-20220103.htm,410677,8-K/A,1609711,2021-09-06,142,1,True
8-K,2022-01-05,"5.02,9.01",0001609711-22-000003,gddy-20220103.htm,267610,8-K,1609711,2021-09-06,121,1,True
8-K,2021-12-13,"5.03,8.01,9.01",0001609711-21-000130,gddy-20211208.htm,406718,8-K,1609711,2021-09-06,98,1,False
8-K,2021-12-06,"5.02,9.01",0001609711-21-000126,gddy-20211130.htm,584172,8-K,1609711,2021-09-06,91,1,True
8-K,2021-11-22,"7.01,9.01",0001609711-21-000122,gddy-20211122.htm,238755,8-K,1609711,2021-09-06,77,1,False
8-K,2021-11-03,"2.02,9.01",0001609711-21-000114,gddy-20211103.htm,2278831,8-K,1609711,2021-09-06,58,1,False
8-K,2022-08-03,"2.02,9.01",0001609711-22-000101,gddy-20220803.htm,688353,8-K,1609711,2022-03-14,142,1,False
8-K,2022-07-15,"8.01,9.01",0001609711-22-000097,gddy-20220715.htm,2011589,8-K,1609711,2022-03-14,123,1,False
8-K,2022-07-08,"5.02,5.03,9.01",0001609711-22-000092,gddy-20220707.htm,555440,8-K,1609711,2022-03-14,116,1,True
8-K,2022-06-03,"5.03,5.07,9.01",0001609711-22-000068,gddy-20220601.htm,325562,8-K,1609711,2022-03-14,81,1,False
8-K,2022-05-04,"2.02,9.01",0001609711-22-000060,gddy-20220504.htm,619083,8-K,1609711,2022-03-14,51,1,False
8-K,2019-08-07,"2.02,9.01",0001437749-19-015806,cabo20190730_8k.htm,584221,FORM 8-K,1632127,2019-03-01,159,1,False
8-K,2019-07-01,"5.02,7.01,9.01",0001437749-19-013104,cabo20190624_8k.htm,185150,FORM 8-K,1632127,2019-03-01,122,1,True
8-K,2019-06-17,8.01,0001437749-19-012139,cabo20190603_8k.htm,155985,FORM 8-K,1632127,2019-03-01,108,1,False
8-K,2019-05-17,5.07,0001437749-19-010401,cabo20190517_8k.htm,49490,FORM 8-K,1632127,2019-03-01,77,1,False
8-K,2019-05-15,8.01,0001437749-19-009895,cabo20190514_8k.htm,53421,FORM 8-K,1632127,2019-03-01,75,1,False
8-K,2019-05-09,"1.01,2.02,2.03,9.01",0001437749-19-009293,cabo20190502_8k.htm,1512693,FORM 8-K,1632127,2019-03-01,69,1,False
8-K,2019-04-15,"1.01,2.03,9.01",0000950157-19-000448,form8k.htm,117857,CURRENT REPORT,1632127,2019-03-01,45,1,False
8-K,2019-04-01,"1.01,7.01,9.01",0000950157-19-000386,form8k.htm,104142,CURRENT REPORT,1632127,2019-03-01,31,1,False
8-K,2019-03-05,"7.01,9.01",0001437749-19-004005,cabo20190301_8k.htm,2254390,FORM 8-K,1632127,2019-03-01,4,1,False
8-K/A,2019-12-16,9.01,0001437749-19-024479,cabo20191210_8ka.htm,356016,FORM 8-K/A,1632127,2019-08-08,130,1,False
8-K,2019-11-07,"2.02,7.01,9.01",0001437749-19-021970,cabo20191031_8k.htm,2107981,FORM 8-K,1632127,2019-08-08,91,1,False
8-K,2019-10-01,"2.01,2.03,7.01,9.01",0000950157-19-001121,form8-k.htm,209922,,1632127,2019-08-08,54,1,False
8-K,2019-09-16,"5.02,7.01,9.01",0001437749-19-018435,cabo20190911_8k.htm,187677,FORM 8-K,1632127,2019-08-08,39,1,True
8-K,2024-08-21,"2.02,9.01",0001640147-24-000203,snow-20240821.htm,765416,8-K,1640147,2024-03-01,173,0,False
8-K,2024-07-05,5.07,0001640147-24-000193,snow-20240702.htm,202386,8-K,1640147,2024-03-01,126,0,False
8-K,2024-07-02,5.02,0001640147-24-000183,snow-20240630.htm,190500,8-K,1640147,2024-03-01,123,0,True
8-K,2024-05-22,"2.02,9.01",0001640147-24-000122,snow-20240522.htm,667750,8-K,1640147,2024-03-01,82,0,False
8-K,2024-09-27,"1.01,2.03,3.02,8.01,9.01",0001640147-24-000234,snow-20240923.htm,2676072,8-K,1640147,2024-04-14,166,0,False
8-K,2024-08-21,"2.02,9.01",0001640147-24-000203,snow-20240821.htm,765416,8-K,1640147,2024-04-14,129,0,False
8-K,2024-07-05,5.07,0001640147-24-000193,snow-20240702.htm,202386,8-K,1640147,2024-04-14,82,0,False
8-K,2024-07-02,5.02,0001640147-24-000183,snow-20240630.htm,190500,8-K,1640147,2024-04-14,79,0,True
8-K,2024-05-22,"2.02,9.01",0001640147-24-000122,snow-20240522.htm,667750,8-K,1640147,2024-04-14,38,0,False
8-K,2024-06-04,"2.02,7.01,9.01",0001645590-24-000090,hpe-20240604.htm,857998,8-K,1645590,2023-12-12,175,0,False
8-K,2024-05-24,1.01,0001645590-24-000081,hpe-20240524.htm,185064,8-K,1645590,2023-12-12,164,0,False
8-K,2024-04-12,"5.02,5.03,5.07,9.01",0001645590-24-000078,hpe-20240410.htm,263819,8-K,1645590,2023-12-12,122,0,True
8-K,2024-04-01,5.02,0001645590-24-000073,hpe-20240401.htm,165526,8-K,1645590,2023-12-12,111,0,True
8-K,2024-02-29,"2.02,7.01,9.01",0001645590-24-000058,hpe-20240229.htm,693063,8-K,1645590,2023-12-12,79,0,False
8-K/A,2024-02-22,"2.02,9.01",0001645590-24-000050,hpe-20240207.htm,833017,8-K/A,1645590,2023-12-12,72,0,False
8-K,2024-02-08,5.02,0001645590-24-000016,hpe-20240206.htm,165662,8-K,1645590,2023-12-12,58,0,True
8-K,2024-02-07,"2.02,9.01",0001645590-24-000012,hpe-20240207.htm,795480,8-K,1645590,2023-12-12,57,0,False
8-K,2024-01-24,1.05,0001645590-24-000009,hpe-20240119.htm,172637,8-K,1645590,2023-12-12,43,0,False
8-K,2024-01-23,"5.02,7.01,9.01",0001645590-24-000004,hpe-20240117.htm,213100,8-K,1645590,2023-12-12,42,0,True
8-K,2024-01-10,"1.01,7.01,9.01",0001140361-24-001613,ny20018436x1_8k.htm,32613731,8K,1645590,2023-12-12,29,0,False
8-K,2023-12-15,"5.02,9.01",0001645590-23-000110,hpe-20231213.htm,214714,8-K,1645590,2023-12-12,3,0,True
8-K,2024-02-28,"2.02,7.01,9.01",0001660134-24-000019,okta-20240228.htm,501688,8-K,1660134,2023-09-23,158,0,False
8-K,2024-02-01,"2.02,8.01",0001660134-24-000005,okta-20240201.htm,151206,8-K,1660134,2023-09-23,131,0,False
8-K,2023-11-29,"2.02,7.01,9.01",0001660134-23-000065,okta-20231129.htm,522426,8-K,1660134,2023-09-23,67,0,False
8-K,2024-02-28,"2.02,7.01,9.01",0001660134-24-000019,okta-20240228.htm,501688,8-K,1660134,2023-11-02,118,0,False
8-K,2024-02-01,"2.02,8.01",0001660134-24-000005,okta-20240201.htm,151206,8-K,1660134,2023-11-02,91,0,False
8-K,2023-11-29,"2.02,7.01,9.01",0001660134-23-000065,okta-20231129.htm,522426,8-K,1660134,2023-11-02,27,0,False
8-K,2024-02-28,"2.02,7.01,9.01",0001660134-24-000019,okta-20240228.htm,501688,8-K,1660134,2023-11-07,113,0,False
8-K,2024-02-01,"2.02,8.01",0001660134-24-000005,okta-20240201.htm,151206,8-K,1660134,2023-11-07,86,0,False
8-K,2023-11-29,"2.02,7.01,9.01",0001660134-23-000065,okta-20231129.htm,522426,8-K,1660134,2023-11-07,22,0,False
8-K,2019-02-28,"2.02,9.01",0001713683-19-000003,zs-013120198k.htm,536269,,1713683,2018-09-01,180,0,False
