final_cik,breach_date,org_name,treated,gvkey,variable,v3_value,v4_value,change,delta
1113169,2007-12-24,"T. Rowe Price Retirement Plan Services, Inc.",0,012138,roa,,0.1915,gained,
1113169,2007-12-24,"T. Rowe Price Retirement Plan Services, Inc.",0,012138,op_margin,,0.4583,gained,
1113169,2023-05-29,"T. Rowe Price Retirement Plan Services, Inc.",0,012138,firm_size_log,,9.3625,gained,
1113169,2023-05-29,"T. Rowe Price Retirement Plan Services, Inc.",0,012138,leverage,,0.168,gained,
1113169,2023-05-29,"T. Rowe Price Retirement Plan Services, Inc.",0,012138,roa,,0.1338,gained,
1113169,2023-05-29,"T. Rowe Price Retirement Plan Services, Inc.",0,012138,op_margin,,0.4196,gained,
1397911,2018-07-10,LPL Financial LLC,0,178519,firm_size_log,,8.5865,gained,
1397911,2018-07-10,LPL Financial LLC,0,178519,leverage,,0.8199,gained,
1397911,2018-07-10,LPL Financial LLC,0,178519,roa,,0.0446,gained,
1397911,2018-07-10,LPL Financial LLC,0,178519,op_margin,,0.144,gained,
1418091,2013-02-01,"Twitter, Inc.",0,018872,firm_size_log,,6.7233,gained,
1418091,2013-02-01,"Twitter, Inc.",0,018872,leverage,,0.2492,gained,
1418091,2013-02-01,"Twitter, Inc.",0,018872,roa,,-0.0955,gained,
1418091,2013-02-01,"Twitter, Inc.",0,018872,op_margin,,-0.0144,gained,
1428439,2023-12-01,Roku Inc.,0,032382,firm_size_log,8.3922,8.3922,identical,0.0
1428439,2023-12-01,Roku Inc.,0,032382,leverage,0.4002,0.4002,identical,0.0
1428439,2023-12-01,Roku Inc.,0,032382,roa,-0.1129,-0.1129,identical,0.0
1428439,2023-12-01,Roku Inc.,0,032382,op_margin,-0.142,-0.142,identical,0.0
1428439,2023-12-28,Roku Inc,0,032382,firm_size_log,8.3922,8.3922,identical,0.0
1428439,2023-12-28,Roku Inc,0,032382,leverage,0.4002,0.4002,identical,0.0
1428439,2023-12-28,Roku Inc,0,032382,roa,-0.1129,-0.1129,identical,0.0
1428439,2023-12-28,Roku Inc,0,032382,op_margin,-0.142,-0.142,identical,0.0
1428439,2024-02-29,"Roku, Inc.",0,032382,firm_size_log,8.3574,8.3574,identical,0.0
1428439,2024-02-29,"Roku, Inc.",0,032382,leverage,0.4541,0.4541,identical,0.0
1428439,2024-02-29,"Roku, Inc.",0,032382,roa,-0.1665,-0.1665,identical,0.0
1428439,2024-02-29,"Roku, Inc.",0,032382,op_margin,-0.105,-0.105,identical,0.0
1447669,2022-08-04,Twilio,1,027364,firm_size_log,9.4726,9.4726,identical,0.0
1447669,2022-08-04,Twilio,1,027364,leverage,0.1513,0.1513,identical,0.0
1447669,2022-08-04,Twilio,1,027364,roa,-0.0731,-0.0731,identical,0.0
1447669,2022-08-04,Twilio,1,027364,op_margin,-0.2286,-0.2286,identical,0.0
1447669,2024-04-01,Twilio,1,027364,firm_size_log,9.3596,9.3596,identical,0.0
1447669,2024-04-01,Twilio,1,027364,leverage,0.1617,0.1617,identical,0.0
1447669,2024-04-01,Twilio,1,027364,roa,-0.0875,-0.0875,identical,0.0
1447669,2024-04-01,Twilio,1,027364,op_margin,-0.0164,-0.0164,identical,0.0
1400891,2024-12-24,"iHeartMedia + Entertainment, Inc.",0,003105,firm_size_log,,8.8469,gained,
1400891,2024-12-24,"iHeartMedia + Entertainment, Inc.",0,003105,leverage,,1.0553,gained,
1400891,2024-12-24,"iHeartMedia + Entertainment, Inc.",0,003105,roa,,-0.1586,gained,
1400891,2024-12-24,"iHeartMedia + Entertainment, Inc.",0,003105,op_margin,,0.1601,gained,
1400891,2025-04-30,"iHeartMedia + Entertainment, Inc.",0,003105,firm_size_log,,8.6255,gained,
1400891,2025-04-30,"iHeartMedia + Entertainment, Inc.",0,003105,leverage,,1.2462,gained,
1400891,2025-04-30,"iHeartMedia + Entertainment, Inc.",0,003105,roa,,-0.1813,gained,
1400891,2025-04-30,"iHeartMedia + Entertainment, Inc.",0,003105,op_margin,,0.1484,gained,
1472787,2023-12-18,First American Financial Corporation,0,184899,firm_size_log,,9.6128,gained,
1472787,2023-12-18,First American Financial Corporation,0,184899,leverage,,0.6865,gained,
1472787,2023-12-18,First American Financial Corporation,0,184899,roa,,0.0176,gained,
1472787,2023-12-18,First American Financial Corporation,0,184899,op_margin,,0.0757,gained,
728535,2020-08-01,"J.B. Hunt Transport, Inc.",0,005783,firm_size_log,,8.6072,gained,
728535,2020-08-01,"J.B. Hunt Transport, Inc.",0,005783,leverage,,0.5856,gained,
728535,2020-08-01,"J.B. Hunt Transport, Inc.",0,005783,roa,,0.0944,gained,
728535,2020-08-01,"J.B. Hunt Transport, Inc.",0,005783,op_margin,,0.1433,gained,
728535,2020-08-17,"J.B. Hunt Transport, Inc.",0,005783,firm_size_log,,8.6072,gained,
728535,2020-08-17,"J.B. Hunt Transport, Inc.",0,005783,leverage,,0.5856,gained,
728535,2020-08-17,"J.B. Hunt Transport, Inc.",0,005783,roa,,0.0944,gained,
728535,2020-08-17,"J.B. Hunt Transport, Inc.",0,005783,op_margin,,0.1433,gained,
1501585,2022-03-01,"Huntington Ingalls Industries, Inc.",0,186310,firm_size_log,9.2712,9.2712,identical,0.0
1501585,2022-03-01,"Huntington Ingalls Industries, Inc.",0,186310,leverage,0.7358,0.7358,identical,0.0
1501585,2022-03-01,"Huntington Ingalls Industries, Inc.",0,186310,roa,0.0512,0.0512,identical,0.0
1501585,2022-03-01,"Huntington Ingalls Industries, Inc.",0,186310,op_margin,0.0818,0.0818,identical,0.0
1510295,2018-11-28,Marathon Petroleum Company LP,0,186989,firm_size_log,10.8005,10.8005,identical,0.0
1510295,2018-11-28,Marathon Petroleum Company LP,0,186989,leverage,0.555,0.555,identical,0.0
1510295,2018-11-28,Marathon Petroleum Company LP,0,186989,roa,0.07,0.07,identical,0.0
1510295,2018-11-28,Marathon Petroleum Company LP,0,186989,op_margin,0.0818,0.0818,identical,0.0
1512673,2016-02-01,"Block and Company, Inc.",0,026367,firm_size_log,,6.7966,gained,
1512673,2016-02-01,"Block and Company, Inc.",0,026367,leverage,,0.4322,gained,
1512673,2016-02-01,"Block and Company, Inc.",0,026367,roa,,-0.201,gained,
1512673,2016-02-01,"Block and Company, Inc.",0,026367,op_margin,,-0.1119,gained,
1512673,2016-02-09,"Block and Company, Inc.",0,026367,firm_size_log,,6.7966,gained,
1512673,2016-02-09,"Block and Company, Inc.",0,026367,leverage,,0.4322,gained,
1512673,2016-02-09,"Block and Company, Inc.",0,026367,roa,,-0.201,gained,
1512673,2016-02-09,"Block and Company, Inc.",0,026367,op_margin,,-0.1119,gained,
1512673,2016-03-21,"Block and Company, Inc.",0,026367,firm_size_log,,6.7966,gained,
1512673,2016-03-21,"Block and Company, Inc.",0,026367,leverage,,0.4322,gained,
1512673,2016-03-21,"Block and Company, Inc.",0,026367,roa,,-0.201,gained,
1512673,2016-03-21,"Block and Company, Inc.",0,026367,op_margin,,-0.1119,gained,
1512673,2023-01-12,Block Inc,0,026367,firm_size_log,,10.3534,gained,
1512673,2023-01-12,Block Inc,0,026367,leverage,,0.45,gained,
1512673,2023-01-12,Block Inc,0,026367,roa,,-0.0172,gained,
1512673,2023-01-12,Block Inc,0,026367,op_margin,,0.0001,gained,
1718512,2023-02-07,Gates Corporation,0,032886,firm_size_log,,8.8807,gained,
1718512,2023-02-07,Gates Corporation,0,032886,leverage,,0.5212,gained,
1718512,2023-02-07,Gates Corporation,0,032886,roa,,0.0307,gained,
1718512,2023-02-07,Gates Corporation,0,032886,op_margin,,0.1732,gained,
1718512,2023-02-11,Gates Corporation,0,032886,firm_size_log,,8.8807,gained,
1718512,2023-02-11,Gates Corporation,0,032886,leverage,,0.5212,gained,
1718512,2023-02-11,Gates Corporation,0,032886,roa,,0.0307,gained,
1718512,2023-02-11,Gates Corporation,0,032886,op_margin,,0.1732,gained,
1535527,2022-04-01,"CrowdStrike Holdings, Inc.",0,035182,firm_size_log,8.1938,8.1938,identical,0.0
1535527,2022-04-01,"CrowdStrike Holdings, Inc.",0,035182,leverage,0.7132,0.7132,identical,0.0
1535527,2022-04-01,"CrowdStrike Holdings, Inc.",0,035182,roa,-0.0649,-0.0649,identical,0.0
1535527,2022-04-01,"CrowdStrike Holdings, Inc.",0,035182,op_margin,-0.0399,-0.0399,identical,0.0
1535527,2024-07-19,CrowdStrike Holdings Inc.,0,035182,firm_size_log,8.8018,8.8018,identical,0.0
1535527,2024-07-19,CrowdStrike Holdings Inc.,0,035182,leverage,0.6484,0.6484,identical,0.0
1535527,2024-07-19,CrowdStrike Holdings Inc.,0,035182,roa,0.0134,0.0134,identical,0.0
1535527,2024-07-19,CrowdStrike Holdings Inc.,0,035182,op_margin,0.0509,0.0509,identical,0.0
1543151,2018-08-30,Uber Technologies Inc.,0,035077,firm_size_log,,9.6438,gained,
1543151,2018-08-30,Uber Technologies Inc.,0,035077,leverage,,0.7632,gained,
1543151,2018-08-30,Uber Technologies Inc.,0,035077,roa,,-0.2614,gained,
1543151,2018-08-30,Uber Technologies Inc.,0,035077,op_margin,,-0.4487,gained,
1543151,2018-12-06,Uber Technologies Inc,0,035077,firm_size_log,,9.6438,gained,
1543151,2018-12-06,Uber Technologies Inc,0,035077,leverage,,0.7632,gained,
1543151,2018-12-06,Uber Technologies Inc,0,035077,roa,,-0.2614,gained,
1543151,2018-12-06,Uber Technologies Inc,0,035077,op_margin,,-0.4487,gained,
1543151,2019-10-28,"Uber Technologies, Inc.",0,035077,firm_size_log,10.0853,10.0853,identical,0.0
1543151,2019-10-28,"Uber Technologies, Inc.",0,035077,leverage,0.7169,0.7169,identical,0.0
1543151,2019-10-28,"Uber Technologies, Inc.",0,035077,roa,0.0416,0.0416,identical,0.0
1543151,2019-10-28,"Uber Technologies, Inc.",0,035077,op_margin,-0.2303,-0.2303,identical,0.0
1543151,2023-01-23,"Uber Technologies, Inc.",0,035077,firm_size_log,10.3769,10.3769,identical,0.0
1543151,2023-01-23,"Uber Technologies, Inc.",0,035077,leverage,0.7352,0.7352,identical,0.0
1543151,2023-01-23,"Uber Technologies, Inc.",0,035077,roa,-0.2847,-0.2847,identical,0.0
1543151,2023-01-23,"Uber Technologies, Inc.",0,035077,op_margin,-0.0236,-0.0236,identical,0.0
1543151,2023-03-31,"Uber Technologies, Inc.",0,035077,firm_size_log,10.3769,10.3769,identical,0.0
1543151,2023-03-31,"Uber Technologies, Inc.",0,035077,leverage,0.7352,0.7352,identical,0.0
1543151,2023-03-31,"Uber Technologies, Inc.",0,035077,roa,-0.2847,-0.2847,identical,0.0
1543151,2023-03-31,"Uber Technologies, Inc.",0,035077,op_margin,-0.0236,-0.0236,identical,0.0
1543151,2024-08-23,"Uber Technologies, Inc.",0,035077,firm_size_log,10.5636,10.5636,identical,0.0
1543151,2024-08-23,"Uber Technologies, Inc.",0,035077,leverage,0.6723,0.6723,identical,0.0
1543151,2024-08-23,"Uber Technologies, Inc.",0,035077,roa,0.0488,0.0488,identical,0.0
1543151,2024-08-23,"Uber Technologies, Inc.",0,035077,op_margin,0.0544,0.0544,identical,0.0
1553023,2017-10-18,"CyrusOne, Inc.",0,016116,firm_size_log,7.9559,7.9559,identical,0.0
1553023,2017-10-18,"CyrusOne, Inc.",0,016116,leverage,0.5926,0.5926,identical,0.0
1553023,2017-10-18,"CyrusOne, Inc.",0,016116,roa,0.007,0.007,identical,0.0
1553023,2017-10-18,"CyrusOne, Inc.",0,016116,op_margin,0.1332,0.1332,identical,0.0
1564408,2022-03-01,Snap Inc.,0,030091,firm_size_log,8.9275,8.9275,identical,0.0
1564408,2022-03-01,Snap Inc.,0,030091,leverage,0.4971,0.4971,identical,0.0
1564408,2022-03-01,Snap Inc.,0,030091,roa,-0.0647,-0.0647,identical,0.0
1564408,2022-03-01,Snap Inc.,0,030091,op_margin,-0.1416,-0.1416,identical,0.0
1590895,2023-08-23,"Caesars Entertainment, Inc.",0,021808,firm_size_log,10.4201,10.4201,identical,0.0
1590895,2023-08-23,"Caesars Entertainment, Inc.",0,021808,leverage,0.8881,0.8881,identical,0.0
1590895,2023-08-23,"Caesars Entertainment, Inc.",0,021808,roa,-0.0268,-0.0268,identical,0.0
1590895,2023-08-23,"Caesars Entertainment, Inc.",0,021808,op_margin,0.2833,0.2833,identical,0.0
1609711,2019-10-16,GoDaddy.com LLC,1,023071,firm_size_log,8.7133,8.7133,identical,0.0
1609711,2019-10-16,GoDaddy.com LLC,1,023071,leverage,0.8645,0.8645,identical,0.0
1609711,2019-10-16,GoDaddy.com LLC,1,023071,roa,0.0127,0.0127,identical,0.0
1609711,2019-10-16,GoDaddy.com LLC,1,023071,op_margin,0.1565,0.1565,identical,0.0
1609711,2021-09-06,"GoDaddy.com, LLC",1,023071,firm_size_log,8.7692,8.7692,identical,0.0
1609711,2021-09-06,"GoDaddy.com, LLC",1,023071,leverage,1.0018,1.0018,identical,0.0
1609711,2021-09-06,"GoDaddy.com, LLC",1,023071,roa,-0.077,-0.077,identical,0.0
1609711,2021-09-06,"GoDaddy.com, LLC",1,023071,op_margin,0.1527,0.1527,identical,0.0
1609711,2022-03-14,"GoDaddy.com, LLC",1,023071,firm_size_log,8.9115,8.9115,identical,0.0
1609711,2022-03-14,"GoDaddy.com, LLC",1,023071,leverage,0.9888,0.9888,identical,0.0
1609711,2022-03-14,"GoDaddy.com, LLC",1,023071,roa,0.0327,0.0327,identical,0.0
1609711,2022-03-14,"GoDaddy.com, LLC",1,023071,op_margin,0.1688,0.1688,identical,0.0
1632127,2019-03-01,"Cable One, Inc.",1,023225,firm_size_log,7.7421,7.7421,identical,0.0
1632127,2019-03-01,"Cable One, Inc.",1,023225,leverage,0.6634,0.6634,identical,0.0
1632127,2019-03-01,"Cable One, Inc.",1,023225,roa,0.0715,0.0715,identical,0.0
1632127,2019-03-01,"Cable One, Inc.",1,023225,op_margin,0.4538,0.4538,identical,0.0
1632127,2019-08-08,"Cable One, Inc.",1,023225,firm_size_log,7.7421,7.7421,identical,0.0
1632127,2019-08-08,"Cable One, Inc.",1,023225,leverage,0.6634,0.6634,identical,0.0
1632127,2019-08-08,"Cable One, Inc.",1,023225,roa,0.0715,0.0715,identical,0.0
1632127,2019-08-08,"Cable One, Inc.",1,023225,op_margin,0.4538,0.4538,identical,0.0
1640147,2024-03-01,Snowflake Inc.,0,339965,firm_size_log,9.0147,9.0147,identical,0.0
1640147,2024-03-01,Snowflake Inc.,0,339965,leverage,0.3688,0.3688,identical,0.0
1640147,2024-03-01,Snowflake Inc.,0,339965,roa,-0.1017,-0.1017,identical,0.0
1640147,2024-03-01,Snowflake Inc.,0,339965,op_margin,-0.3448,-0.3448,identical,0.0
1640147,2024-04-14,Snowflake Inc.,0,339965,firm_size_log,9.0147,9.0147,identical,0.0
1640147,2024-04-14,Snowflake Inc.,0,339965,leverage,0.3688,0.3688,identical,0.0
1640147,2024-04-14,Snowflake Inc.,0,339965,roa,-0.1017,-0.1017,identical,0.0
1640147,2024-04-14,Snowflake Inc.,0,339965,op_margin,-0.3448,-0.3448,identical,0.0
1645590,2023-12-12,Hewlett Packard Enterprise Company,0,026156,firm_size_log,10.9535,10.9535,identical,0.0
1645590,2023-12-12,Hewlett Packard Enterprise Company,0,026156,leverage,0.6284,0.6284,identical,0.0
1645590,2023-12-12,Hewlett Packard Enterprise Company,0,026156,roa,0.0354,0.0354,identical,0.0
1645590,2023-12-12,Hewlett Packard Enterprise Company,0,026156,op_margin,0.1736,0.1736,identical,0.0
1645590,2025-02-05,Hewlett Packard Enterprise Company,0,026156,firm_size_log,11.1741,11.1741,identical,0.0
1645590,2025-02-05,Hewlett Packard Enterprise Company,0,026156,leverage,0.6509,0.6509,identical,0.0
1645590,2025-02-05,Hewlett Packard Enterprise Company,0,026156,roa,0.0362,0.0362,identical,0.0
1645590,2025-02-05,Hewlett Packard Enterprise Company,0,026156,op_margin,0.1676,0.1676,identical,0.0
1647088,2020-11-10,WillScot Mobile Mini Holdings Corp.,0,032771,firm_size_log,,7.9717,gained,
1647088,2020-11-10,WillScot Mobile Mini Holdings Corp.,0,032771,leverage,,0.7553,gained,
1647088,2020-11-10,WillScot Mobile Mini Holdings Corp.,0,032771,roa,,-0.0038,gained,
1647088,2020-11-10,WillScot Mobile Mini Holdings Corp.,0,032771,op_margin,,0.323,gained,
1652044,2016-03-29,Google Inc.,0,160329,firm_size_log,,11.9013,gained,
1652044,2016-03-29,Google Inc.,0,160329,leverage,,0.184,gained,
1652044,2016-03-29,Google Inc.,0,160329,roa,,0.1109,gained,
1652044,2016-03-29,Google Inc.,0,160329,op_margin,,0.3252,gained,
1652044,2016-05-06,Google Inc.,0,160329,firm_size_log,,11.9013,gained,
1652044,2016-05-06,Google Inc.,0,160329,leverage,,0.184,gained,
1652044,2016-05-06,Google Inc.,0,160329,roa,,0.1109,gained,
1652044,2016-05-06,Google Inc.,0,160329,op_margin,,0.3252,gained,
1652044,2016-08-10,Google Inc.,0,160329,firm_size_log,,11.9013,gained,
1652044,2016-08-10,Google Inc.,0,160329,leverage,,0.184,gained,
1652044,2016-08-10,Google Inc.,0,160329,roa,,0.1109,gained,
1652044,2016-08-10,Google Inc.,0,160329,op_margin,,0.3252,gained,
1652044,2017-06-29,"Google, Inc.",0,160329,firm_size_log,,12.0287,gained,
1652044,2017-06-29,"Google, Inc.",0,160329,leverage,,0.1699,gained,
1652044,2017-06-29,"Google, Inc.",0,160329,roa,,0.1163,gained,
1652044,2017-06-29,"Google, Inc.",0,160329,op_margin,,0.3303,gained,
1660134,2023-09-23,"Okta, Inc.",0,030736,firm_size_log,9.1385,9.1385,identical,0.0
1660134,2023-09-23,"Okta, Inc.",0,030736,leverage,0.4127,0.4127,identical,0.0
1660134,2023-09-23,"Okta, Inc.",0,030736,roa,-0.0876,-0.0876,identical,0.0
1660134,2023-09-23,"Okta, Inc.",0,030736,op_margin,-0.3614,-0.3614,identical,0.0
1660134,2023-11-02,Okta Inc,0,030736,firm_size_log,9.1385,9.1385,identical,0.0
1660134,2023-11-02,Okta Inc,0,030736,leverage,0.4127,0.4127,identical,0.0
1660134,2023-11-02,Okta Inc,0,030736,roa,-0.0876,-0.0876,identical,0.0
1660134,2023-11-02,Okta Inc,0,030736,op_margin,-0.3614,-0.3614,identical,0.0
1660134,2023-11-07,"Okta, Inc.",0,030736,firm_size_log,9.1385,9.1385,identical,0.0
1660134,2023-11-07,"Okta, Inc.",0,030736,leverage,0.4127,0.4127,identical,0.0
1660134,2023-11-07,"Okta, Inc.",0,030736,roa,-0.0876,-0.0876,identical,0.0
1660134,2023-11-07,"Okta, Inc.",0,030736,op_margin,-0.3614,-0.3614,identical,0.0
1669779,2022-01-14,CWGS Group,0,019071,firm_size_log,,8.3832,gained,
1669779,2022-01-14,CWGS Group,0,019071,leverage,,0.9465,gained,
1669779,2022-01-14,CWGS Group,0,019071,roa,,0.0637,gained,
1669779,2022-01-14,CWGS Group,0,019071,op_margin,,0.1314,gained,
1702780,2019-11-04,"Altice USA, Inc.",1,012485,firm_size_log,,10.4227,gained,
1702780,2019-11-04,"Altice USA, Inc.",1,012485,leverage,,0.8866,gained,
1702780,2019-11-04,"Altice USA, Inc.",1,012485,roa,,0.0006,gained,
1702780,2019-11-04,"Altice USA, Inc.",1,012485,op_margin,,0.4289,gained,
1702780,2024-02-29,Altice USA,1,012485,firm_size_log,,10.3711,gained,
1702780,2024-02-29,Altice USA,1,012485,leverage,,1.0136,gained,
1702780,2024-02-29,Altice USA,1,012485,roa,,0.0017,gained,
1702780,2024-02-29,Altice USA,1,012485,op_margin,,0.3855,gained,
1713683,2018-09-01,"Zscaler, Inc.",0,033037,firm_size_log,6.1043,6.1043,identical,0.0
1713683,2018-09-01,"Zscaler, Inc.",0,033037,leverage,0.4635,0.4635,identical,0.0
1713683,2018-09-01,"Zscaler, Inc.",0,033037,roa,-0.0751,-0.0751,identical,0.0
1713683,2018-09-01,"Zscaler, Inc.",0,033037,op_margin,-0.0978,-0.0978,identical,0.0
1713683,2025-08-08,Zscaler Inc.,0,033037,firm_size_log,8.7672,8.7672,identical,0.0
1713683,2025-08-08,Zscaler Inc.,0,033037,leverage,0.7197,0.7197,identical,0.0
1713683,2025-08-08,Zscaler Inc.,0,033037,roa,-0.0065,-0.0065,identical,0.0
1713683,2025-08-08,Zscaler Inc.,0,033037,op_margin,-0.0004,-0.0004,identical,0.0
1792789,2019-05-04,DoorDash Inc.,0,037420,firm_size_log,,6.5265,gained,
1792789,2019-05-04,DoorDash Inc.,0,037420,leverage,,0.1962,gained,
1792789,2019-05-04,DoorDash Inc.,0,037420,roa,,-0.2987,gained,
1792789,2019-05-04,DoorDash Inc.,0,037420,op_margin,,-0.6254,gained,
315293,2020-12-29,Aon Corporation PLC,0,003221,firm_size_log,10.2889,10.2889,identical,0.0
315293,2020-12-29,Aon Corporation PLC,0,003221,leverage,0.8827,0.8827,identical,0.0
315293,2020-12-29,Aon Corporation PLC,0,003221,roa,0.0521,0.0521,identical,0.0
315293,2020-12-29,Aon Corporation PLC,0,003221,op_margin,0.2891,0.2891,identical,0.0
315293,2022-02-25,Aon PLC,0,003221,firm_size_log,10.3709,10.3709,identical,0.0
315293,2022-02-25,Aon PLC,0,003221,leverage,0.9637,0.9637,identical,0.0
315293,2022-02-25,Aon PLC,0,003221,roa,0.0393,0.0393,identical,0.0
315293,2022-02-25,Aon PLC,0,003221,op_margin,0.3159,0.3159,identical,0.0
718877,2012-08-01,"Activision Publishing, Inc.",0,180405,firm_size_log,,9.4938,gained,
718877,2012-08-01,"Activision Publishing, Inc.",0,180405,leverage,,0.2098,gained,
718877,2012-08-01,"Activision Publishing, Inc.",0,180405,roa,,0.0817,gained,
718877,2012-08-01,"Activision Publishing, Inc.",0,180405,op_margin,,0.3725,gained,
718877,2022-12-02,"Activision Publishing, Inc.",0,180405,firm_size_log,,10.1289,gained,
718877,2022-12-02,"Activision Publishing, Inc.",0,180405,leverage,,0.2976,gained,
718877,2022-12-02,"Activision Publishing, Inc.",0,180405,roa,,0.1077,gained,
718877,2022-12-02,"Activision Publishing, Inc.",0,180405,op_margin,,0.4309,gained,
1889539,2023-05-29,"Corebridge Financial, Inc.",0,041084,firm_size_log,,12.8055,gained,
1889539,2023-05-29,"Corebridge Financial, Inc.",0,041084,leverage,,0.9749,gained,
1889539,2023-05-29,"Corebridge Financial, Inc.",0,041084,roa,,0.0224,gained,
1889539,2023-05-29,"Corebridge Financial, Inc.",0,041084,op_margin,,0.4504,gained,
