outcome_cik,final_cik,org_name,breach_date,treated,accession,filing_date,form,items,primary_doc,on_disk,win_lo,win_hi,submissions_cached
1001250,1001250,The Est̩e Lauder Companies Inc.,2023-05-30,0,0001001250-22-000114,2022-07-22,8-K,"5.02,9.01",el-20220718.htm,1,2021-05-30,2024-04-15,1
1001250,1001250,The Est̩e Lauder Companies Inc.,2023-05-30,0,0001001250-22-000105,2022-07-11,8-K,"5.02,9.01",el-20220711.htm,1,2021-05-30,2024-04-15,1
1001250,1001250,The Est̩e Lauder Companies Inc.,2023-05-30,0,0001001250-22-000048,2022-04-25,8-K,"5.02,9.01",el-20220425.htm,1,2021-05-30,2024-04-15,1
1001250,1001250,The Est̩e Lauder Companies Inc.,2023-05-30,0,0001001250-22-000023,2022-02-28,8-K,"5.02,9.01",el-20220228.htm,1,2021-05-30,2024-04-15,1
1001250,1001250,The Est̩e Lauder Companies Inc.,2023-05-30,0,0001001250-22-000020,2022-02-24,8-K,"5.02,9.01",el-20220222.htm,1,2021-05-30,2024-04-15,1
1001250,1001250,The Est̩e Lauder Companies Inc.,2023-05-30,0,0001001250-21-000168,2021-10-26,8-K,5.02,el-20211021.htm,1,2021-05-30,2024-04-15,1
1001250,1001250,The Est̩e Lauder Companies Inc.,2023-05-30,0,0001001250-21-000111,2021-07-16,8-K,"5.02,9.01",el-20210713.htm,1,2021-05-30,2024-04-15,1
1001250,1001250,The Est̩e Lauder Companies Inc.,2023-07-11,0,0001001250-23-000119,2023-08-24,8-K,"5.02,9.01",el-20230822.htm,1,2021-07-11,2024-02-27,1
1001250,1001250,The Est̩e Lauder Companies Inc.,2023-07-11,0,0001001250-22-000114,2022-07-22,8-K,"5.02,9.01",el-20220718.htm,1,2021-07-11,2024-02-27,1
1001250,1001250,The Est̩e Lauder Companies Inc.,2023-07-11,0,0001001250-22-000105,2022-07-11,8-K,"5.02,9.01",el-20220711.htm,1,2021-07-11,2024-02-27,1
1001250,1001250,The Est̩e Lauder Companies Inc.,2023-07-11,0,0001001250-22-000048,2022-04-25,8-K,"5.02,9.01",el-20220425.htm,1,2021-07-11,2024-02-27,1
1001250,1001250,The Est̩e Lauder Companies Inc.,2023-07-11,0,0001001250-22-000023,2022-02-28,8-K,"5.02,9.01",el-20220228.htm,1,2021-07-11,2024-02-27,1
1001250,1001250,The Est̩e Lauder Companies Inc.,2023-07-11,0,0001001250-22-000020,2022-02-24,8-K,"5.02,9.01",el-20220222.htm,1,2021-07-11,2024-02-27,1
1001250,1001250,The Est̩e Lauder Companies Inc.,2023-07-11,0,0001001250-21-000168,2021-10-26,8-K,5.02,el-20211021.htm,1,2021-07-11,2024-02-27,1
1001250,1001250,The Est̩e Lauder Companies Inc.,2023-07-11,0,0001001250-21-000111,2021-07-16,8-K,"5.02,9.01",el-20210713.htm,1,2021-07-11,2024-02-27,1
1002517,1002517,"Nuance Communications, Inc.",2014-12-10,0,0001193125-15-258580,2015-07-21,8-K,"2.02,5.02,9.01",d59687d8k.htm,1,2012-12-10,2015-09-16,1
1002517,1002517,"Nuance Communications, Inc.",2014-12-10,0,0001193125-15-233526,2015-06-24,8-K,5.02,d949102d8k.htm,1,2012-12-10,2015-09-16,1
1002517,1002517,"Nuance Communications, Inc.",2014-12-10,0,0001193125-15-166554,2015-05-01,8-K,"5.02,9.01",d919953d8k.htm,1,2012-12-10,2015-09-16,1
1002517,1002517,"Nuance Communications, Inc.",2014-12-10,0,0001002517-15-000004,2015-01-30,8-K,"5.02,5.07",a8k-annualmeetingofstockho.htm,1,2012-12-10,2015-09-16,1
1002517,1002517,"Nuance Communications, Inc.",2014-12-10,0,0001002517-14-000051,2014-12-01,8-K,5.02,nuance8-kdecember12014.htm,1,2012-12-10,2015-09-16,1
1002517,1002517,"Nuance Communications, Inc.",2014-12-10,0,0001002517-14-000040,2014-10-10,8-K,5.02,nuanceform8-koctober102014.htm,1,2012-12-10,2015-09-16,1
1002517,1002517,"Nuance Communications, Inc.",2014-12-10,0,0001193125-14-318861,2014-08-22,8-K,5.02,d779274d8k.htm,1,2012-12-10,2015-09-16,1
1002517,1002517,"Nuance Communications, Inc.",2014-12-10,0,0001002517-14-000020,2014-05-06,8-K,5.02,nuanceform8-kmay62014.htm,1,2012-12-10,2015-09-16,1
1002517,1002517,"Nuance Communications, Inc.",2014-12-10,0,0001002517-14-000016,2014-03-13,8-K,5.02,nuance-form8xkmarch122014.htm,1,2012-12-10,2015-09-16,1
1002517,1002517,"Nuance Communications, Inc.",2014-12-10,0,0001002517-14-000003,2014-01-21,8-K,"2.02,5.02,9.01",nuanceform8-kjanuary212014.htm,1,2012-12-10,2015-09-16,1
1002517,1002517,"Nuance Communications, Inc.",2014-12-10,0,0001002517-13-000062,2013-12-03,8-K,5.02,nuance-form8xknovember2720.htm,1,2012-12-10,2015-09-16,1
1002517,1002517,"Nuance Communications, Inc.",2014-12-10,0,0001002517-13-000053,2013-11-18,8-K,5.02,november1820138-k.htm,1,2012-12-10,2015-09-16,1
1002517,1002517,"Nuance Communications, Inc.",2014-12-10,0,0001193125-13-393693,2013-10-08,8-K,"5.02,9.01",d609863d8k.htm,1,2012-12-10,2015-09-16,1
1002517,1002517,"Nuance Communications, Inc.",2014-12-10,0,0001193125-13-017607,2013-01-18,8-K,"1.01,5.02",d469550d8k.htm,1,2012-12-10,2015-09-16,1
1002517,1002517,"Nuance Communications, Inc.",2014-12-10,0,0001193125-12-501951,2012-12-13,8-K,5.02,d453281d8k.htm,1,2012-12-10,2015-09-16,1
1041061,1041061,"Yum! Brands, Inc.",2023-01-13,0,0001041061-23-000043,2023-08-17,8-K/A,5.02,yum-20230718.htm,1,2021-01-13,2023-10-04,1
1041061,1041061,"Yum! Brands, Inc.",2023-01-13,0,0001041061-23-000035,2023-07-19,8-K,5.02,yum-20230718.htm,1,2021-01-13,2023-10-04,1
1041061,1041061,"Yum! Brands, Inc.",2023-01-13,0,0001041061-23-000033,2023-06-29,8-K,5.02,yum-20230627.htm,1,2021-01-13,2023-10-04,1
1041061,1041061,"Yum! Brands, Inc.",2023-01-13,0,0001104659-22-129816,2022-12-23,8-K,5.02,tm2233338d1_8k.htm,1,2021-01-13,2023-10-04,1
1041061,1041061,"Yum! Brands, Inc.",2023-01-13,0,0001041061-21-000048,2021-09-22,8-K,5.02,yum-20210917.htm,1,2021-01-13,2023-10-04,1
1041061,1041061,"Yum! Brands, Inc.",2023-01-13,0,0001041061-21-000003,2021-02-02,8-K,5.02,yum-20210202.htm,1,2021-01-13,2023-10-04,1
1048911,1048911,"FedEx Ground Package System, Inc.",2011-05-01,0,0000950123-10-090493,2010-09-30,8-K,"5.02,5.07,9.01",c06437e8vk.htm,1,2009-05-01,2011-12-21,1
1048911,1048911,"FedEx Ground Package System, Inc.",2011-05-01,0,0000950123-10-058498,2010-06-16,8-K,"2.02,5.02,9.01",c02434e8vk.htm,1,2009-05-01,2011-12-21,1
1048911,1048911,"FedEx Ground Package System, Inc.",2011-05-01,0,0000950123-09-056728,2009-11-03,8-K,5.02,c91825e8vk.htm,1,2009-05-01,2011-12-21,1
1048911,1048911,"FedEx Ground Package System, Inc.",2011-05-01,0,0000950123-09-044728,2009-09-22,8-K,5.02,c90386e8vk.htm,1,2009-05-01,2011-12-21,1
1048911,1048911,"FedEx Ground Package System, Inc.",2011-05-01,0,0000950123-09-012599,2009-06-09,8-K,"5.02,9.01",c86509e8vk.htm,1,2009-05-01,2011-12-21,1
1051470,1051470,Crown Castle,2013-10-31,0,0001193125-14-069855,2014-02-26,8-K,"5.02,9.01",d685453d8k.htm,1,2011-11-01,2014-05-14,1
1051470,1051470,Crown Castle,2013-10-31,0,0001193125-14-062781,2014-02-21,8-K,"5.02,7.01,9.01",d681431d8k.htm,1,2011-11-01,2014-05-14,1
1051470,1051470,Crown Castle,2013-10-31,0,0000950157-13-000209,2013-05-29,8-K/A,"5.02,9.01",form8k-a.htm,1,2011-11-01,2014-05-14,1
1051470,1051470,Crown Castle,2013-10-31,0,0001193125-13-080108,2013-02-27,8-K,"5.02,9.01",d491261d8k.htm,1,2011-11-01,2014-05-14,1
1051470,1051470,Crown Castle,2013-10-31,0,0001193125-12-078385,2012-02-24,8-K,"5.02,9.01",d306456d8k.htm,1,2011-11-01,2014-05-14,1
1051470,1051470,Crown Castle,2013-11-19,0,0001193125-14-069855,2014-02-26,8-K,"5.02,9.01",d685453d8k.htm,1,2011-11-20,2014-05-18,1
1051470,1051470,Crown Castle,2013-11-19,0,0001193125-14-062781,2014-02-21,8-K,"5.02,7.01,9.01",d681431d8k.htm,1,2011-11-20,2014-05-18,1
1051470,1051470,Crown Castle,2013-11-19,0,0000950157-13-000209,2013-05-29,8-K/A,"5.02,9.01",form8k-a.htm,1,2011-11-20,2014-05-18,1
1051470,1051470,Crown Castle,2013-11-19,0,0001193125-13-080108,2013-02-27,8-K,"5.02,9.01",d491261d8k.htm,1,2011-11-20,2014-05-18,1
1051470,1051470,Crown Castle,2013-11-19,0,0001193125-12-078385,2012-02-24,8-K,"5.02,9.01",d306456d8k.htm,1,2011-11-20,2014-05-18,1
1058290,1058290,Cognizant Technology Solutions Corporation,2020-04-09,0,0001206774-20-002232,2020-07-29,8-K,"5.02,9.01",ctsh3788061-8k.htm,1,2018-04-10,2020-12-28,1
1058290,1058290,Cognizant Technology Solutions Corporation,2020-04-09,0,0001058290-20-000013,2020-03-09,8-K,5.02,ctsh-20200305.htm,1,2018-04-10,2020-12-28,1
1058290,1058290,Cognizant Technology Solutions Corporation,2020-04-09,0,0001058290-20-000004,2020-02-05,8-K,"2.02,5.02,7.01,9.01",earningsrelease123119.htm,1,2018-04-10,2020-12-28,1
1058290,1058290,Cognizant Technology Solutions Corporation,2020-04-09,0,0001058290-19-000038,2019-12-06,8-K,5.02,form8-kx20191202.htm,1,2018-04-10,2020-12-28,1
1058290,1058290,Cognizant Technology Solutions Corporation,2020-04-09,0,0001058290-19-000030,2019-09-23,8-K/A,5.02,form8-kax20190916.htm,1,2018-04-10,2020-12-28,1
1058290,1058290,Cognizant Technology Solutions Corporation,2020-04-09,0,0001058290-19-000028,2019-09-20,8-K,5.02,form8-kx20190917.htm,1,2018-04-10,2020-12-28,1
1058290,1058290,Cognizant Technology Solutions Corporation,2020-04-09,0,0001058290-19-000021,2019-07-18,8-K,5.02,form8-kx20190716.htm,1,2018-04-10,2020-12-28,1
1058290,1058290,Cognizant Technology Solutions Corporation,2020-04-09,0,0001058290-19-000006,2019-02-06,8-K,"2.02,5.02,7.01,9.01",earningsrelease123118.htm,1,2018-04-10,2020-12-28,1
1058290,1058290,Cognizant Technology Solutions Corporation,2020-04-09,0,0001058290-18-000044,2018-11-05,8-K,5.02,a8-kx10302018.htm,1,2018-04-10,2020-12-28,1
1058290,1058290,Cognizant Technology Solutions Corporation,2020-04-09,0,0001058290-18-000021,2018-06-13,8-K,5.02,form8-kx20180612.htm,1,2018-04-10,2020-12-28,1
1058290,1058290,Cognizant Technology Solutions Corporation,2020-04-09,0,0001058290-18-000019,2018-06-07,8-K,"5.02,5.03,5.07,9.01",form8-kx20180605.htm,1,2018-04-10,2020-12-28,1
1060391,1060391,Republic Services,2013-08-10,0,0001060391-14-000007,2014-02-12,8-K,5.02,a8-kwickhamresignation2x11.htm,1,2011-08-11,2014-02-22,1
1060391,1060391,Republic Services,2013-08-10,0,0001060391-13-000038,2013-10-10,8-K,"5.02,9.01",a8-kcooretirementannouncme.htm,1,2011-08-11,2014-02-22,1
1060391,1060391,Republic Services,2013-08-10,0,0001060391-13-000035,2013-08-26,8-K,"5.02,8.01,9.01",form8-knewboardmembers8x23.htm,1,2011-08-11,2014-02-22,1
1060391,1060391,Republic Services,2013-08-10,0,0001060391-13-000021,2013-04-29,8-K,5.02,a8-kgoebelcao.htm,1,2011-08-11,2014-02-22,1
1060391,1060391,Republic Services,2013-08-10,0,0001060391-12-000023,2012-12-18,8-K,"5.02,9.01",culpepper8-k.htm,1,2011-08-11,2014-02-22,1
1060391,1060391,Republic Services,2013-08-10,0,0001060391-12-000012,2012-08-21,8-K,"5.02,9.01",a8-kboucherxops.htm,1,2011-08-11,2014-02-22,1
1060391,1060391,Republic Services,2013-08-10,0,0001193125-12-282327,2012-06-25,8-K,"5.02,9.01",d371544d8k.htm,1,2011-08-11,2014-02-22,1
1060391,1060391,Republic Services,2013-08-10,0,0001193125-12-186198,2012-04-26,8-K,"5.02,9.01",d341816d8k.htm,1,2011-08-11,2014-02-22,1
1060391,1060391,Republic Services,2013-08-10,0,0001193125-12-144048,2012-03-30,8-K,"5.02,9.01",d328277d8k.htm,1,2011-08-11,2014-02-22,1
1060391,1060391,Republic Services,2013-08-10,0,0001193125-11-350759,2011-12-22,8-K,"5.02,9.01",d273136d8k.htm,1,2011-08-11,2014-02-22,1
1060391,1060391,Republic Services,2013-08-10,0,0001193125-11-326028,2011-11-30,8-K,5.02,d263609d8k.htm,1,2011-08-11,2014-02-22,1
1060391,1060391,Republic Services,2013-08-26,0,0001060391-14-000007,2014-02-12,8-K,5.02,a8-kwickhamresignation2x11.htm,1,2011-08-27,2014-02-22,1
1060391,1060391,Republic Services,2013-08-26,0,0001060391-13-000038,2013-10-10,8-K,"5.02,9.01",a8-kcooretirementannouncme.htm,1,2011-08-27,2014-02-22,1
1060391,1060391,Republic Services,2013-08-26,0,0001060391-13-000035,2013-08-26,8-K,"5.02,8.01,9.01",form8-knewboardmembers8x23.htm,1,2011-08-27,2014-02-22,1
1060391,1060391,Republic Services,2013-08-26,0,0001060391-13-000021,2013-04-29,8-K,5.02,a8-kgoebelcao.htm,1,2011-08-27,2014-02-22,1
1060391,1060391,Republic Services,2013-08-26,0,0001060391-12-000023,2012-12-18,8-K,"5.02,9.01",culpepper8-k.htm,1,2011-08-27,2014-02-22,1
1060391,1060391,Republic Services,2013-08-26,0,0001060391-12-000012,2012-08-21,8-K,"5.02,9.01",a8-kboucherxops.htm,1,2011-08-27,2014-02-22,1
1060391,1060391,Republic Services,2013-08-26,0,0001193125-12-282327,2012-06-25,8-K,"5.02,9.01",d371544d8k.htm,1,2011-08-27,2014-02-22,1
1060391,1060391,Republic Services,2013-08-26,0,0001193125-12-186198,2012-04-26,8-K,"5.02,9.01",d341816d8k.htm,1,2011-08-27,2014-02-22,1
1060391,1060391,Republic Services,2013-08-26,0,0001193125-12-144048,2012-03-30,8-K,"5.02,9.01",d328277d8k.htm,1,2011-08-27,2014-02-22,1
1060391,1060391,Republic Services,2013-08-26,0,0001193125-11-350759,2011-12-22,8-K,"5.02,9.01",d273136d8k.htm,1,2011-08-27,2014-02-22,1
1060391,1060391,Republic Services,2013-08-26,0,0001193125-11-326028,2011-11-30,8-K,5.02,d263609d8k.htm,1,2011-08-27,2014-02-22,1
1060391,1060391,"Republic Services, Inc.",2019-02-01,0,0001060391-21-000027,2021-06-28,8-K,5.02,rsg-20210625.htm,1,2017-02-01,2022-03-18,1
1060391,1060391,"Republic Services, Inc.",2019-02-01,0,0001193125-21-100584,2021-03-30,8-K,"5.02,9.01",d163151d8k.htm,1,2017-02-01,2022-03-18,1
1060391,1060391,"Republic Services, Inc.",2019-02-01,0,0001193125-21-095518,2021-03-26,8-K,"5.02,8.01,9.01",d103941d8k.htm,1,2017-02-01,2022-03-18,1
1060391,1060391,"Republic Services, Inc.",2019-02-01,0,0001060391-21-000005,2021-02-17,8-K,5.02,rsg-20210211.htm,1,2017-02-01,2022-03-18,1
1060391,1060391,"Republic Services, Inc.",2019-02-01,0,0001060391-20-000048,2020-07-30,8-K,"5.02,8.01,9.01",rsg-20200728.htm,1,2017-02-01,2022-03-18,1
1060391,1060391,"Republic Services, Inc.",2019-02-01,0,0001060391-20-000042,2020-06-04,8-K/A,5.02,rsg-20200520.htm,1,2017-02-01,2022-03-18,1
1060391,1060391,"Republic Services, Inc.",2019-02-01,0,0001060391-20-000039,2020-05-21,8-K,"5.02,8.01,9.01",rsg-20200520.htm,1,2017-02-01,2022-03-18,1
1060391,1060391,"Republic Services, Inc.",2019-02-01,0,0001193125-20-060522,2020-03-03,8-K,5.02,d895651d8k.htm,1,2017-02-01,2022-03-18,1
1060391,1060391,"Republic Services, Inc.",2019-02-01,0,0001193125-19-133178,2019-05-01,8-K,"5.02,9.01",d739771d8k.htm,1,2017-02-01,2022-03-18,1
1060391,1060391,"Republic Services, Inc.",2019-02-01,0,0001193125-18-288678,2018-10-01,8-K,"5.02,8.01,9.01",d625853d8k.htm,1,2017-02-01,2022-03-18,1
1060391,1060391,"Republic Services, Inc.",2019-02-01,0,0001193125-18-219719,2018-07-17,8-K,"5.02,8.01,9.01",d521065d8k.htm,1,2017-02-01,2022-03-18,1
1060391,1060391,"Republic Services, Inc.",2019-02-01,0,0001193125-18-036970,2018-02-09,8-K/A,5.02,d442262d8ka.htm,1,2017-02-01,2022-03-18,1
1060391,1060391,"Republic Services, Inc.",2019-02-01,0,0001193125-17-363416,2017-12-07,8-K,"5.02,9.01",d502515d8k.htm,1,2017-02-01,2022-03-18,1
1060391,1060391,"Republic Services, Inc.",2019-02-01,0,0001060391-17-000039,2017-07-31,8-K,"5.02,8.01,9.01",form8-knewboardmember7x31x.htm,1,2017-02-01,2022-03-18,1
1060391,1060391,"Republic Services, Inc.",2019-02-01,0,0001060391-17-000013,2017-02-17,8-K/A,5.02,form8-knewboardmember2x16x.htm,1,2017-02-01,2022-03-18,1
1060391,1060391,"Republic Services, Inc.",2021-09-20,0,0001060391-21-000027,2021-06-28,8-K,5.02,rsg-20210625.htm,1,2019-09-21,2022-03-19,1
1060391,1060391,"Republic Services, Inc.",2021-09-20,0,0001193125-21-100584,2021-03-30,8-K,"5.02,9.01",d163151d8k.htm,1,2019-09-21,2022-03-19,1
1060391,1060391,"Republic Services, Inc.",2021-09-20,0,0001193125-21-095518,2021-03-26,8-K,"5.02,8.01,9.01",d103941d8k.htm,1,2019-09-21,2022-03-19,1
1060391,1060391,"Republic Services, Inc.",2021-09-20,0,0001060391-21-000005,2021-02-17,8-K,5.02,rsg-20210211.htm,1,2019-09-21,2022-03-19,1
1060391,1060391,"Republic Services, Inc.",2021-09-20,0,0001060391-20-000048,2020-07-30,8-K,"5.02,8.01,9.01",rsg-20200728.htm,1,2019-09-21,2022-03-19,1
1060391,1060391,"Republic Services, Inc.",2021-09-20,0,0001060391-20-000042,2020-06-04,8-K/A,5.02,rsg-20200520.htm,1,2019-09-21,2022-03-19,1
1060391,1060391,"Republic Services, Inc.",2021-09-20,0,0001060391-20-000039,2020-05-21,8-K,"5.02,8.01,9.01",rsg-20200520.htm,1,2019-09-21,2022-03-19,1
1060391,1060391,"Republic Services, Inc.",2021-09-20,0,0001193125-20-060522,2020-03-03,8-K,5.02,d895651d8k.htm,1,2019-09-21,2022-03-19,1
1060391,1060391,"Republic Services, Inc.",2022-04-09,0,0001060391-21-000027,2021-06-28,8-K,5.02,rsg-20210625.htm,1,2020-04-09,2022-11-30,1
1060391,1060391,"Republic Services, Inc.",2022-04-09,0,0001193125-21-100584,2021-03-30,8-K,"5.02,9.01",d163151d8k.htm,1,2020-04-09,2022-11-30,1
1060391,1060391,"Republic Services, Inc.",2022-04-09,0,0001193125-21-095518,2021-03-26,8-K,"5.02,8.01,9.01",d103941d8k.htm,1,2020-04-09,2022-11-30,1
1060391,1060391,"Republic Services, Inc.",2022-04-09,0,0001060391-21-000005,2021-02-17,8-K,5.02,rsg-20210211.htm,1,2020-04-09,2022-11-30,1
1060391,1060391,"Republic Services, Inc.",2022-04-09,0,0001060391-20-000048,2020-07-30,8-K,"5.02,8.01,9.01",rsg-20200728.htm,1,2020-04-09,2022-11-30,1
1060391,1060391,"Republic Services, Inc.",2022-04-09,0,0001060391-20-000042,2020-06-04,8-K/A,5.02,rsg-20200520.htm,1,2020-04-09,2022-11-30,1
1060391,1060391,"Republic Services, Inc.",2022-04-09,0,0001060391-20-000039,2020-05-21,8-K,"5.02,8.01,9.01",rsg-20200520.htm,1,2020-04-09,2022-11-30,1
1067837,1067837,Entercom Communications Corp.,2019-09-18,0,0001193125-20-102721,2020-04-09,8-K,"1.01,2.05,5.02,9.01",d888724d8k.htm,1,2017-09-18,2021-01-20,1
1067837,1067837,Entercom Communications Corp.,2019-09-18,0,0001193125-20-064544,2020-03-06,8-K,"5.02,9.01",d883612d8k.htm,1,2017-09-18,2021-01-20,1
1067837,1067837,Entercom Communications Corp.,2019-09-18,0,0001193125-20-044811,2020-02-21,8-K,5.02,d819261d8k.htm,1,2017-09-18,2021-01-20,1
1067837,1067837,Entercom Communications Corp.,2019-09-18,0,0001193125-19-273550,2019-10-24,8-K,"5.02,5.03,9.01",d812387d8k.htm,1,2017-09-18,2021-01-20,1
1067837,1067837,Entercom Communications Corp.,2019-09-18,0,0001193125-19-256917,2019-09-27,8-K,5.02,d796156d8k.htm,1,2017-09-18,2021-01-20,1
1067837,1067837,Entercom Communications Corp.,2019-09-18,0,0001193125-18-356367,2018-12-21,8-K,"5.02,5.05,9.01",d674333d8k.htm,1,2017-09-18,2021-01-20,1
1067837,1067837,Entercom Communications Corp.,2019-09-18,0,0001193125-18-342316,2018-12-04,8-K,"5.02,9.01",d588661d8k.htm,1,2017-09-18,2021-01-20,1
1067837,1067837,Entercom Communications Corp.,2019-09-18,0,0001193125-18-300274,2018-10-16,8-K,5.02,d621680d8k.htm,1,2017-09-18,2021-01-20,1
1067837,1067837,Entercom Communications Corp.,2019-09-18,0,0001193125-17-347026,2017-11-17,8-K,"1.01,2.01,2.03,5.02,5.03,8.01,9.01",d683081d8k.htm,1,2017-09-18,2021-01-20,1
1091667,1091667,"Charter Communications, Inc.",2008-07-14,1,0001091667-09-000003,2009-01-14,8-K,5.02,body.htm,1,2006-07-15,2009-02-01,1
1091667,1091667,"Charter Communications, Inc.",2008-07-14,1,0001091667-08-000201,2008-12-11,8-K,"5.02,8.01,9.01",body.htm,1,2006-07-15,2009-02-01,1
1091667,1091667,"Charter Communications, Inc.",2008-07-14,1,0001091667-08-000197,2008-12-05,8-K,"5.02,9.01",body.htm,1,2006-07-15,2009-02-01,1
1091667,1091667,"Charter Communications, Inc.",2008-07-14,1,0001091667-08-000171,2008-09-30,8-K,"5.02,9.01",body.htm,1,2006-07-15,2009-02-01,1
1091667,1091667,"Charter Communications, Inc.",2008-07-14,1,0001091667-08-000143,2008-07-08,8-K,5.02,body.htm,1,2006-07-15,2009-02-01,1
1091667,1091667,"Charter Communications, Inc.",2008-07-14,1,0001091667-08-000129,2008-06-23,8-K,"5.02,9.01",body.htm,1,2006-07-15,2009-02-01,1
1091667,1091667,"Charter Communications, Inc.",2008-07-14,1,0001271834-08-000007,2008-04-08,8-K,5.02,body.htm,1,2006-07-15,2009-02-01,1
1091667,1091667,"Charter Communications, Inc.",2008-07-14,1,0001271834-08-000003,2008-03-24,8-K,"5.02,8.01,9.01",body.htm,1,2006-07-15,2009-02-01,1
1091667,1091667,"Charter Communications, Inc.",2008-07-14,1,0001091667-08-000035,2008-03-11,8-K,"5.02,9.01",body.htm,1,2006-07-15,2009-02-01,1
1091667,1091667,"Charter Communications, Inc.",2008-07-14,1,0001091667-08-000034,2008-03-11,8-K,"5.02,7.01,8.01,9.01",body.htm,1,2006-07-15,2009-02-01,1
1091667,1091667,"Charter Communications, Inc.",2008-07-14,1,0001091667-07-000230,2007-12-14,8-K,5.02,body.htm,1,2006-07-15,2009-02-01,1
1091667,1091667,"Charter Communications, Inc.",2008-07-14,1,0001091667-07-000222,2007-12-06,8-K,"5.02,9.01",body.htm,1,2006-07-15,2009-02-01,1
1091667,1091667,"Charter Communications, Inc.",2008-07-14,1,0001091667-07-000050,2007-03-14,8-K,"5.02,9.01",body.htm,1,2006-07-15,2009-02-01,1
1091667,1091667,Charter Communications,2008-08-11,1,0001091667-09-000003,2009-01-14,8-K,5.02,body.htm,1,2006-08-12,2009-02-07,1
1091667,1091667,Charter Communications,2008-08-11,1,0001091667-08-000201,2008-12-11,8-K,"5.02,8.01,9.01",body.htm,1,2006-08-12,2009-02-07,1
1091667,1091667,Charter Communications,2008-08-11,1,0001091667-08-000197,2008-12-05,8-K,"5.02,9.01",body.htm,1,2006-08-12,2009-02-07,1
1091667,1091667,Charter Communications,2008-08-11,1,0001091667-08-000171,2008-09-30,8-K,"5.02,9.01",body.htm,1,2006-08-12,2009-02-07,1
1091667,1091667,Charter Communications,2008-08-11,1,0001091667-08-000143,2008-07-08,8-K,5.02,body.htm,1,2006-08-12,2009-02-07,1
1091667,1091667,Charter Communications,2008-08-11,1,0001091667-08-000129,2008-06-23,8-K,"5.02,9.01",body.htm,1,2006-08-12,2009-02-07,1
1091667,1091667,Charter Communications,2008-08-11,1,0001271834-08-000007,2008-04-08,8-K,5.02,body.htm,1,2006-08-12,2009-02-07,1
1091667,1091667,Charter Communications,2008-08-11,1,0001271834-08-000003,2008-03-24,8-K,"5.02,8.01,9.01",body.htm,1,2006-08-12,2009-02-07,1
1091667,1091667,Charter Communications,2008-08-11,1,0001091667-08-000035,2008-03-11,8-K,"5.02,9.01",body.htm,1,2006-08-12,2009-02-07,1
1091667,1091667,Charter Communications,2008-08-11,1,0001091667-08-000034,2008-03-11,8-K,"5.02,7.01,8.01,9.01",body.htm,1,2006-08-12,2009-02-07,1
1091667,1091667,Charter Communications,2008-08-11,1,0001091667-07-000230,2007-12-14,8-K,5.02,body.htm,1,2006-08-12,2009-02-07,1
1091667,1091667,Charter Communications,2008-08-11,1,0001091667-07-000222,2007-12-06,8-K,"5.02,9.01",body.htm,1,2006-08-12,2009-02-07,1
1091667,1091667,Charter Communications,2008-08-11,1,0001091667-07-000050,2007-03-14,8-K,"5.02,9.01",body.htm,1,2006-08-12,2009-02-07,1
1091667,1091667,"Charter Communications, Inc.",2013-04-26,1,0001091667-13-000058,2013-05-02,8-K,5.02,chtr51138-k.htm,1,2011-04-27,2013-10-23,1
1091667,1091667,"Charter Communications, Inc.",2013-04-26,1,0001091667-12-000122,2012-08-16,8-K,"5.02,8.01,9.01",chtr815128-k.htm,1,2011-04-27,2013-10-23,1
1091667,1091667,"Charter Communications, Inc.",2013-04-26,1,0001091667-12-000109,2012-08-03,8-K,5.02,chtr83128-k.htm,1,2011-04-27,2013-10-23,1
1091667,1091667,"Charter Communications, Inc.",2013-04-26,1,0001091667-12-000100,2012-06-11,8-K,"5.02,9.01",chtr68128-k.htm,1,2011-04-27,2013-10-23,1
1091667,1091667,"Charter Communications, Inc.",2013-04-26,1,0001091667-12-000050,2012-05-01,8-K,"5.02,8.01,9.01",chtr51128-k.htm,1,2011-04-27,2013-10-23,1
1091667,1091667,"Charter Communications, Inc.",2013-04-26,1,0001091667-12-000014,2012-02-13,8-K,5.02,body.htm,1,2011-04-27,2013-10-23,1
1091667,1091667,"Charter Communications, Inc.",2013-04-26,1,0001091667-12-000008,2012-01-20,8-K,5.02,body.htm,1,2011-04-27,2013-10-23,1
