phase,cik,breach_date,accession,status,path
documents,920760,2023-07-20,0001628280-22-008548,already_on_disk,Data\edgar\item5_02_text\920760\0001628280-22-008548_len-20220406.htm
documents,920760,2023-07-20,0001193125-22-066148,already_on_disk,Data\edgar\item5_02_text\920760\0001193125-22-066148_d320216d8k.htm
documents,62709,2013-06-01,0000062709-14-000002,already_on_disk,Data\edgar\item5_02_text\62709\0000062709-14-000002_form8-kcarterresignation.htm
documents,62709,2013-06-01,0000062709-12-000066,already_on_disk,Data\edgar\item5_02_text\62709\0000062709-12-000066_form8-ka12x14x12.htm
documents,62709,2013-06-01,0000062709-12-000059,already_on_disk,Data\edgar\item5_02_text\62709\0000062709-12-000059_form8-ka09x19x12.htm
documents,62709,2013-06-01,0000062709-12-000057,already_on_disk,Data\edgar\item5_02_text\62709\0000062709-12-000057_form8-k09x20x2012.htm
documents,62709,2013-06-01,0000062709-12-000054,already_on_disk,Data\edgar\item5_02_text\62709\0000062709-12-000054_form8-k09x04x12.htm
documents,62709,2013-06-01,0000062709-12-000018,already_on_disk,Data\edgar\item5_02_text\62709\0000062709-12-000018_form8-k03x05x2012.htm
documents,62709,2013-06-01,0000062709-12-000007,already_on_disk,Data\edgar\item5_02_text\62709\0000062709-12-000007_f8k_01-18x2012.htm
documents,62709,2013-06-01,0000062709-11-000027,already_on_disk,Data\edgar\item5_02_text\62709\0000062709-11-000027_f8koct4-2011.htm
documents,68505,2009-01-01,0000950137-09-004049,already_on_disk,Data\edgar\item5_02_text\68505\0000950137-09-004049_c51456e8vk.htm
documents,68505,2009-01-01,0000950137-09-002505,already_on_disk,Data\edgar\item5_02_text\68505\0000950137-09-002505_c50376ae8vkza.htm
documents,68505,2009-01-01,0000950137-09-002115,already_on_disk,Data\edgar\item5_02_text\68505\0000950137-09-002115_c50170e8vk.htm
documents,68505,2009-01-01,0000950152-09-000904,already_on_disk,Data\edgar\item5_02_text\68505\0000950152-09-000904_c49112e8vk.htm
documents,68505,2009-01-01,0000950137-09-000352,already_on_disk,Data\edgar\item5_02_text\68505\0000950137-09-000352_c48878e8vk.htm
documents,68505,2009-01-01,0000950123-08-017856,already_on_disk,Data\edgar\item5_02_text\68505\0000950123-08-017856_c48295e8vk.htm
documents,68505,2009-01-01,0000950137-08-014456,already_on_disk,Data\edgar\item5_02_text\68505\0000950137-08-014456_c48236e8vk.htm
documents,68505,2009-01-01,0000950137-08-011276,already_on_disk,Data\edgar\item5_02_text\68505\0000950137-08-011276_c35242e8vk.htm
documents,68505,2009-01-01,0000898822-08-000839,already_on_disk,Data\edgar\item5_02_text\68505\0000898822-08-000839_mot8k.htm
documents,68505,2009-01-01,0000950137-08-009960,already_on_disk,Data\edgar\item5_02_text\68505\0000950137-08-009960_c33745e8vk.htm
documents,68505,2009-01-01,0000950137-08-006039,already_on_disk,Data\edgar\item5_02_text\68505\0000950137-08-006039_c25988e8vk.htm
documents,68505,2009-01-01,0000898822-08-000394,already_on_disk,Data\edgar\item5_02_text\68505\0000898822-08-000394_motorola8k.htm
documents,68505,2009-01-01,0000950137-08-004996,already_on_disk,Data\edgar\item5_02_text\68505\0000950137-08-004996_c25365e8vk.htm
documents,68505,2009-01-01,0000950137-08-003967,already_on_disk,Data\edgar\item5_02_text\68505\0000950137-08-003967_c25011e8vk.htm
documents,68505,2009-01-01,0000950137-08-003512,already_on_disk,Data\edgar\item5_02_text\68505\0000950137-08-003512_c24742e8vk.htm
documents,68505,2009-01-01,0000950137-08-002814,already_on_disk,Data\edgar\item5_02_text\68505\0000950137-08-002814_c24290e8vk.htm
documents,68505,2009-01-01,0000950137-08-001640,already_on_disk,Data\edgar\item5_02_text\68505\0000950137-08-001640_c23537e8vk.htm
documents,68505,2009-01-01,0000898822-07-001404,already_on_disk,Data\edgar\item5_02_text\68505\0000898822-07-001404_motorola8kbody.htm
documents,68505,2009-01-01,0000950137-07-015106,already_on_disk,Data\edgar\item5_02_text\68505\0000950137-07-015106_c19135e8vk.htm
documents,68505,2009-01-01,0000950137-07-014349,already_on_disk,Data\edgar\item5_02_text\68505\0000950137-07-014349_c18715e8vk.htm
documents,68505,2009-01-01,0000950137-07-010759,already_on_disk,Data\edgar\item5_02_text\68505\0000950137-07-010759_c17175e8vk.htm
documents,68505,2009-01-01,0000950137-07-009817,already_on_disk,Data\edgar\item5_02_text\68505\0000950137-07-009817_c16629e8vk.htm
documents,68505,2009-01-01,0000950137-07-008512,already_on_disk,Data\edgar\item5_02_text\68505\0000950137-07-008512_c15839e8vk.htm
documents,68505,2009-01-01,0000950137-07-007421,already_on_disk,Data\edgar\item5_02_text\68505\0000950137-07-007421_c15233e8vk.htm
documents,68505,2009-01-01,0000950137-07-005362,already_on_disk,Data\edgar\item5_02_text\68505\0000950137-07-005362_c14070e8vk.htm
documents,68505,2009-01-01,0000950137-07-004530,already_on_disk,Data\edgar\item5_02_text\68505\0000950137-07-004530_c13609ae8vkza.htm
documents,68505,2009-01-01,0000950137-07-004160,already_on_disk,Data\edgar\item5_02_text\68505\0000950137-07-004160_c13521e8vk.htm
documents,68505,2009-01-01,0000950137-07-002962,already_on_disk,Data\edgar\item5_02_text\68505\0000950137-07-002962_c12791e8vk.htm
documents,68505,2009-01-01,0000950137-07-002451,already_on_disk,Data\edgar\item5_02_text\68505\0000950137-07-002451_c12530e8vk.htm
documents,68505,2009-01-01,0000950137-07-002342,already_on_disk,Data\edgar\item5_02_text\68505\0000950137-07-002342_c12373e8vk.htm
documents,68505,2009-02-17,0000950137-09-004049,already_on_disk,Data\edgar\item5_02_text\68505\0000950137-09-004049_c51456e8vk.htm
documents,68505,2009-02-17,0000950137-09-002505,already_on_disk,Data\edgar\item5_02_text\68505\0000950137-09-002505_c50376ae8vkza.htm
documents,68505,2009-02-17,0000950137-09-002115,already_on_disk,Data\edgar\item5_02_text\68505\0000950137-09-002115_c50170e8vk.htm
documents,68505,2009-02-17,0000950152-09-000904,already_on_disk,Data\edgar\item5_02_text\68505\0000950152-09-000904_c49112e8vk.htm
documents,68505,2009-02-17,0000950137-09-000352,already_on_disk,Data\edgar\item5_02_text\68505\0000950137-09-000352_c48878e8vk.htm
documents,68505,2009-02-17,0000950123-08-017856,already_on_disk,Data\edgar\item5_02_text\68505\0000950123-08-017856_c48295e8vk.htm
documents,68505,2009-02-17,0000950137-08-014456,already_on_disk,Data\edgar\item5_02_text\68505\0000950137-08-014456_c48236e8vk.htm
documents,68505,2009-02-17,0000950137-08-011276,already_on_disk,Data\edgar\item5_02_text\68505\0000950137-08-011276_c35242e8vk.htm
documents,68505,2009-02-17,0000898822-08-000839,already_on_disk,Data\edgar\item5_02_text\68505\0000898822-08-000839_mot8k.htm
documents,68505,2009-02-17,0000950137-08-009960,already_on_disk,Data\edgar\item5_02_text\68505\0000950137-08-009960_c33745e8vk.htm
documents,68505,2009-02-17,0000950137-08-006039,already_on_disk,Data\edgar\item5_02_text\68505\0000950137-08-006039_c25988e8vk.htm
documents,68505,2009-02-17,0000898822-08-000394,already_on_disk,Data\edgar\item5_02_text\68505\0000898822-08-000394_motorola8k.htm
documents,68505,2009-02-17,0000950137-08-004996,already_on_disk,Data\edgar\item5_02_text\68505\0000950137-08-004996_c25365e8vk.htm
documents,68505,2009-02-17,0000950137-08-003967,already_on_disk,Data\edgar\item5_02_text\68505\0000950137-08-003967_c25011e8vk.htm
documents,68505,2009-02-17,0000950137-08-003512,already_on_disk,Data\edgar\item5_02_text\68505\0000950137-08-003512_c24742e8vk.htm
documents,68505,2009-02-17,0000950137-08-002814,already_on_disk,Data\edgar\item5_02_text\68505\0000950137-08-002814_c24290e8vk.htm
documents,68505,2009-02-17,0000950137-08-001640,already_on_disk,Data\edgar\item5_02_text\68505\0000950137-08-001640_c23537e8vk.htm
documents,68505,2009-02-17,0000898822-07-001404,already_on_disk,Data\edgar\item5_02_text\68505\0000898822-07-001404_motorola8kbody.htm
documents,68505,2009-02-17,0000950137-07-015106,already_on_disk,Data\edgar\item5_02_text\68505\0000950137-07-015106_c19135e8vk.htm
documents,68505,2009-02-17,0000950137-07-014349,already_on_disk,Data\edgar\item5_02_text\68505\0000950137-07-014349_c18715e8vk.htm
documents,68505,2009-02-17,0000950137-07-010759,already_on_disk,Data\edgar\item5_02_text\68505\0000950137-07-010759_c17175e8vk.htm
documents,68505,2009-02-17,0000950137-07-009817,already_on_disk,Data\edgar\item5_02_text\68505\0000950137-07-009817_c16629e8vk.htm
documents,68505,2009-02-17,0000950137-07-008512,already_on_disk,Data\edgar\item5_02_text\68505\0000950137-07-008512_c15839e8vk.htm
documents,68505,2009-02-17,0000950137-07-007421,already_on_disk,Data\edgar\item5_02_text\68505\0000950137-07-007421_c15233e8vk.htm
documents,68505,2009-02-17,0000950137-07-005362,already_on_disk,Data\edgar\item5_02_text\68505\0000950137-07-005362_c14070e8vk.htm
documents,68505,2009-02-17,0000950137-07-004530,already_on_disk,Data\edgar\item5_02_text\68505\0000950137-07-004530_c13609ae8vkza.htm
documents,68505,2009-02-17,0000950137-07-004160,already_on_disk,Data\edgar\item5_02_text\68505\0000950137-07-004160_c13521e8vk.htm
documents,68505,2009-02-17,0000950137-07-002962,already_on_disk,Data\edgar\item5_02_text\68505\0000950137-07-002962_c12791e8vk.htm
documents,68505,2009-02-17,0000950137-07-002451,already_on_disk,Data\edgar\item5_02_text\68505\0000950137-07-002451_c12530e8vk.htm
documents,1133421,2016-04-18,0001133421-17-000040,already_on_disk,Data\edgar\item5_02_text\1133421\0001133421-17-000040_noc-form8xk092617.htm
documents,1133421,2016-04-18,0001133421-17-000014,already_on_disk,Data\edgar\item5_02_text\1133421\0001133421-17-000014_noc-form8xk022717.htm
documents,1133421,2016-04-18,0001133421-17-000011,already_on_disk,Data\edgar\item5_02_text\1133421\0001133421-17-000011_noc-form8xk021717.htm
documents,1133421,2016-04-18,0001133421-16-000113,already_on_disk,Data\edgar\item5_02_text\1133421\0001133421-16-000113_noc-form8xkx1216.htm
documents,1133421,2016-04-18,0001133421-16-000072,already_on_disk,Data\edgar\item5_02_text\1133421\0001133421-16-000072_noc-form8xkx031616.htm
documents,1133421,2016-04-18,0001133421-16-000069,already_on_disk,Data\edgar\item5_02_text\1133421\0001133421-16-000069_noc-form8xkx021616.htm
documents,1133421,2016-04-18,0001133421-15-000050,already_on_disk,Data\edgar\item5_02_text\1133421\0001133421-15-000050_noc-10132015xform8k.htm
documents,1133421,2016-04-18,0001133421-15-000018,already_on_disk,Data\edgar\item5_02_text\1133421\0001133421-15-000018_noc-form8xkx031915.htm
documents,1133421,2016-04-18,0001133421-15-000016,already_on_disk,Data\edgar\item5_02_text\1133421\0001133421-15-000016_noc-form8xkx021815.htm
documents,1133421,2016-04-18,0001133421-15-000013,already_on_disk,Data\edgar\item5_02_text\1133421\0001133421-15-000013_noc-form8xkx021715.htm
documents,1133421,2016-04-18,0001133421-15-000011,already_on_disk,Data\edgar\item5_02_text\1133421\0001133421-15-000011_form8-k020215.htm
documents,1133421,2016-04-18,0001133421-14-000061,already_on_disk,Data\edgar\item5_02_text\1133421\0001133421-14-000061_noc-form8xk120814.htm
documents,1133421,2016-04-18,0001133421-14-000058,already_on_disk,Data\edgar\item5_02_text\1133421\0001133421-14-000058_noc-form8xk110414.htm
documents,73309,2023-05-26,0001193125-23-296305,already_on_disk,Data\edgar\item5_02_text\73309\0001193125-23-296305_d615320d8k.htm
documents,73309,2023-05-26,0001193125-23-206313,already_on_disk,Data\edgar\item5_02_text\73309\0001193125-23-206313_d496129d8k.htm
documents,73309,2023-05-26,0001193125-22-215713,already_on_disk,Data\edgar\item5_02_text\73309\0001193125-22-215713_d361471d8k.htm
documents,73309,2023-05-26,0001193125-22-159808,already_on_disk,Data\edgar\item5_02_text\73309\0001193125-22-159808_d235339d8ka.htm
documents,73309,2023-05-26,0001193125-22-066230,already_on_disk,Data\edgar\item5_02_text\73309\0001193125-22-066230_d245075d8ka.htm
documents,73309,2023-05-26,0001193125-22-050075,already_on_disk,Data\edgar\item5_02_text\73309\0001193125-22-050075_d315476d8k.htm
documents,73309,2023-05-26,0001193125-21-244798,already_on_disk,Data\edgar\item5_02_text\73309\0001193125-21-244798_d207304d8k.htm
documents,73309,2023-05-26,0001193125-21-181330,already_on_disk,Data\edgar\item5_02_text\73309\0001193125-21-181330_d156720d8ka.htm
documents,73756,2024-01-01,0000073756-24-000014,already_on_disk,Data\edgar\item5_02_text\73756\0000073756-24-000014_oii-20240221.htm
documents,73756,2024-01-01,0000073756-23-000140,already_on_disk,Data\edgar\item5_02_text\73756\0000073756-23-000140_oii-20231116.htm
documents,73756,2024-01-01,0000073756-23-000095,already_on_disk,Data\edgar\item5_02_text\73756\0000073756-23-000095_oii-20230705.htm
documents,73756,2024-01-01,0000073756-23-000012,already_on_disk,Data\edgar\item5_02_text\73756\0000073756-23-000012_oii-20230222.htm
documents,73756,2024-01-01,0000073756-22-000108,already_on_disk,Data\edgar\item5_02_text\73756\0000073756-22-000108_oii-20221020.htm
documents,73756,2024-01-01,0000073756-22-000106,already_on_disk,Data\edgar\item5_02_text\73756\0000073756-22-000106_oii-20220914.htm
documents,73756,2024-01-01,0000073756-22-000098,already_on_disk,Data\edgar\item5_02_text\73756\0000073756-22-000098_oii-20220818.htm
documents,73756,2024-01-01,0000073756-22-000020,already_on_disk,Data\edgar\item5_02_text\73756\0000073756-22-000020_oii-20220225.htm
documents,75362,2018-01-22,0001193125-18-152947,already_on_disk,Data\edgar\item5_02_text\75362\0001193125-18-152947_d555135d8k.htm
documents,75362,2018-01-22,0001193125-18-048187,already_on_disk,Data\edgar\item5_02_text\75362\0001193125-18-048187_d518625d8k.htm
documents,75362,2018-01-22,0001193125-17-369333,already_on_disk,Data\edgar\item5_02_text\75362\0001193125-17-369333_d498402d8k.htm
documents,75362,2018-01-22,0001193125-17-148456,already_on_disk,Data\edgar\item5_02_text\75362\0001193125-17-148456_d371963d8k.htm
documents,75362,2018-01-22,0001193125-16-789834,already_on_disk,Data\edgar\item5_02_text\75362\0001193125-16-789834_d255290d8k.htm
documents,75362,2018-01-22,0001193125-16-570149,already_on_disk,Data\edgar\item5_02_text\75362\0001193125-16-570149_d175553d8k.htm
documents,76334,2022-03-11,0001193125-22-269129,already_on_disk,Data\edgar\item5_02_text\76334\0001193125-22-269129_d417708d8k.htm
documents,76334,2022-03-11,0001193125-22-227588,already_on_disk,Data\edgar\item5_02_text\76334\0001193125-22-227588_d366447d8k.htm
documents,76334,2022-03-11,0001193125-22-204998,already_on_disk,Data\edgar\item5_02_text\76334\0001193125-22-204998_d319781d8k.htm
documents,76334,2022-03-11,0001193125-21-247770,already_on_disk,Data\edgar\item5_02_text\76334\0001193125-21-247770_d163815d8ka.htm
documents,76334,2022-03-11,0001193125-21-247766,already_on_disk,Data\edgar\item5_02_text\76334\0001193125-21-247766_d188448d8ka.htm
documents,76334,2022-03-11,0001193125-21-246081,already_on_disk,Data\edgar\item5_02_text\76334\0001193125-21-246081_d196075d8k.htm
documents,76334,2022-03-11,0000076334-21-000048,already_on_disk,Data\edgar\item5_02_text\76334\0000076334-21-000048_ph-20210422.htm
documents,76334,2022-03-11,0000076334-21-000013,already_on_disk,Data\edgar\item5_02_text\76334\0000076334-21-000013_ph-20210127.htm
documents,76334,2022-03-11,0000076334-21-000006,already_on_disk,Data\edgar\item5_02_text\76334\0000076334-21-000006_ph-20210110.htm
documents,76334,2022-03-11,0000076334-20-000124,already_on_disk,Data\edgar\item5_02_text\76334\0000076334-20-000124_ph-20201027.htm
documents,77476,2021-02-24,0000077476-21-000044,already_on_disk,Data\edgar\item5_02_text\77476\0000077476-21-000044_pep-20210803.htm
documents,77476,2021-02-24,0000077476-20-000075,already_on_disk,Data\edgar\item5_02_text\77476\0000077476-20-000075_pep-20201030.htm
documents,77476,2021-02-24,0000077476-20-000054,already_on_disk,Data\edgar\item5_02_text\77476\0000077476-20-000054_form8-kjuly2020.htm
documents,77476,2021-02-24,0000077476-20-000020,already_on_disk,Data\edgar\item5_02_text\77476\0000077476-20-000020_form8-kmarch2020.htm
documents,77476,2021-02-24,0000077476-19-000051,already_on_disk,Data\edgar\item5_02_text\77476\0000077476-19-000051_form8-kjune52019.htm
documents,77476,2021-02-24,0000077476-19-000022,already_on_disk,Data\edgar\item5_02_text\77476\0000077476-19-000022_form8-kmarch182019.htm
documents,77476,2021-02-24,0000077476-19-000020,already_on_disk,Data\edgar\item5_02_text\77476\0000077476-19-000020_form8-kmarch2019.htm
documents,78003,2006-12-01,0000078003-07-000294,already_on_disk,Data\edgar\item5_02_text\78003\0000078003-07-000294_pf8k1025.htm
documents,78003,2006-12-01,0000078003-07-000251,already_on_disk,Data\edgar\item5_02_text\78003\0000078003-07-000251_pf8k9271.htm
documents,78003,2006-12-01,0000078003-07-000245,already_on_disk,Data\edgar\item5_02_text\78003\0000078003-07-000245_pf8k927.htm
documents,78003,2006-12-01,0000078003-07-000213,already_on_disk,Data\edgar\item5_02_text\78003\0000078003-07-000213_pf8k822.htm
documents,78003,2006-12-01,0000078003-07-000122,already_on_disk,Data\edgar\item5_02_text\78003\0000078003-07-000122_pf8k0518.htm
documents,78003,2006-12-01,0000078003-07-000034,already_on_disk,Data\edgar\item5_02_text\78003\0000078003-07-000034_pf8k0221.htm
documents,78003,2006-12-01,0000078003-06-000352,already_on_disk,Data\edgar\item5_02_text\78003\0000078003-06-000352_pf8k1221.htm
documents,78003,2006-12-01,0000078003-06-000275,already_on_disk,Data\edgar\item5_02_text\78003\0000078003-06-000275_pf8k1026.htm
documents,78003,2006-12-01,0000078003-06-000195,already_on_disk,Data\edgar\item5_02_text\78003\0000078003-06-000195_pf8k0803.htm
documents,78003,2006-12-01,0000078003-05-000161,already_on_disk,Data\edgar\item5_02_text\78003\0000078003-05-000161_pf8k624.htm
documents,78003,2006-12-01,0000078003-05-000041,already_on_disk,Data\edgar\item5_02_text\78003\0000078003-05-000041_pfe8k0225.htm
documents,78003,2006-12-01,0000078003-05-000040,already_on_disk,Data\edgar\item5_02_text\78003\0000078003-05-000040_pf8k22405.htm
documents,91419,2010-04-05,0000950123-10-079634,already_on_disk,Data\edgar\item5_02_text\91419\0000950123-10-079634_l40559e8vk.htm
documents,91419,2010-04-05,0000950123-09-020588,already_on_disk,Data\edgar\item5_02_text\91419\0000950123-09-020588_l36977ae8vk.htm
