final_cik,breach_date,reported_date,fcc_form499,accession,filing_date,days_from_reported,days_from_breach,in_spec_scope
101830,2009-02-01,2009-06-12 00:00:00,1,0000101830-07-000042,2007-12-20,-540,-409,0
101830,2009-02-01,2009-06-12 00:00:00,1,0000101830-07-000039,2007-11-05,-585,-454,0
101830,2009-02-01,2009-06-12 00:00:00,1,0000101830-07-000036,2007-10-12,-609,-478,0
101830,2009-02-01,2009-06-12 00:00:00,1,0000101830-07-000032,2007-08-07,-675,-544,0
101830,2009-02-01,2009-06-12 00:00:00,1,0000101830-07-000011,2007-03-06,-829,-698,0
101830,2009-02-01,2009-06-12 00:00:00,1,0000101830-07-000008,2007-02-21,-842,-711,0
101830,2012-08-01,2009-03-30 00:00:00,1,0000101830-12-000110,2012-11-20,1331,111,0
101830,2012-08-01,2009-03-30 00:00:00,1,0000101830-12-000093,2012-10-04,1284,64,0
101830,2012-08-01,2009-03-30 00:00:00,1,0000101830-12-000091,2012-08-08,1227,7,0
101830,2012-08-01,2009-03-30 00:00:00,1,0000101830-12-000046,2012-05-04,1131,-89,0
101830,2012-08-01,2009-03-30 00:00:00,1,0000101830-12-000028,2012-02-28,1065,-155,0
101830,2012-08-01,2009-03-30 00:00:00,1,0000101830-12-000026,2012-02-28,1065,-155,0
101830,2012-08-01,2009-03-30 00:00:00,1,0000101830-12-000024,2012-02-28,1065,-155,0
101830,2012-08-01,2009-03-30 00:00:00,1,0000101830-12-000009,2012-02-13,1050,-170,0
101830,2012-08-01,2009-03-30 00:00:00,1,0000101830-11-000032,2011-08-02,855,-365,0
101830,2012-08-01,2009-03-30 00:00:00,1,0000101830-11-000030,2011-08-02,855,-365,0
101830,2012-08-01,2009-03-30 00:00:00,1,0000101830-11-000014,2011-04-04,735,-485,0
101830,2012-08-01,2009-03-30 00:00:00,1,0000101830-11-000012,2011-02-28,700,-520,0
101830,2012-08-01,2009-03-30 00:00:00,1,0000101830-11-000011,2011-02-28,700,-520,0
101830,2012-08-01,2009-03-30 00:00:00,1,0000101830-11-000010,2011-02-28,700,-520,0
101830,2012-08-01,2009-03-30 00:00:00,1,0000101830-10-000024,2010-12-21,631,-589,0
101830,2012-08-01,2009-03-30 00:00:00,1,0000101830-10-000017,2010-08-06,494,-726,0
101830,2012-08-01,2009-03-30 00:00:00,1,0000101830-10-000015,2010-07-21,478,-742,0
101830,2012-08-01,2009-03-30 00:00:00,1,0000101830-10-000013,2010-07-08,465,-755,0
101830,2012-08-01,2009-03-30 00:00:00,1,0000101830-10-000003,2010-03-22,357,-863,0
101830,2012-08-01,2009-03-30 00:00:00,1,0000101830-10-000002,2010-03-22,357,-863,0
101830,2012-08-01,2009-03-30 00:00:00,1,0000101830-10-000001,2010-03-03,338,-882,0
101830,2012-08-01,2009-03-30 00:00:00,1,0000101830-09-000020,2009-12-23,268,-952,0
101830,2012-08-01,2009-03-30 00:00:00,1,0000101830-09-000016,2009-11-06,221,-999,0
101830,2012-08-01,2009-03-30 00:00:00,1,0000101830-09-000014,2009-10-16,200,-1020,0
101830,2012-08-01,2009-03-30 00:00:00,1,0000101830-09-000013,2009-08-05,128,-1092,1
101830,2012-08-01,2009-03-30 00:00:00,1,0000101830-09-000007,2009-03-27,-3,-1223,1
101830,2012-08-01,2009-03-30 00:00:00,1,0000101830-09-000005,2009-03-03,-27,-1247,1
101830,2012-08-01,2009-03-30 00:00:00,1,0000101830-09-000002,2009-01-26,-63,-1283,1
101830,2012-08-01,2009-03-30 00:00:00,1,0001193125-08-260916,2008-12-29,-91,-1311,1
101830,2012-08-01,2009-03-30 00:00:00,1,0001193125-08-257043,2008-12-19,-101,-1321,1
101830,2012-08-01,2009-03-30 00:00:00,1,0000950123-08-016627,2008-11-28,-122,-1342,1
101830,2012-08-01,2009-03-30 00:00:00,1,0000101830-08-000031,2008-11-12,-138,-1358,1
101830,2012-08-01,2009-03-30 00:00:00,1,0000101830-08-000030,2008-10-24,-157,-1377,1
101830,2012-08-01,2009-03-30 00:00:00,1,0000101830-08-000028,2008-10-07,-174,-1394,1
101830,2012-08-01,2009-03-30 00:00:00,1,0000101830-08-000026,2008-06-09,-294,-1514,1
101830,2012-08-01,2009-03-30 00:00:00,1,0000101830-08-000024,2008-05-16,-318,-1538,1
101830,2012-08-01,2009-03-30 00:00:00,1,0001193125-08-098764,2008-05-01,-333,-1553,1
101830,2012-08-01,2009-03-30 00:00:00,1,0000101830-08-000022,2008-03-25,-370,-1590,0
101830,2012-08-01,2009-03-30 00:00:00,1,0000101830-08-000020,2008-03-17,-378,-1598,0
101830,2012-08-01,2009-03-30 00:00:00,1,0000101830-08-000018,2008-03-03,-392,-1612,0
101830,2012-08-01,2009-03-30 00:00:00,1,0000101830-08-000016,2008-02-28,-396,-1616,0
101830,2012-08-01,2009-03-30 00:00:00,1,0000101830-08-000013,2008-02-15,-409,-1629,0
101830,2012-08-01,2009-03-30 00:00:00,1,0000101830-08-000008,2008-02-13,-411,-1631,0
101830,2012-08-01,2009-03-30 00:00:00,1,0000101830-08-000006,2008-01-24,-431,-1651,0
101830,2012-08-01,2009-03-30 00:00:00,1,0000101830-08-000002,2008-01-04,-451,-1671,0
101830,2012-08-01,2009-03-30 00:00:00,1,0000101830-07-000042,2007-12-20,-466,-1686,0
101830,2012-08-01,2009-03-30 00:00:00,1,0000101830-07-000039,2007-11-05,-511,-1731,0
101830,2012-08-01,2009-03-30 00:00:00,1,0000101830-07-000036,2007-10-12,-535,-1755,0
101830,2012-08-01,2009-03-30 00:00:00,1,0000101830-07-000032,2007-08-07,-601,-1821,0
101830,2015-08-17,2020-04-09 00:00:00,1,0001193125-20-093630,2020-04-01,-8,1689,1
101830,2015-08-17,2020-04-09 00:00:00,1,0000101830-19-000017,2019-05-22,-323,1374,1
101830,2015-08-17,2020-04-09 00:00:00,1,0000101830-18-000057,2018-12-06,-490,1207,1
101830,2015-08-17,2020-04-09 00:00:00,1,0000101830-18-000029,2018-07-02,-647,1050,1
101830,2015-08-17,2020-04-09 00:00:00,1,0000101830-18-000027,2018-05-30,-680,1017,1
101830,2015-08-17,2020-04-09 00:00:00,1,0000101830-18-000021,2018-05-02,-708,989,1
101830,2015-08-17,2020-04-09 00:00:00,1,0000101830-18-000005,2018-01-17,-813,884,1
101830,2015-08-17,2020-04-09 00:00:00,1,0000101830-18-000003,2018-01-04,-826,871,1
101830,2015-08-17,2020-04-09 00:00:00,1,0000101830-17-000003,2017-01-24,-1171,526,1
101830,2015-08-17,2020-04-09 00:00:00,1,0000101830-16-000096,2016-12-12,-1214,483,1
101830,2015-08-17,2020-04-09 00:00:00,1,0000101830-16-000094,2016-12-01,-1225,472,1
101830,2015-08-17,2020-04-09 00:00:00,1,0000101830-16-000092,2016-11-03,-1253,444,1
101830,2015-08-17,2020-04-09 00:00:00,1,0000101830-16-000070,2016-06-24,-1385,312,1
101830,2015-08-17,2020-04-09 00:00:00,1,0000101830-16-000063,2016-05-06,-1434,263,1
101830,2015-08-17,2020-04-09 00:00:00,1,0000101830-16-000056,2016-03-01,-1500,197,1
101830,2015-08-17,2020-04-09 00:00:00,1,0000101830-15-000043,2015-11-12,-1610,87,1
101830,2015-08-17,2020-04-09 00:00:00,1,0000101830-15-000030,2015-10-15,-1638,59,1
101830,2015-08-17,2020-04-09 00:00:00,1,0000101830-15-000025,2015-08-11,-1703,-6,1
101830,2015-08-17,2020-04-09 00:00:00,1,0000101830-15-000024,2015-08-11,-1703,-6,1
101830,2015-08-17,2020-04-09 00:00:00,1,0001193125-15-275046,2015-08-03,-1711,-14,1
101830,2015-08-17,2020-04-09 00:00:00,1,0000101830-14-000081,2014-11-12,-1975,-278,1
101830,2015-08-17,2020-04-09 00:00:00,1,0000101830-14-000079,2014-11-07,-1980,-283,1
101830,2015-08-17,2020-04-09 00:00:00,1,0000101830-14-000066,2014-10-09,-2009,-312,1
101830,2015-08-17,2020-04-09 00:00:00,1,0000101830-14-000064,2014-10-09,-2009,-312,1
101830,2015-08-17,2020-04-09 00:00:00,1,0001193125-14-297076,2014-08-06,-2073,-376,0
101830,2015-08-17,2020-04-09 00:00:00,1,0000101830-14-000049,2014-08-04,-2075,-378,0
101830,2015-08-17,2020-04-09 00:00:00,1,0000101830-14-000021,2014-03-12,-2220,-523,0
101830,2015-08-17,2020-04-09 00:00:00,1,0000101830-14-000019,2014-02-24,-2236,-539,0
101830,2015-08-17,2020-04-09 00:00:00,1,0000101830-14-000015,2014-02-24,-2236,-539,0
101830,2015-08-17,2020-04-09 00:00:00,1,0000101830-14-000002,2014-01-16,-2275,-578,0
101830,2015-08-17,2020-04-09 00:00:00,1,0000101830-13-000053,2013-12-19,-2303,-606,0
101830,2015-08-17,2020-04-09 00:00:00,1,0001193125-13-372972,2013-09-20,-2393,-696,0
101830,2015-08-17,2020-04-09 00:00:00,1,0001193125-13-372950,2013-09-20,-2393,-696,0
101830,2015-08-17,2020-04-09 00:00:00,1,0001193125-13-364138,2013-09-11,-2402,-705,0
101830,2015-08-17,2020-04-09 00:00:00,1,0000101830-13-000041,2013-09-06,-2407,-710,0
101830,2017-05-01,2017-09-20 00:00:00,1,0000101830-18-000005,2018-01-17,119,261,1
101830,2017-05-01,2017-09-20 00:00:00,1,0000101830-18-000003,2018-01-04,106,248,1
101830,2017-05-01,2017-09-20 00:00:00,1,0000101830-17-000003,2017-01-24,-239,-97,1
101830,2017-05-01,2017-09-20 00:00:00,1,0000101830-16-000096,2016-12-12,-282,-140,1
101830,2017-05-01,2017-09-20 00:00:00,1,0000101830-16-000094,2016-12-01,-293,-151,1
101830,2017-05-01,2017-09-20 00:00:00,1,0000101830-16-000092,2016-11-03,-321,-179,1
101830,2017-05-01,2017-09-20 00:00:00,1,0000101830-16-000070,2016-06-24,-453,-311,1
101830,2017-05-01,2017-09-20 00:00:00,1,0000101830-16-000063,2016-05-06,-502,-360,1
101830,2017-05-01,2017-09-20 00:00:00,1,0000101830-16-000056,2016-03-01,-568,-426,0
101830,2017-05-01,2017-09-20 00:00:00,1,0000101830-15-000043,2015-11-12,-678,-536,0
101830,2017-05-01,2017-09-20 00:00:00,1,0000101830-15-000030,2015-10-15,-706,-564,0
101830,2017-05-01,2017-09-20 00:00:00,1,0000101830-15-000025,2015-08-11,-771,-629,0
101830,2017-05-01,2017-09-20 00:00:00,1,0000101830-15-000024,2015-08-11,-771,-629,0
101830,2017-05-01,2017-09-20 00:00:00,1,0001193125-15-275046,2015-08-03,-779,-637,0
101830,2017-05-07,2017-09-20 00:00:00,1,0000101830-18-000005,2018-01-17,119,255,1
101830,2017-05-07,2017-09-20 00:00:00,1,0000101830-18-000003,2018-01-04,106,242,1
101830,2017-05-07,2017-09-20 00:00:00,1,0000101830-17-000003,2017-01-24,-239,-103,1
101830,2017-05-07,2017-09-20 00:00:00,1,0000101830-16-000096,2016-12-12,-282,-146,1
101830,2017-05-07,2017-09-20 00:00:00,1,0000101830-16-000094,2016-12-01,-293,-157,1
101830,2017-05-07,2017-09-20 00:00:00,1,0000101830-16-000092,2016-11-03,-321,-185,1
101830,2017-05-07,2017-09-20 00:00:00,1,0000101830-16-000070,2016-06-24,-453,-317,1
101830,2017-05-07,2017-09-20 00:00:00,1,0000101830-16-000063,2016-05-06,-502,-366,0
101830,2017-05-07,2017-09-20 00:00:00,1,0000101830-16-000056,2016-03-01,-568,-432,0
101830,2017-05-07,2017-09-20 00:00:00,1,0000101830-15-000043,2015-11-12,-678,-542,0
101830,2017-05-07,2017-09-20 00:00:00,1,0000101830-15-000030,2015-10-15,-706,-570,0
101830,2017-05-07,2017-09-20 00:00:00,1,0000101830-15-000025,2015-08-11,-771,-635,0
101830,2017-05-07,2017-09-20 00:00:00,1,0000101830-15-000024,2015-08-11,-771,-635,0
101830,2017-05-07,2017-09-20 00:00:00,1,0001193125-15-275046,2015-08-03,-779,-643,0
101830,2018-03-02,2018-03-30 00:00:00,1,0000101830-18-000029,2018-07-02,94,122,1
101830,2018-03-02,2018-03-30 00:00:00,1,0000101830-18-000027,2018-05-30,61,89,1
101830,2018-03-02,2018-03-30 00:00:00,1,0000101830-18-000021,2018-05-02,33,61,1
101830,2018-03-02,2018-03-30 00:00:00,1,0000101830-18-000005,2018-01-17,-72,-44,1
101830,2018-03-02,2018-03-30 00:00:00,1,0000101830-18-000003,2018-01-04,-85,-57,1
101830,2018-03-02,2018-03-30 00:00:00,1,0000101830-17-000003,2017-01-24,-430,-402,0
101830,2018-03-02,2018-03-30 00:00:00,1,0000101830-16-000096,2016-12-12,-473,-445,0
101830,2018-03-02,2018-03-30 00:00:00,1,0000101830-16-000094,2016-12-01,-484,-456,0
101830,2018-03-02,2018-03-30 00:00:00,1,0000101830-16-000092,2016-11-03,-512,-484,0
101830,2018-03-02,2018-03-30 00:00:00,1,0000101830-16-000070,2016-06-24,-644,-616,0
101830,2018-03-02,2018-03-30 00:00:00,1,0000101830-16-000063,2016-05-06,-693,-665,0
101830,2019-03-14,2019-05-09 00:00:00,1,0000101830-19-000017,2019-05-22,13,69,1
101830,2019-03-14,2019-05-09 00:00:00,1,0000101830-18-000057,2018-12-06,-154,-98,1
101830,2019-03-14,2019-05-09 00:00:00,1,0000101830-18-000029,2018-07-02,-311,-255,1
101830,2019-03-14,2019-05-09 00:00:00,1,0000101830-18-000027,2018-05-30,-344,-288,1
101830,2019-03-14,2019-05-09 00:00:00,1,0000101830-18-000021,2018-05-02,-372,-316,1
101830,2019-03-14,2019-05-09 00:00:00,1,0000101830-18-000005,2018-01-17,-477,-421,0
101830,2019-03-14,2019-05-09 00:00:00,1,0000101830-18-000003,2018-01-04,-490,-434,0
101830,2019-05-09,2019-05-09 00:00:00,1,0000101830-19-000017,2019-05-22,13,13,1
101830,2019-05-09,2019-05-09 00:00:00,1,0000101830-18-000057,2018-12-06,-154,-154,1
101830,2019-05-09,2019-05-09 00:00:00,1,0000101830-18-000029,2018-07-02,-311,-311,1
101830,2019-05-09,2019-05-09 00:00:00,1,0000101830-18-000027,2018-05-30,-344,-344,1
101830,2019-05-09,2019-05-09 00:00:00,1,0000101830-18-000021,2018-05-02,-372,-372,0
101830,2019-05-09,2019-05-09 00:00:00,1,0000101830-18-000005,2018-01-17,-477,-477,0
101830,2019-05-09,2019-05-09 00:00:00,1,0000101830-18-000003,2018-01-04,-490,-490,0
101830,2019-06-02,2019-07-11 00:00:00,1,0000101830-19-000017,2019-05-22,-50,-11,1
101830,2019-06-02,2019-07-11 00:00:00,1,0000101830-18-000057,2018-12-06,-217,-178,1
101830,2019-06-02,2019-07-11 00:00:00,1,0000101830-18-000029,2018-07-02,-374,-335,1
101830,2019-06-02,2019-07-11 00:00:00,1,0000101830-18-000027,2018-05-30,-407,-368,0
101830,2019-06-02,2019-07-11 00:00:00,1,0000101830-18-000021,2018-05-02,-435,-396,0
101830,2019-06-02,2019-07-11 00:00:00,1,0000101830-18-000005,2018-01-17,-540,-501,0
101830,2019-06-02,2019-07-11 00:00:00,1,0000101830-18-000003,2018-01-04,-553,-514,0
101830,2019-06-08,2019-06-08 00:00:00,1,0000101830-19-000017,2019-05-22,-17,-17,1
101830,2019-06-08,2019-06-08 00:00:00,1,0000101830-18-000057,2018-12-06,-184,-184,1
101830,2019-06-08,2019-06-08 00:00:00,1,0000101830-18-000029,2018-07-02,-341,-341,1
101830,2019-06-08,2019-06-08 00:00:00,1,0000101830-18-000027,2018-05-30,-374,-374,0
101830,2019-06-08,2019-06-08 00:00:00,1,0000101830-18-000021,2018-05-02,-402,-402,0
101830,2019-06-08,2019-06-08 00:00:00,1,0000101830-18-000005,2018-01-17,-507,-507,0
101830,2019-06-08,2019-06-08 00:00:00,1,0000101830-18-000003,2018-01-04,-520,-520,0
101830,2019-06-22,2019-07-11 00:00:00,1,0000101830-19-000017,2019-05-22,-50,-31,1
101830,2019-06-22,2019-07-11 00:00:00,1,0000101830-18-000057,2018-12-06,-217,-198,1
101830,2019-06-22,2019-07-11 00:00:00,1,0000101830-18-000029,2018-07-02,-374,-355,1
101830,2019-06-22,2019-07-11 00:00:00,1,0000101830-18-000027,2018-05-30,-407,-388,0
101830,2019-06-22,2019-07-11 00:00:00,1,0000101830-18-000021,2018-05-02,-435,-416,0
101830,2019-06-22,2019-07-11 00:00:00,1,0000101830-18-000005,2018-01-17,-540,-521,0
101830,2019-06-22,2019-07-11 00:00:00,1,0000101830-18-000003,2018-01-04,-553,-534,0
101830,2019-08-13,2020-03-31 00:00:00,1,0001193125-20-093630,2020-04-01,1,232,1
101830,2019-08-13,2020-03-31 00:00:00,1,0000101830-19-000017,2019-05-22,-314,-83,1
101830,2019-08-13,2020-03-31 00:00:00,1,0000101830-18-000057,2018-12-06,-481,-250,1
101830,2019-08-13,2020-03-31 00:00:00,1,0000101830-18-000029,2018-07-02,-638,-407,0
101830,2019-08-13,2020-03-31 00:00:00,1,0000101830-18-000027,2018-05-30,-671,-440,0
101830,2019-08-13,2020-03-31 00:00:00,1,0000101830-18-000021,2018-05-02,-699,-468,0
101830,2019-08-13,2020-03-31 00:00:00,1,0000101830-18-000005,2018-01-17,-804,-573,0
101830,2019-08-13,2020-03-31 00:00:00,1,0000101830-18-000003,2018-01-04,-817,-586,0
277135,2017-08-23,2017-09-18 00:00:00,0,0000277135-17-000044,2017-12-13,86,112,1
277135,2017-08-23,2017-09-18 00:00:00,0,0000277135-17-000028,2017-08-02,-47,-21,1
277135,2017-08-23,2017-09-18 00:00:00,0,0000277135-17-000023,2017-07-25,-55,-29,1
277135,2017-08-23,2017-09-18 00:00:00,0,0000277135-17-000020,2017-07-19,-61,-35,1
277135,2017-08-23,2017-09-18 00:00:00,0,0000277135-16-000057,2016-10-03,-350,-324,1
277135,2017-08-23,2017-09-18 00:00:00,0,0001104659-16-137921,2016-08-08,-406,-380,0
277135,2017-09-26,2018-04-20 00:00:00,0,0001104659-18-021832,2018-04-02,-18,188,1
277135,2017-09-26,2018-04-20 00:00:00,0,0000277135-17-000044,2017-12-13,-128,78,1
277135,2017-09-26,2018-04-20 00:00:00,0,0000277135-17-000028,2017-08-02,-261,-55,1
277135,2017-09-26,2018-04-20 00:00:00,0,0000277135-17-000023,2017-07-25,-269,-63,1
277135,2017-09-26,2018-04-20 00:00:00,0,0000277135-17-000020,2017-07-19,-275,-69,1
277135,2017-09-26,2018-04-20 00:00:00,0,0000277135-16-000057,2016-10-03,-564,-358,1
277135,2017-09-26,2018-04-20 00:00:00,0,0001104659-16-137921,2016-08-08,-620,-414,0
315293,2020-12-17,2021-05-21 00:00:00,0,0001193125-21-223710,2021-07-26,66,221,1
315293,2020-12-17,2021-05-21 00:00:00,0,0001193125-21-206409,2021-07-01,41,196,1
315293,2020-12-17,2021-05-21 00:00:00,0,0001193125-21-022598,2021-01-29,-112,43,1
315293,2020-12-17,2021-05-21 00:00:00,0,0001193125-20-282544,2020-10-30,-203,-48,1
315293,2020-12-17,2021-05-21 00:00:00,0,0001193125-20-178023,2020-06-25,-330,-175,1
315293,2020-12-17,2021-05-21 00:00:00,0,0001193125-20-120011,2020-04-27,-389,-234,1
315293,2020-12-17,2021-05-21 00:00:00,0,0001193125-20-093512,2020-04-01,-415,-260,1
315293,2020-12-17,2021-05-21 00:00:00,0,0001193125-20-045455,2020-02-24,-452,-297,1
315293,2020-12-17,2021-05-21 00:00:00,0,0001193125-19-181180,2019-06-25,-696,-541,0
315293,2020-12-17,2021-05-21 00:00:00,0,0001193125-19-165112,2019-06-04,-717,-562,0
318154,2021-04-21,2021-06-22 00:00:00,0,0001193125-21-229599,2021-07-30,38,100,1
318154,2021-04-21,2021-06-22 00:00:00,0,0001193125-20-197806,2020-07-23,-334,-272,1
318154,2021-04-21,2021-06-22 00:00:00,0,0001193125-20-197795,2020-07-23,-334,-272,1
318154,2021-04-21,2021-06-22 00:00:00,0,0001193125-19-272011,2019-10-23,-608,-546,0
318154,2023-08-16,2024-09-25 00:00:00,0,0001193125-24-153221,2024-06-03,-114,292,1
318154,2023-08-16,2024-09-25 00:00:00,0,0001193125-23-295027,2023-12-14,-286,120,1
318154,2023-08-16,2024-09-25 00:00:00,0,0001193125-23-203033,2023-08-04,-418,-12,1
318154,2023-08-16,2024-09-25 00:00:00,0,0001193125-22-211269,2022-08-03,-784,-378,0
320193,2010-06-01,2010-06-09 00:00:00,0,0001181431-10-056327,2010-11-17,161,169,1
320193,2010-06-01,2010-06-09 00:00:00,0,0001181431-10-016054,2010-03-12,-89,-81,1
320193,2010-06-01,2010-06-09 00:00:00,0,0001193125-10-044765,2010-03-01,-100,-92,1
320193,2010-06-01,2010-06-09 00:00:00,0,0001181431-09-037492,2009-08-04,-309,-301,1
320193,2010-06-01,2010-06-09 00:00:00,0,0001181431-09-003017,2009-01-16,-509,-501,0
320193,2013-07-18,2013-07-21 00:00:00,0,0001181431-13-041847,2013-07-30,9,12,1
320193,2013-07-18,2013-07-21 00:00:00,0,0001193125-13-267629,2013-06-21,-30,-27,1
320193,2013-07-18,2013-07-21 00:00:00,0,0001181431-12-038301,2012-06-28,-388,-385,0
320193,2013-07-18,2013-07-21 00:00:00,0,0001181431-12-032458,2012-05-24,-423,-420,0
320193,2013-07-18,2013-07-21 00:00:00,0,0001181431-11-056354,2011-11-16,-613,-610,0
320193,2013-07-18,2013-07-21 00:00:00,0,0001181431-11-047179,2011-08-26,-695,-692,0
320193,2014-08-31,2014-08-31 00:00:00,0,0001193125-14-271698,2014-07-17,-45,-45,1
320193,2014-08-31,2014-08-31 00:00:00,0,0001181431-14-021923,2014-05-30,-93,-93,1
320193,2014-08-31,2014-08-31 00:00:00,0,0001193125-14-084697,2014-03-05,-179,-179,1
320193,2014-08-31,2014-08-31 00:00:00,0,0001181431-13-041847,2013-07-30,-397,-397,0
320193,2014-08-31,2014-08-31 00:00:00,0,0001193125-13-267629,2013-06-21,-436,-436,0
320193,2015-07-01,2015-08-25 00:00:00,0,0001193125-15-406279,2015-12-17,114,169,1
320193,2015-07-01,2015-08-25 00:00:00,0,0001193125-15-336615,2015-10-02,38,93,1
320193,2015-07-01,2015-08-25 00:00:00,0,0001193125-14-271698,2014-07-17,-404,-349,1
320193,2015-07-01,2015-08-25 00:00:00,0,0001181431-14-021923,2014-05-30,-452,-397,0
320193,2015-07-01,2015-08-25 00:00:00,0,0001193125-14-084697,2014-03-05,-538,-483,0
320193,2015-07-01,2015-08-25 00:00:00,0,0001181431-13-041847,2013-07-30,-756,-701,0
320193,2015-09-18,2015-09-16 00:00:00,0,0001193125-16-488223,2016-03-01,167,165,1
320193,2015-09-18,2015-09-16 00:00:00,0,0001193125-15-406279,2015-12-17,92,90,1
320193,2015-09-18,2015-09-16 00:00:00,0,0001193125-15-336615,2015-10-02,16,14,1
320193,2015-09-18,2015-09-16 00:00:00,0,0001193125-14-271698,2014-07-17,-426,-428,0
320193,2015-09-18,2015-09-16 00:00:00,0,0001181431-14-021923,2014-05-30,-474,-476,0
320193,2015-09-18,2015-09-16 00:00:00,0,0001193125-14-084697,2014-03-05,-560,-562,0
320193,2019-02-02,2019-05-30 00:00:00,0,0000320193-19-000093,2019-09-13,106,223,1
320193,2019-02-02,2019-05-30 00:00:00,0,0000320193-19-000026,2019-02-06,-113,4,1
320193,2019-02-02,2019-05-30 00:00:00,0,0001193125-17-308859,2017-10-12,-595,-478,0
320193,2020-11-01,2020-11-01 00:00:00,0,0001193125-21-001982,2021-01-05,65,65,1
320193,2020-11-01,2020-11-01 00:00:00,0,0000320193-19-000093,2019-09-13,-415,-415,0
320193,2020-11-01,2020-11-01 00:00:00,0,0000320193-19-000026,2019-02-06,-634,-634,0
354190,2017-06-01,2017-11-13 00:00:00,0,0001193125-17-171866,2017-05-16,-181,-16,1
354190,2017-06-01,2017-11-13 00:00:00,0,0001193125-16-442035,2016-01-28,-655,-490,0
354190,2017-06-18,2017-11-13 00:00:00,0,0001193125-17-171866,2017-05-16,-181,-33,1
354190,2017-06-18,2017-11-13 00:00:00,0,0001193125-16-442035,2016-01-28,-655,-507,0
354950,2014-02-10,2014-03-14 00:00:00,0,0000354950-14-000030,2014-08-21,160,192,1
354950,2014-02-10,2014-03-14 00:00:00,0,0000354950-14-000006,2014-02-28,-14,18,1
354950,2014-02-10,2014-03-14 00:00:00,0,0000354950-13-000037,2013-09-20,-175,-143,1
354950,2014-02-10,2014-03-14 00:00:00,0,0000354950-13-000017,2013-05-29,-289,-257,1
354950,2014-02-10,2014-03-14 00:00:00,0,0000354950-13-000005,2013-03-06,-373,-341,1
354950,2014-02-10,2014-03-14 00:00:00,0,0000354950-12-000032,2012-11-16,-483,-451,0
354950,2014-02-10,2014-03-14 00:00:00,0,0000354950-12-000027,2012-09-21,-539,-507,0
723254,2020-09-16,2021-02-18 00:00:00,0,0000723254-21-000012,2021-04-26,67,222,1
723254,2020-09-16,2021-02-18 00:00:00,0,0000723254-19-000019,2019-07-25,-574,-419,0
723254,2020-09-16,2021-02-18 00:00:00,0,0000723254-19-000015,2019-07-01,-598,-443,0
732712,2008-06-27,2008-06-27 00:00:00,1,0001193125-08-204660,2008-10-01,96,96,1
732712,2008-06-27,2008-06-27 00:00:00,1,0001193125-07-261097,2007-12-07,-203,-203,1
732712,2008-06-27,2008-06-27 00:00:00,1,0001193125-07-199004,2007-09-11,-290,-290,1
732712,2008-06-27,2008-06-27 00:00:00,1,0001193125-07-132583,2007-06-08,-385,-385,0
732712,2008-06-27,2008-06-27 00:00:00,1,0001193125-07-020398,2007-02-06,-507,-507,0
732712,2008-06-27,2008-06-27 00:00:00,1,0001193125-06-256227,2006-12-19,-556,-556,0
732712,2008-06-27,2008-06-27 00:00:00,1,0001193125-06-251425,2006-12-12,-563,-563,0
732712,2008-06-27,2008-06-27 00:00:00,1,0001193125-06-248715,2006-12-07,-568,-568,0
732712,2014-01-20,2014-02-25 00:00:00,1,0001193125-14-045399,2014-02-11,-14,22,1
732712,2014-01-20,2014-02-25 00:00:00,1,0001193125-13-432495,2013-11-07,-110,-74,1
