final_cik,breach_date,org_name,reported_date,fcc_form499,permno,immediate_disclosure,firm_size_log,leverage,roa,prior_breaches_1yr,health_breach,rs_exec_departure_30_rd,rs_ceo_departure_30_rd,rs_director_departure_30_rd,any_502_30_rd,rs_exec_departure_nopre_30_rd,rs_exec_departure_90_rd,rs_ceo_departure_90_rd,rs_director_departure_90_rd,any_502_90_rd,rs_exec_departure_nopre_90_rd,rs_exec_departure_180_rd,rs_ceo_departure_180_rd,rs_director_departure_180_rd,any_502_180_rd,rs_exec_departure_nopre_180_rd,rs_days_to_first_exec_departure_rd,rs_placebo_exec_departure_rd,rs_baseline_exec_departures_rd,rs_baseline_exec_rate_py_rd,rs_exec_departure_30_bd,rs_ceo_departure_30_bd,rs_director_departure_30_bd,any_502_30_bd,rs_exec_departure_nopre_30_bd,rs_exec_departure_90_bd,rs_ceo_departure_90_bd,rs_director_departure_90_bd,any_502_90_bd,rs_exec_departure_nopre_90_bd,rs_exec_departure_180_bd,rs_ceo_departure_180_bd,rs_director_departure_180_bd,any_502_180_bd,rs_exec_departure_nopre_180_bd,rs_days_to_first_exec_departure_bd,rs_placebo_exec_departure_bd,rs_baseline_exec_departures_bd,rs_baseline_exec_rate_py_bd,exec_departure_30_rd,ceo_departure_30_rd,director_departure_30_rd,exec_departure_nopre_30_rd,exec_departure_90_rd,ceo_departure_90_rd,director_departure_90_rd,exec_departure_nopre_90_rd,exec_departure_180_rd,ceo_departure_180_rd,director_departure_180_rd,exec_departure_nopre_180_rd,days_to_first_exec_departure_rd,placebo_exec_departure_rd,baseline_exec_departures_rd,baseline_exec_rate_py_rd,exec_departure_30_bd,ceo_departure_30_bd,director_departure_30_bd,exec_departure_nopre_30_bd,exec_departure_90_bd,ceo_departure_90_bd,director_departure_90_bd,exec_departure_nopre_90_bd,exec_departure_180_bd,ceo_departure_180_bd,director_departure_180_bd,exec_departure_nopre_180_bd,days_to_first_exec_departure_bd,placebo_exec_departure_bd,baseline_exec_departures_bd,baseline_exec_rate_py_bd,outcome_cik,has_8k_activity,prior12m_mktadj_ret_rd,prior12m_ndays_rd,prior12m_mktadj_ret_bd,prior12m_ndays_bd,sic2,reported_year,breach_year,in_analysis_sample,bd180_before_rd
896878,2018-02-06,Intuit Inc.,2018-03-05 00:00:00,0,78975.0,0.0,8.3109,0.6672,0.2387,15,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,78.0,0,1,0.6636,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,105.0,1,0,0.0,0,0,0,0,1,0,0,1,1,1,0,1,78.0,0,1,0.6636,0,0,0,0,0,0,0,0,1,0,0,1,105.0,1,0,0.0,896878,1,0.2095083094456638,251,0.1878847447784029,252,73,2018,2018,1,0
896878,2018-03-14,Intuit Inc.,2018-03-14 00:00:00,0,78975.0,1.0,8.3109,0.6672,0.2387,12,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,69.0,0,1,0.6636,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,69.0,0,1,0.6636,0,0,0,0,1,0,0,1,1,1,0,1,69.0,0,1,0.6636,0,0,0,0,1,0,0,1,1,1,0,1,69.0,0,1,0.6636,896878,1,0.25867546901213223,252,0.25867546901213223,252,73,2018,2018,1,0
896878,2018-04-26,Intuit,2018-04-26 00:00:00,0,78975.0,1.0,8.3109,0.6672,0.2387,11,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,26.0,0,1,0.6636,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,26.0,0,1,0.6636,1,0,0,1,1,0,0,1,1,1,0,1,26.0,0,1,0.6636,1,0,0,1,1,0,0,1,1,1,0,1,26.0,0,1,0.6636,896878,1,0.3768161591075512,252,0.3768161591075512,252,73,2018,2018,1,0
896878,2018-05-16,Intuit,2018-05-16 00:00:00,0,78975.0,1.0,8.3109,0.6672,0.2387,11,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,6.0,0,1,0.6636,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,6.0,0,1,0.6636,1,0,0,1,1,0,0,1,1,1,0,1,6.0,0,1,0.6636,1,0,0,1,1,0,0,1,1,1,0,1,6.0,0,1,0.6636,896878,1,0.35641643614004126,252,0.35641643614004126,252,73,2018,2018,1,0
896878,2018-06-15,Intuit Inc,2018-06-15 00:00:00,0,78975.0,1.0,8.3109,0.6672,0.2387,10,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,69.0,1,1,0.6636,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,69.0,1,1,0.6636,0,0,0,0,1,1,0,1,1,1,0,1,69.0,1,1,0.6636,0,0,0,0,1,1,0,1,1,1,0,1,69.0,1,1,0.6636,896878,1,0.3448048352484463,252,0.3448048352484463,252,73,2018,2018,1,0
896878,2019-01-29,"Intuit, Inc.",2019-02-26 00:00:00,0,78975.0,0.0,8.5522,0.5454,0.2339,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,3,1.9909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,2,1.3273,0,0,0,0,0,0,0,0,0,0,0,0,,0,5,3.3182,0,0,0,0,0,0,0,0,0,0,0,0,,1,2,1.3273,896878,1,0.4210406049276465,251,0.31500940229399976,251,73,2019,2019,1,0
896878,2019-02-21,"Intuit, Inc.",2019-03-12 00:00:00,0,78975.0,0.0,8.5522,0.5454,0.2339,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,3,1.9909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,3,1.9909,0,0,0,0,0,0,0,0,0,0,0,0,,0,5,3.3182,0,0,0,0,0,0,0,0,0,0,0,0,,0,5,3.3182,896878,1,0.4148055758575484,251,0.3313385634474777,251,73,2019,2019,1,0
896878,2019-03-21,Intuit Inc.,2019-07-26 00:00:00,0,78975.0,0.0,8.5522,0.5454,0.2339,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,4,2.6545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,3,1.9909,0,0,0,0,0,0,0,0,0,0,0,0,,0,5,3.3182,0,0,0,0,0,0,0,0,0,0,0,0,,0,5,3.3182,896878,1,0.24917362221482775,251,0.401073684916182,251,73,2019,2019,1,0
896878,2019-03-26,"Intuit, Inc.",2019-03-26 00:00:00,0,78975.0,1.0,8.5522,0.5454,0.2339,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,3,1.9909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,3,1.9909,0,0,0,0,0,0,0,0,0,0,0,0,,0,5,3.3182,0,0,0,0,0,0,0,0,0,0,0,0,,0,5,3.3182,896878,1,0.4241740398986389,251,0.4241740398986389,251,73,2019,2019,1,0
896878,2019-04-07,Intuit Inc.,2019-04-16 00:00:00,0,78975.0,0.0,8.5522,0.5454,0.2339,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,3,1.9909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,3,1.9909,0,0,0,0,0,0,0,0,0,0,0,0,,0,5,3.3182,0,0,0,0,0,0,0,0,0,0,0,0,,0,5,3.3182,896878,1,0.43098241693548967,252,0.4600837572077503,251,73,2019,2019,1,0
896878,2019-04-16,Intuit,2019-04-16 00:00:00,0,78975.0,1.0,8.5522,0.5454,0.2339,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,3,1.9909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,3,1.9909,0,0,0,0,0,0,0,0,0,0,0,0,,0,5,3.3182,0,0,0,0,0,0,0,0,0,0,0,0,,0,5,3.3182,896878,1,0.43098241693548967,252,0.43098241693548967,252,73,2019,2019,1,0
896878,2019-09-20,Intuit Inc,2020-02-21 00:00:00,0,78975.0,0.0,8.7456,0.4033,0.2478,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,1.9909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,1.9909,0,0,0,0,0,0,0,0,0,0,0,0,,0,4,2.6545,0,0,0,0,0,0,0,0,0,0,0,0,,0,4,2.6545,896878,1,0.08166872924026536,252,0.1951100312428644,251,73,2020,2019,1,0
896878,2020-03-31,Intuit,2020-03-31 00:00:00,0,78975.0,1.0,8.7456,0.4033,0.2478,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,1.9909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,1.9909,0,0,0,0,0,0,0,0,0,0,0,0,,0,4,2.6545,0,0,0,0,0,0,0,0,0,0,0,0,,0,4,2.6545,896878,1,0.008860894546275588,252,0.008860894546275588,252,73,2020,2020,1,0
896878,2020-04-12,Intuit Inc.,2020-05-13 00:00:00,0,78975.0,0.0,8.7456,0.4033,0.2478,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,3,1.9909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,1.9909,0,0,0,0,0,0,0,0,0,0,0,0,,0,4,2.6545,0,0,0,0,0,0,0,0,0,0,0,0,,0,4,2.6545,896878,1,0.18849204360672833,252,0.0349089066458359,250,73,2020,2020,1,0
896878,2022-02-06,Intuit Inc,2022-04-14 00:00:00,0,78975.0,0.0,9.6496,0.3639,0.1329,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,40.0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,107.0,1,0,0.0,0,0,0,0,1,1,0,1,1,1,0,1,40.0,1,0,0.0,0,0,0,0,0,0,0,0,1,1,0,1,107.0,1,0,0.0,896878,1,0.08820682720407613,254,0.306566790596978,252,73,2022,2022,1,0
896878,2022-04-15,Intuit Inc.,2022-04-15 00:00:00,0,78975.0,1.0,9.6496,0.3639,0.1329,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,39.0,1,0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,39.0,1,0,0.0,0,0,0,0,1,1,0,1,1,1,0,1,39.0,1,0,0.0,0,0,0,0,1,1,0,1,1,1,0,1,39.0,1,0,0.0,896878,1,0.10541645910814568,254,0.10541645910814568,254,73,2022,2022,1,0
896878,2023-01-01,Intuit Inc.,2023-09-15 00:00:00,0,78975.0,0.0,10.2304,0.4072,0.0745,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,2,1.3273,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,0,2,1.3273,0,0,0,0,0,0,0,0,0,0,0,0,,1,2,1.3273,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1.3273,896878,1,0.1311748344322965,251,-0.19589264750802948,251,73,2023,2023,1,1
896878,2023-06-04,Intuit Inc,2024-03-15 00:00:00,0,78975.0,0.0,10.2304,0.4072,0.0745,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,0,2,1.3273,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,71.0,0,2,1.3273,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1.3273,0,0,0,0,1,0,0,1,1,0,0,1,71.0,0,2,1.3273,896878,1,0.30245088581499435,251,0.021113131826752563,250,73,2024,2023,1,1
896878,2023-12-01,Intuit Inc.,2024-03-15 00:00:00,0,78975.0,0.0,10.2321,0.3784,0.0858,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,0,2,1.3273,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,1,0.6636,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1.3273,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0.6636,896878,1,0.30245088581499435,251,0.30031412735165297,251,73,2024,2023,1,0
896878,2024-01-29,Intuit Inc.,2024-11-08 00:00:00,0,78975.0,0.0,10.2321,0.3784,0.0858,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0.6636,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,1,0.6636,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0.6636,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0.6636,896878,1,-0.0712535918481283,251,0.3466326238244233,250,73,2024,2024,1,1
896878,2024-03-05,Intuit Inc,2024-12-20 00:00:00,0,78975.0,0.0,10.2321,0.3784,0.0858,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,1,0.6636,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,0,2,1.3273,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0.6636,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1.3273,896878,1,-0.19779009136295223,251,0.4036914958931266,251,73,2024,2024,1,1
896878,2024-12-20,Intuit Inc.,2024-12-20 00:00:00,0,78975.0,1.0,10.3776,0.4262,0.0922,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,1,0.6636,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,1,0.6636,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0.6636,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0.6636,896878,1,-0.19779009136295223,251,-0.19779009136295223,251,73,2024,2024,1,0
908937,2012-03-19,Sirius XM Radio Inc.,2012-04-06 00:00:00,0,80924.0,0.0,8.9221,0.9061,0.057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0.6636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0.6636,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0.6636,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0.6636,908937,1,0.24964242320048657,252,0.23393443989798524,251,48,2012,2012,1,0
908937,2012-04-12,Sirius XM Satellite Radio,2012-04-12 00:00:00,0,80924.0,1.0,8.9221,0.9061,0.057,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0.6636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0.6636,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0.6636,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0.6636,908937,1,0.2170600645474856,251,0.2170600645474856,251,48,2012,2012,1,0
908937,2016-02-01,Sirius XM Radio Inc.,2016-03-17 00:00:00,0,80924.0,0.0,8.993,1.0207,0.0633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0.6636,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,,0,1,0.6636,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1.3273,0,0,1,0,0,0,1,0,0,0,1,0,,0,2,1.3273,908937,1,0.03932837963369451,252,0.08894687828932346,251,48,2016,2016,1,0
908937,2016-04-05,Sirius XM Radio Inc.,2016-04-05 00:00:00,0,80924.0,1.0,8.993,1.0207,0.0633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0.6636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0.6636,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1.3273,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1.3273,908937,1,0.020104876093267388,252,0.020104876093267388,252,48,2016,2016,1,0
908937,2016-08-20,Sirius XM Radio Inc.,2016-09-14 00:00:00,0,80924.0,0.0,8.993,1.0207,0.0633,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0.6636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0.6636,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1.3273,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1.3273,908937,1,-0.023839605925663365,252,0.023281061887709287,252,48,2016,2016,1,0
908937,2016-09-26,Sirius XM Radio Inc,2016-10-03 00:00:00,0,80924.0,1.0,8.993,1.0207,0.0633,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0.6636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0.6636,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1.3273,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1.3273,908937,1,-0.035632773362352044,251,-0.024423535720929923,251,48,2016,2016,1,0
908937,2016-10-04,"Sirius XM Radio, Inc.",2016-10-04 00:00:00,0,80924.0,1.0,8.993,1.0207,0.0633,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0.6636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0.6636,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1.3273,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1.3273,908937,1,-0.026981594701470213,252,-0.026981594701470213,252,48,2016,2016,1,0
908937,2016-10-31,Sirius XM Radio Inc.,2016-11-10 00:00:00,0,80924.0,0.0,8.993,1.0207,0.0633,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0.6636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0.6636,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1.3273,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1.3273,908937,1,-0.01904808569082106,252,-0.03425572120871556,251,48,2016,2016,1,0
908937,2016-11-15,Sirius XM Radio Inc.,2016-11-15 00:00:00,0,80924.0,1.0,8.993,1.0207,0.0633,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0.6636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0.6636,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1.3273,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1.3273,908937,1,0.00840742287469154,252,0.00840742287469154,252,48,2016,2016,1,0
908937,2016-12-04,Sirius XM Radio Inc,2016-12-16 00:00:00,0,80924.0,0.0,8.993,1.0207,0.0633,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0.6636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0.6636,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1.3273,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1.3273,908937,1,-0.023223011512745195,252,-0.02341658739360919,251,48,2016,2016,1,0
908937,2016-12-19,"Sirius XM Radio, Inc.",2016-12-19 00:00:00,0,80924.0,1.0,8.993,1.0207,0.0633,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0.6636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0.6636,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1.3273,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1.3273,908937,1,-0.020806566673602145,251,-0.020806566673602145,251,48,2016,2016,1,0
908937,2017-01-06,Sirius XM Radio Inc.,2017-01-25 00:00:00,0,80924.0,0.0,8.9876,1.099,0.0932,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0.6636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0.6636,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1.3273,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1.3273,908937,1,0.005877686992630693,252,0.018724745261494924,252,48,2017,2017,1,0
908937,2017-01-25,"Sirius XM Radio, Inc.",2017-01-25 00:00:00,0,80924.0,1.0,8.9876,1.099,0.0932,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0.6636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0.6636,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1.3273,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1.3273,908937,1,0.005877686992630693,252,0.005877686992630693,252,48,2017,2017,1,0
908937,2017-08-06,Sirius XM Radio Inc.,2017-08-31 00:00:00,0,80924.0,0.0,8.9876,1.099,0.0932,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0.0,908937,1,0.2354016384704578,252,0.16444416489997105,251,48,2017,2017,1,0
908937,2017-09-18,Sirius XM Radio Inc.,2017-09-18 00:00:00,0,80924.0,1.0,8.9876,1.099,0.0932,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0.0,908937,1,0.16377922450574123,251,0.16377922450574123,251,48,2017,2017,1,0
920522,2013-08-13,"Essex Property Trust, Inc.",2015-04-01 00:00:00,0,80681.0,0.0,8.4862,0.6112,0.0258,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,36.0,0,1,0.6636,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,36.0,0,1,0.6636,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0.0,920522,1,0.2861393315044294,252,-0.1655793528878584,250,65,2015,2013,1,1
924613,2013-07-22,Nokia Inc.,2013-07-22 00:00:00,0,87128.0,1.0,10.5838,0.6846,-0.1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,924613,0,1.086723664192164,249,1.086723664192164,249,36,2013,2013,0,0
926480,2008-07-29,The Walt Disney Company,2008-07-29 00:00:00,0,26403.0,1.0,11.0174,0.474,0.0769,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,1001039,1,0.028151348009905486,252,0.028151348009905486,252,78,2008,2008,1,0
943452,2022-03-15,Wabtec Corporation,2022-12-30 00:00:00,0,81677.0,0.0,9.823,0.4452,0.0302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,2,1.3273,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,,0,3,1.9909,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0.6636,0,0,0,0,0,0,1,0,0,0,1,0,,0,2,1.3273,943452,1,0.2946745803235017,252,0.13865488450429142,253,34,2022,2022,1,1
1000228,2023-09-27,"Henry Schein, Inc.",2023-12-06 00:00:00,0,82581.0,0.0,9.0603,0.4573,0.0625,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,,0,2,1.3273,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,0,2,1.3273,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,1.9909,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,1.9909,1000228,1,-0.2798676570108444,251,-0.054110364925457954,251,28,2023,2023,1,0
1001082,2023-02-22,"DISH Network, LLC",2023-05-15 00:00:00,1,81696.0,0.0,10.8706,0.6501,0.0438,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,39.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,121.0,0,0,0.0,0,0,0,0,1,1,0,1,1,1,0,1,39.0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0,1,121.0,0,0,0.0,1001082,1,-0.7330100824713435,250,-0.48045839123881773,251,48,2023,2023,1,0
1001082,2023-05-17,"DISH Network, LLC",2023-05-17 00:00:00,1,81696.0,1.0,10.8706,0.6501,0.0438,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,37.0,0,0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,37.0,0,0,0.0,0,0,0,0,1,1,0,1,1,1,0,1,37.0,0,0,0.0,0,0,0,0,1,1,0,1,1,1,0,1,37.0,0,0,0.0,1001082,1,-0.713689811666456,251,-0.713689811666456,251,48,2023,2023,1,0
1001250,2023-05-01,The Est̩e Lauder Companies Inc.,2023-10-19 00:00:00,0,82642.0,0.0,9.948,0.6924,0.1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1.3273,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,0,2,1.3273,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1.3273,0,0,0,0,0,0,0,0,0,0,1,0,,0,2,1.3273,1001250,1,-0.49436345120298886,251,-0.06298369009340743,250,20,2023,2023,1,0
1001250,2023-05-30,The Est̩e Lauder Companies Inc.,2023-10-18 00:00:00,0,82642.0,0.0,9.948,0.6924,0.1143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1.3273,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,,0,2,1.3273,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1.3273,0,0,0,0,0,0,1,0,0,0,1,0,,0,2,1.3273,1001250,1,-0.49872695485387175,251,-0.23056783033602857,250,20,2023,2023,1,0
1001250,2023-07-11,The Est̩e Lauder Companies Inc.,2023-08-31 00:00:00,0,82642.0,0.0,10.0611,0.7259,0.043,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1.3273,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,,0,2,1.3273,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1.3273,0,0,0,0,0,0,1,0,0,0,1,0,,0,2,1.3273,1001250,1,-0.48303703675188703,251,-0.35632778816514055,251,20,2023,2023,1,0
1041061,2023-01-13,"Yum! Brands, Inc.",2023-04-07 00:00:00,0,85348.0,0.0,8.6735,2.5183,0.2267,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,83.0,0,1,0.6636,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,167.0,0,1,0.6636,0,0,0,0,1,1,0,1,1,1,0,1,83.0,0,2,1.3273,0,0,0,0,0,0,0,0,1,1,0,1,167.0,0,2,1.3273,1041061,1,0.21812226597382423,251,0.16717910188354024,251,50,2023,2023,1,0
1048911,2011-05-01,"FedEx Ground Package System, Inc.",2011-06-24 00:00:00,0,60628.0,0.0,10.1227,0.4454,0.0475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1.3273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1.3273,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0.6636,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0.6636,1048911,1,0.012644443961451035,253,-0.11991443428281023,252,34,2011,2011,1,0
1051470,2013-10-31,Crown Castle,2013-11-15 00:00:00,0,86339.0,0.0,9.6859,0.8166,0.0117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,1051470,1,-0.18269687599120266,252,-0.12114847552292818,252,67,2013,2013,1,0
