cik,form,filing_date,items,accession,primary_doc,local_file,on_disk
1058290,8-K,2020-03-09,5.02,0001058290-20-000013,ctsh-20200305.htm,Data\edgar\item5_02_text\1058290\0001058290-20-000013_ctsh-20200305.htm,1
1058290,8-K,2020-07-29,"5.02,9.01",0001206774-20-002232,ctsh3788061-8k.htm,Data\edgar\item5_02_text\1058290\0001206774-20-002232_ctsh3788061-8k.htm,1
1060391,8-K,2011-11-30,5.02,0001193125-11-326028,d263609d8k.htm,Data\edgar\item5_02_text\1060391\0001193125-11-326028_d263609d8k.htm,1
1060391,8-K,2011-12-22,"5.02,9.01",0001193125-11-350759,d273136d8k.htm,Data\edgar\item5_02_text\1060391\0001193125-11-350759_d273136d8k.htm,1
1060391,8-K,2012-03-30,"5.02,9.01",0001193125-12-144048,d328277d8k.htm,Data\edgar\item5_02_text\1060391\0001193125-12-144048_d328277d8k.htm,1
1060391,8-K,2012-04-26,"5.02,9.01",0001193125-12-186198,d341816d8k.htm,Data\edgar\item5_02_text\1060391\0001193125-12-186198_d341816d8k.htm,1
1060391,8-K,2012-06-25,"5.02,9.01",0001193125-12-282327,d371544d8k.htm,Data\edgar\item5_02_text\1060391\0001193125-12-282327_d371544d8k.htm,1
1060391,8-K,2012-08-21,"5.02,9.01",0001060391-12-000012,a8-kboucherxops.htm,Data\edgar\item5_02_text\1060391\0001060391-12-000012_a8-kboucherxops.htm,1
1060391,8-K,2012-12-18,"5.02,9.01",0001060391-12-000023,culpepper8-k.htm,Data\edgar\item5_02_text\1060391\0001060391-12-000023_culpepper8-k.htm,1
1060391,8-K,2013-04-29,5.02,0001060391-13-000021,a8-kgoebelcao.htm,Data\edgar\item5_02_text\1060391\0001060391-13-000021_a8-kgoebelcao.htm,1
1060391,8-K,2013-08-26,"5.02,8.01,9.01",0001060391-13-000035,form8-knewboardmembers8x23.htm,Data\edgar\item5_02_text\1060391\0001060391-13-000035_form8-knewboardmembers8x23.htm,1
1060391,8-K,2013-10-10,"5.02,9.01",0001060391-13-000038,a8-kcooretirementannouncme.htm,Data\edgar\item5_02_text\1060391\0001060391-13-000038_a8-kcooretirementannouncme.htm,1
1060391,8-K,2014-02-12,5.02,0001060391-14-000007,a8-kwickhamresignation2x11.htm,Data\edgar\item5_02_text\1060391\0001060391-14-000007_a8-kwickhamresignation2x11.htm,1
1060391,8-K/A,2017-02-17,5.02,0001060391-17-000013,form8-knewboardmember2x16x.htm,Data\edgar\item5_02_text\1060391\0001060391-17-000013_form8-knewboardmember2x16x.htm,1
1060391,8-K,2017-07-31,"5.02,8.01,9.01",0001060391-17-000039,form8-knewboardmember7x31x.htm,Data\edgar\item5_02_text\1060391\0001060391-17-000039_form8-knewboardmember7x31x.htm,1
1060391,8-K,2017-12-07,"5.02,9.01",0001193125-17-363416,d502515d8k.htm,Data\edgar\item5_02_text\1060391\0001193125-17-363416_d502515d8k.htm,1
1060391,8-K/A,2018-02-09,5.02,0001193125-18-036970,d442262d8ka.htm,Data\edgar\item5_02_text\1060391\0001193125-18-036970_d442262d8ka.htm,1
1060391,8-K,2018-07-17,"5.02,8.01,9.01",0001193125-18-219719,d521065d8k.htm,Data\edgar\item5_02_text\1060391\0001193125-18-219719_d521065d8k.htm,1
1060391,8-K,2018-10-01,"5.02,8.01,9.01",0001193125-18-288678,d625853d8k.htm,Data\edgar\item5_02_text\1060391\0001193125-18-288678_d625853d8k.htm,1
1060391,8-K,2019-05-01,"5.02,9.01",0001193125-19-133178,d739771d8k.htm,Data\edgar\item5_02_text\1060391\0001193125-19-133178_d739771d8k.htm,1
1060391,8-K,2020-03-03,5.02,0001193125-20-060522,d895651d8k.htm,Data\edgar\item5_02_text\1060391\0001193125-20-060522_d895651d8k.htm,1
1060391,8-K,2020-05-21,"5.02,8.01,9.01",0001060391-20-000039,rsg-20200520.htm,Data\edgar\item5_02_text\1060391\0001060391-20-000039_rsg-20200520.htm,1
1060391,8-K/A,2020-06-04,5.02,0001060391-20-000042,rsg-20200520.htm,Data\edgar\item5_02_text\1060391\0001060391-20-000042_rsg-20200520.htm,1
1060391,8-K,2020-07-30,"5.02,8.01,9.01",0001060391-20-000048,rsg-20200728.htm,Data\edgar\item5_02_text\1060391\0001060391-20-000048_rsg-20200728.htm,1
1060391,8-K,2021-02-17,5.02,0001060391-21-000005,rsg-20210211.htm,Data\edgar\item5_02_text\1060391\0001060391-21-000005_rsg-20210211.htm,1
1060391,8-K,2021-03-26,"5.02,8.01,9.01",0001193125-21-095518,d103941d8k.htm,Data\edgar\item5_02_text\1060391\0001193125-21-095518_d103941d8k.htm,1
1060391,8-K,2021-03-30,"5.02,9.01",0001193125-21-100584,d163151d8k.htm,Data\edgar\item5_02_text\1060391\0001193125-21-100584_d163151d8k.htm,1
1060391,8-K,2021-06-28,5.02,0001060391-21-000027,rsg-20210625.htm,Data\edgar\item5_02_text\1060391\0001060391-21-000027_rsg-20210625.htm,1
1067837,8-K,2017-11-17,"1.01,2.01,2.03,5.02,5.03,8.01,9.01",0001193125-17-347026,d683081d8k.htm,Data\edgar\item5_02_text\1067837\0001193125-17-347026_d683081d8k.htm,1
1067837,8-K,2018-10-16,5.02,0001193125-18-300274,d621680d8k.htm,Data\edgar\item5_02_text\1067837\0001193125-18-300274_d621680d8k.htm,1
1067837,8-K,2018-12-04,"5.02,9.01",0001193125-18-342316,d588661d8k.htm,Data\edgar\item5_02_text\1067837\0001193125-18-342316_d588661d8k.htm,1
1067837,8-K,2018-12-21,"5.02,5.05,9.01",0001193125-18-356367,d674333d8k.htm,Data\edgar\item5_02_text\1067837\0001193125-18-356367_d674333d8k.htm,1
1067837,8-K,2019-09-27,5.02,0001193125-19-256917,d796156d8k.htm,Data\edgar\item5_02_text\1067837\0001193125-19-256917_d796156d8k.htm,1
1067837,8-K,2019-10-24,"5.02,5.03,9.01",0001193125-19-273550,d812387d8k.htm,Data\edgar\item5_02_text\1067837\0001193125-19-273550_d812387d8k.htm,1
1067837,8-K,2020-02-21,5.02,0001193125-20-044811,d819261d8k.htm,Data\edgar\item5_02_text\1067837\0001193125-20-044811_d819261d8k.htm,1
1067837,8-K,2020-03-06,"5.02,9.01",0001193125-20-064544,d883612d8k.htm,Data\edgar\item5_02_text\1067837\0001193125-20-064544_d883612d8k.htm,1
1067837,8-K,2020-04-09,"1.01,2.05,5.02,9.01",0001193125-20-102721,d888724d8k.htm,Data\edgar\item5_02_text\1067837\0001193125-20-102721_d888724d8k.htm,1
1091667,8-K,2007-03-14,"5.02,9.01",0001091667-07-000050,body.htm,Data\edgar\item5_02_text\1091667\0001091667-07-000050_body.htm,1
1091667,8-K,2007-12-06,"5.02,9.01",0001091667-07-000222,body.htm,Data\edgar\item5_02_text\1091667\0001091667-07-000222_body.htm,1
1091667,8-K,2007-12-14,5.02,0001091667-07-000230,body.htm,Data\edgar\item5_02_text\1091667\0001091667-07-000230_body.htm,1
1091667,8-K,2008-03-11,"5.02,9.01",0001091667-08-000035,body.htm,Data\edgar\item5_02_text\1091667\0001091667-08-000035_body.htm,1
1091667,8-K,2008-03-11,"5.02,7.01,8.01,9.01",0001091667-08-000034,body.htm,Data\edgar\item5_02_text\1091667\0001091667-08-000034_body.htm,1
1091667,8-K,2008-03-24,"5.02,8.01,9.01",0001271834-08-000003,body.htm,Data\edgar\item5_02_text\1091667\0001271834-08-000003_body.htm,1
1091667,8-K,2008-04-08,5.02,0001271834-08-000007,body.htm,Data\edgar\item5_02_text\1091667\0001271834-08-000007_body.htm,1
1091667,8-K,2008-06-23,"5.02,9.01",0001091667-08-000129,body.htm,Data\edgar\item5_02_text\1091667\0001091667-08-000129_body.htm,1
1091667,8-K,2008-07-08,5.02,0001091667-08-000143,body.htm,Data\edgar\item5_02_text\1091667\0001091667-08-000143_body.htm,1
1091667,8-K,2008-09-30,"5.02,9.01",0001091667-08-000171,body.htm,Data\edgar\item5_02_text\1091667\0001091667-08-000171_body.htm,1
1091667,8-K,2008-12-05,"5.02,9.01",0001091667-08-000197,body.htm,Data\edgar\item5_02_text\1091667\0001091667-08-000197_body.htm,1
1091667,8-K,2008-12-11,"5.02,8.01,9.01",0001091667-08-000201,body.htm,Data\edgar\item5_02_text\1091667\0001091667-08-000201_body.htm,1
1091667,8-K,2009-01-14,5.02,0001091667-09-000003,body.htm,Data\edgar\item5_02_text\1091667\0001091667-09-000003_body.htm,1
1091667,8-K,2011-04-29,"5.02,5.07",0001091667-11-000079,body.htm,Data\edgar\item5_02_text\1091667\0001091667-11-000079_body.htm,1
1091667,8-K,2011-09-02,"5.02,9.01",0001091667-11-000116,body.htm,Data\edgar\item5_02_text\1091667\0001091667-11-000116_body.htm,1
1091667,8-K,2011-10-11,"5.02,9.01",0001091667-11-000130,body.htm,Data\edgar\item5_02_text\1091667\0001091667-11-000130_body.htm,1
1091667,8-K,2011-12-19,"5.02,8.01,9.01",0001091667-11-000162,body.htm,Data\edgar\item5_02_text\1091667\0001091667-11-000162_body.htm,1
1091667,8-K,2012-01-20,5.02,0001091667-12-000008,body.htm,Data\edgar\item5_02_text\1091667\0001091667-12-000008_body.htm,1
1091667,8-K,2012-02-13,5.02,0001091667-12-000014,body.htm,Data\edgar\item5_02_text\1091667\0001091667-12-000014_body.htm,1
1091667,8-K,2012-05-01,"5.02,8.01,9.01",0001091667-12-000050,chtr51128-k.htm,Data\edgar\item5_02_text\1091667\0001091667-12-000050_chtr51128-k.htm,1
1091667,8-K,2012-06-11,"5.02,9.01",0001091667-12-000100,chtr68128-k.htm,Data\edgar\item5_02_text\1091667\0001091667-12-000100_chtr68128-k.htm,1
1091667,8-K,2012-08-03,5.02,0001091667-12-000109,chtr83128-k.htm,Data\edgar\item5_02_text\1091667\0001091667-12-000109_chtr83128-k.htm,1
1091667,8-K,2012-08-16,"5.02,8.01,9.01",0001091667-12-000122,chtr815128-k.htm,Data\edgar\item5_02_text\1091667\0001091667-12-000122_chtr815128-k.htm,1
1091667,8-K,2013-05-02,5.02,0001091667-13-000058,chtr51138-k.htm,Data\edgar\item5_02_text\1091667\0001091667-13-000058_chtr51138-k.htm,1
1091667,8-K,2013-11-12,"5.02,7.01,9.01",0001091667-13-000176,chtr118138-k.htm,Data\edgar\item5_02_text\1091667\0001091667-13-000176_chtr118138-k.htm,1
1091667,8-K,2014-01-22,"5.02,9.01",0001091667-14-000060,chtr11520148-k.htm,Data\edgar\item5_02_text\1091667\0001091667-14-000060_chtr11520148-k.htm,1
1091667,8-K,2014-05-09,"5.02,5.07",0001091667-14-000139,chtr59148k.htm,Data\edgar\item5_02_text\1091667\0001091667-14-000139_chtr59148k.htm,1
1091667,8-K,2015-03-13,"5.02,9.01",0001091667-15-000051,chtr313158k.htm,Data\edgar\item5_02_text\1091667\0001091667-15-000051_chtr313158k.htm,1
1091667,8-K,2020-12-28,"5.02,9.01",0001091667-20-000215,chtr-20201223.htm,Data\edgar\item5_02_text\1091667\0001091667-20-000215_chtr-20201223.htm,1
1091667,8-K,2021-02-03,"5.02,7.01,9.01",0001091667-21-000029,chtr-20210203.htm,Data\edgar\item5_02_text\1091667\0001091667-21-000029_chtr-20210203.htm,1
1091667,8-K,2021-10-19,"5.02,9.01",0001091667-21-000143,chtr-20211019.htm,Data\edgar\item5_02_text\1091667\0001091667-21-000143_chtr-20211019.htm,1
1091667,8-K,2022-09-21,"5.02,7.01,9.01",0001091667-22-000104,chtr-20220920.htm,Data\edgar\item5_02_text\1091667\0001091667-22-000104_chtr-20220920.htm,1
1091667,8-K,2023-02-24,"5.02,9.01",0001091667-23-000034,chtr-20230222.htm,Data\edgar\item5_02_text\1091667\0001091667-23-000034_chtr-20230222.htm,1
1091667,8-K,2023-08-21,"5.02,9.01",0001091667-23-000119,chtr-20230815.htm,Data\edgar\item5_02_text\1091667\0001091667-23-000119_chtr-20230815.htm,1
1091667,8-K,2023-10-25,"5.02,7.01,9.01",0001091667-23-000137,chtr-20231024.htm,Data\edgar\item5_02_text\1091667\0001091667-23-000137_chtr-20231024.htm,1
1091667,8-K,2024-02-05,"5.02,9.01",0001091667-24-000030,chtr-20240130.htm,Data\edgar\item5_02_text\1091667\0001091667-24-000030_chtr-20240130.htm,1
1105705,8-K,2005-12-23,"5.02,8.01,9.01",0001105705-05-000047,k8twi12-20.txt,Data\edgar\item5_02_text\1105705\0001105705-05-000047_k8twi12-20.txt,1
1105705,8-K,2006-01-18,"5.02,9.01",0001105705-06-000002,k8twijanuary172006.txt,Data\edgar\item5_02_text\1105705\0001105705-06-000002_k8twijanuary172006.txt,1
1105705,8-K,2006-02-24,"5.02,5.03,9.01",0001105705-06-000022,k8twi22306.txt,Data\edgar\item5_02_text\1105705\0001105705-06-000022_k8twi22306.txt,1
1105705,8-K,2007-01-26,"2.03,5.02",0001105705-07-000007,f07-01_258k.txt,Data\edgar\item5_02_text\1105705\0001105705-07-000007_f07-01_258k.txt,1
1105705,8-K,2007-03-30,5.02,0001105705-07-000019,f07-03_308k.txt,Data\edgar\item5_02_text\1105705\0001105705-07-000019_f07-03_308k.txt,1
1105705,8-K,2013-05-29,"5.02,5.07,9.01",0001105705-13-000022,form8k2013form8k.htm,Data\edgar\item5_02_text\1105705\0001105705-13-000022_form8k2013form8k.htm,1
1105705,8-K,2013-08-01,5.02,0001105705-13-000048,form8k_2010stock-plan.htm,Data\edgar\item5_02_text\1105705\0001105705-13-000048_form8k_2010stock-plan.htm,1
1105705,8-K/A,2013-12-10,5.02,0001105705-13-000054,form8ka_averill-agreement.htm,Data\edgar\item5_02_text\1105705\0001105705-13-000054_form8ka_averill-agreement.htm,1
1105705,8-K,2014-04-18,"5.02,9.01",0001105705-14-000013,form8k41414.htm,Data\edgar\item5_02_text\1105705\0001105705-14-000013_form8k41414.htm,1
1105705,8-K,2014-10-08,"5.02,9.01",0001105705-14-000036,form8k10814.htm,Data\edgar\item5_02_text\1105705\0001105705-14-000036_form8k10814.htm,1
1105705,8-K,2016-01-07,"5.02,9.01",0001105705-16-000017,form8k.htm,Data\edgar\item5_02_text\1105705\0001105705-16-000017_form8k.htm,1
1105705,8-K,2016-10-24,"1.01,2.02,5.02,5.03,8.01,9.01",0000950157-16-002366,form8k.htm,Data\edgar\item5_02_text\1105705\0000950157-16-002366_form8k.htm,1
1108524,8-K,2006-06-02,"5.02,9.01",0001193125-06-123693,d8k.htm,Data\edgar\item5_02_text\1108524\0001193125-06-123693_d8k.htm,1
1108524,8-K,2006-08-16,"1.01,2.02,5.02,9.01",0001193125-06-174639,d8k.htm,Data\edgar\item5_02_text\1108524\0001193125-06-174639_d8k.htm,1
1108524,8-K,2006-09-08,"1.01,5.02,9.01",0001193125-06-187910,d8k.htm,Data\edgar\item5_02_text\1108524\0001193125-06-187910_d8k.htm,1
1108524,8-K,2007-01-16,5.02,0001193125-07-006987,d8k.htm,Data\edgar\item5_02_text\1108524\0001193125-07-006987_d8k.htm,1
1108524,8-K,2007-04-02,5.02,0001193125-07-072263,d8k.htm,Data\edgar\item5_02_text\1108524\0001193125-07-072263_d8k.htm,1
1108524,8-K,2007-04-11,5.02,0001193125-07-078925,d8k.htm,Data\edgar\item5_02_text\1108524\0001193125-07-078925_d8k.htm,1
1108524,8-K,2007-06-13,5.02,0001193125-07-134937,d8k.htm,Data\edgar\item5_02_text\1108524\0001193125-07-134937_d8k.htm,1
1108524,8-K,2007-07-16,5.02,0001193125-07-155725,d8k.htm,Data\edgar\item5_02_text\1108524\0001193125-07-155725_d8k.htm,1
1108524,8-K,2007-08-20,5.02,0001193125-07-186040,d8k.htm,Data\edgar\item5_02_text\1108524\0001193125-07-186040_d8k.htm,1
1108524,8-K,2007-09-26,5.02,0001193125-07-208064,d8k.htm,Data\edgar\item5_02_text\1108524\0001193125-07-208064_d8k.htm,1
1108524,8-K,2007-09-28,5.02,0001193125-07-210111,d8k.htm,Data\edgar\item5_02_text\1108524\0001193125-07-210111_d8k.htm,1
1108524,8-K,2008-03-07,5.02,0001193125-08-050327,d8k.htm,Data\edgar\item5_02_text\1108524\0001193125-08-050327_d8k.htm,1
1108524,8-K,2008-03-31,5.02,0001193125-08-071264,d8k.htm,Data\edgar\item5_02_text\1108524\0001193125-08-071264_d8k.htm,1
1113169,8-K,2006-03-16,"5.02,9.01",0000950133-06-001306,w18767e8vk.htm,Data\edgar\item5_02_text\1113169\0000950133-06-001306_w18767e8vk.htm,1
1113169,8-K,2006-12-19,"5.02,9.01",0000950133-06-005364,w28140e8vk.htm,Data\edgar\item5_02_text\1113169\0000950133-06-005364_w28140e8vk.htm,1
1113169,8-K,2021-07-29,"5.02,9.01",0001113169-21-000026,trow-20210729.htm,Data\edgar\item5_02_text\1113169\0001113169-21-000026_trow-20210729.htm,1
1113169,8-K,2021-11-03,"5.02,9.01",0001113169-21-000035,trow-20211102.htm,Data\edgar\item5_02_text\1113169\0001113169-21-000035_trow-20211102.htm,1
1113169,8-K,2021-12-08,"5.02,9.01",0001113169-21-000037,trow-20211207.htm,Data\edgar\item5_02_text\1113169\0001113169-21-000037_trow-20211207.htm,1
1113169,8-K,2021-12-30,"1.01,2.01,2.03,3.02,5.02,7.01,9.01",0001113169-21-000040,trow-20211229.htm,Data\edgar\item5_02_text\1113169\0001113169-21-000040_trow-20211229.htm,1
1113169,8-K,2022-04-08,"5.02,9.01",0001113169-22-000008,trow-20220406.htm,Data\edgar\item5_02_text\1113169\0001113169-22-000008_trow-20220406.htm,1
1113169,8-K,2023-03-06,5.02,0001113169-23-000009,trow-20230303.htm,Data\edgar\item5_02_text\1113169\0001113169-23-000009_trow-20230303.htm,1
1113169,8-K,2023-08-03,5.02,0001113169-23-000035,trow-20230731.htm,Data\edgar\item5_02_text\1113169\0001113169-23-000035_trow-20230731.htm,1
1113169,8-K,2023-11-01,5.02,0001113169-23-000046,trow-20231031.htm,Data\edgar\item5_02_text\1113169\0001113169-23-000046_trow-20231031.htm,1
1123360,8-K,2010-09-21,"5.02,9.01",0001193125-10-213864,d8k.htm,Data\edgar\item5_02_text\1123360\0001193125-10-213864_d8k.htm,1
1123360,8-K,2011-09-29,"5.02,5.07,9.01",0001123360-11-000082,gpn-09282011x8k.htm,Data\edgar\item5_02_text\1123360\0001123360-11-000082_gpn-09282011x8k.htm,1
1123360,8-K,2012-07-18,5.02,0001123360-12-000041,form8kjoehyde.htm,Data\edgar\item5_02_text\1123360\0001123360-12-000041_form8kjoehyde.htm,1
1124610,8-K,2013-08-19,5.02,0001124610-13-000031,a8-k08x19x13.htm,Data\edgar\item5_02_text\1124610\0001124610-13-000031_a8-k08x19x13.htm,1
1124610,8-K,2013-08-22,"5.02,9.01",0001124610-13-000034,a8-k08x22x13.htm,Data\edgar\item5_02_text\1124610\0001124610-13-000034_a8-k08x22x13.htm,1
1124610,8-K,2013-09-10,"5.02,9.01",0001124610-13-000036,a8-k09x10x13.htm,Data\edgar\item5_02_text\1124610\0001124610-13-000036_a8-k09x10x13.htm,1
1124610,8-K,2014-04-07,"5.02,5.07,9.01",0001124610-14-000014,a8-k04x07x14.htm,Data\edgar\item5_02_text\1124610\0001124610-14-000014_a8-k04x07x14.htm,1
1124610,8-K,2014-08-19,"5.02,9.01",0001124610-14-000027,a8-k08x19x14.htm,Data\edgar\item5_02_text\1124610\0001124610-14-000027_a8-k08x19x14.htm,1
1124610,8-K,2015-10-13,"2.02,5.02,9.01",0001124610-15-000026,a10-06x158xk.htm,Data\edgar\item5_02_text\1124610\0001124610-15-000026_a10-06x158xk.htm,1
1124610,8-K,2015-12-14,"5.02,8.01",0001124610-15-000034,a8-k12x11x15.htm,Data\edgar\item5_02_text\1124610\0001124610-15-000034_a8-k12x11x15.htm,1
1124610,8-K,2016-01-26,"2.02,2.05,5.02,9.01",0001193125-16-438413,d131398d8k.htm,Data\edgar\item5_02_text\1124610\0001193125-16-438413_d131398d8k.htm,1
1124610,8-K,2016-02-09,"5.02,9.01",0001124610-16-000036,a8-k02x08x16.htm,Data\edgar\item5_02_text\1124610\0001124610-16-000036_a8-k02x08x16.htm,1
1133421,8-K,2014-11-05,5.02,0001133421-14-000058,noc-form8xk110414.htm,Data\edgar\item5_02_text\1133421\0001133421-14-000058_noc-form8xk110414.htm,1
1133421,8-K,2014-12-08,"5.02,9.01",0001133421-14-000061,noc-form8xk120814.htm,Data\edgar\item5_02_text\1133421\0001133421-14-000061_noc-form8xk120814.htm,1
1133421,8-K,2015-02-03,5.02,0001133421-15-000011,form8-k020215.htm,Data\edgar\item5_02_text\1133421\0001133421-15-000011_form8-k020215.htm,1
1133421,8-K,2015-02-19,"5.02,9.01",0001133421-15-000013,noc-form8xkx021715.htm,Data\edgar\item5_02_text\1133421\0001133421-15-000013_noc-form8xkx021715.htm,1
1133421,8-K,2015-02-20,"5.02,9.01",0001133421-15-000016,noc-form8xkx021815.htm,Data\edgar\item5_02_text\1133421\0001133421-15-000016_noc-form8xkx021815.htm,1
1133421,8-K,2015-03-20,"5.02,9.01",0001133421-15-000018,noc-form8xkx031915.htm,Data\edgar\item5_02_text\1133421\0001133421-15-000018_noc-form8xkx031915.htm,1
1133421,8-K,2015-10-15,"5.02,9.01",0001133421-15-000050,noc-10132015xform8k.htm,Data\edgar\item5_02_text\1133421\0001133421-15-000050_noc-10132015xform8k.htm,1
1133421,8-K,2016-02-22,"5.02,5.03,9.01",0001133421-16-000069,noc-form8xkx021616.htm,Data\edgar\item5_02_text\1133421\0001133421-16-000069_noc-form8xkx021616.htm,1
1133421,8-K,2016-03-17,"5.02,9.01",0001133421-16-000072,noc-form8xkx031616.htm,Data\edgar\item5_02_text\1133421\0001133421-16-000072_noc-form8xkx031616.htm,1
1133421,8-K,2016-12-09,"5.02,9.01",0001133421-16-000113,noc-form8xkx1216.htm,Data\edgar\item5_02_text\1133421\0001133421-16-000113_noc-form8xkx1216.htm,1
1133421,8-K,2017-02-22,5.02,0001133421-17-000011,noc-form8xk021717.htm,Data\edgar\item5_02_text\1133421\0001133421-17-000011_noc-form8xk021717.htm,1
1133421,8-K,2017-02-28,"5.02,9.01",0001133421-17-000014,noc-form8xk022717.htm,Data\edgar\item5_02_text\1133421\0001133421-17-000014_noc-form8xk022717.htm,1
1133421,8-K,2017-09-27,"5.02,9.01",0001133421-17-000040,noc-form8xk092617.htm,Data\edgar\item5_02_text\1133421\0001133421-17-000040_noc-form8xk092617.htm,1
1136893,8-K,2005-12-09,"5.02,9.01",0001193125-05-239862,d8k.htm,Data\edgar\item5_02_text\1136893\0001193125-05-239862_d8k.htm,1
1136893,8-K,2006-02-06,"1.01,1.02,2.01,2.03,3.02,5.01,5.02,5.03,9.01",0001104659-06-006239,a06-3827_28k.htm,Data\edgar\item5_02_text\1136893\0001104659-06-006239_a06-3827_28k.htm,1
1136893,8-K,2006-05-02,"2.02,5.02,9.01",0000892569-06-000649,a19972e8vk.htm,Data\edgar\item5_02_text\1136893\0000892569-06-000649_a19972e8vk.htm,1
1136893,8-K,2006-07-06,5.02,0000892569-06-000846,a21921e8vk.htm,Data\edgar\item5_02_text\1136893\0000892569-06-000846_a21921e8vk.htm,1
1136893,8-K,2006-10-27,"1.01,5.02,8.01,9.01",0000892569-06-001297,a24549e8vk.htm,Data\edgar\item5_02_text\1136893\0000892569-06-001297_a24549e8vk.htm,1
1136893,8-K,2006-10-30,"1.01,5.02",0000892569-06-001310,a24601e8vk.htm,Data\edgar\item5_02_text\1136893\0000892569-06-001310_a24601e8vk.htm,1
1136893,8-K,2007-11-16,5.02,0000892569-07-001428,a35843e8vk.htm,Data\edgar\item5_02_text\1136893\0000892569-07-001428_a35843e8vk.htm,1
1136893,8-K,2008-01-02,"5.02,9.01",0000892569-08-000017,a36828e8vk.htm,Data\edgar\item5_02_text\1136893\0000892569-08-000017_a36828e8vk.htm,1
1136893,8-K,2008-03-25,"5.02,9.01",0000892569-08-000425,a39263e8vk.htm,Data\edgar\item5_02_text\1136893\0000892569-08-000425_a39263e8vk.htm,1
1136893,8-K,2021-06-09,"5.02,9.01",0001136893-21-000145,fis-20210608.htm,Data\edgar\item5_02_text\1136893\0001136893-21-000145_fis-20210608.htm,1
1136893,8-K,2021-09-03,5.02,0001136893-21-000196,fis-20210831.htm,Data\edgar\item5_02_text\1136893\0001136893-21-000196_fis-20210831.htm,1
1136893,8-K,2021-09-08,5.02,0001136893-21-000203,fis-20210902.htm,Data\edgar\item5_02_text\1136893\0001136893-21-000203_fis-20210902.htm,1
1136893,8-K,2022-01-14,5.02,0001136893-22-000005,fis-20220111.htm,Data\edgar\item5_02_text\1136893\0001136893-22-000005_fis-20220111.htm,1
