final_cik,breach_date,treated,outcome_cik,accession,filing_date,win_lo,win_hi
877890,2016-11-15,0,877890,0001193125-17-031807,2017-02-06,2014-11-16,2017-06-04
877890,2016-11-15,0,877890,0001193125-17-013672,2017-01-20,2014-11-16,2017-06-04
877890,2016-11-15,0,877890,0001193125-17-004612,2017-01-06,2014-11-16,2017-06-04
877890,2016-11-15,0,877890,0001157523-16-005150,2016-04-20,2014-11-16,2017-06-04
877890,2016-11-15,0,877890,0001193125-16-527884,2016-04-01,2014-11-16,2017-06-04
877890,2016-11-15,0,877890,0001193125-16-433579,2016-01-20,2014-11-16,2017-06-04
877890,2016-11-15,0,877890,0001157523-15-004123,2015-12-29,2014-11-16,2017-06-04
877890,2016-11-15,0,877890,0001193125-15-360559,2015-10-30,2014-11-16,2017-06-04
877890,2016-11-15,0,877890,0001193125-15-353421,2015-10-26,2014-11-16,2017-06-04
877890,2016-11-15,0,877890,0001157523-15-003366,2015-10-21,2014-11-16,2017-06-04
877890,2016-11-15,0,877890,0001193125-15-345782,2015-10-16,2014-11-16,2017-06-04
877890,2016-11-15,0,877890,0001193125-15-335884,2015-10-02,2014-11-16,2017-06-04
877890,2016-11-15,0,877890,0001193125-15-266066,2015-07-28,2014-11-16,2017-06-04
877890,2016-11-15,0,877890,0001193125-15-065855,2015-02-26,2014-11-16,2017-06-04
877890,2016-11-15,0,877890,0001193125-15-048421,2015-02-13,2014-11-16,2017-06-04
877890,2016-11-15,0,877890,0001193125-15-008524,2015-01-13,2014-11-16,2017-06-04
877890,2016-11-15,0,877890,0001157523-14-004783,2014-12-11,2014-11-16,2017-06-04
877890,2018-10-13,0,877890,0001193125-19-250705,2019-09-20,2016-10-13,2019-10-26
877890,2018-10-13,0,877890,0001193125-19-224094,2019-08-19,2016-10-13,2019-10-26
877890,2018-10-13,0,877890,0001193125-19-201216,2019-07-24,2016-10-13,2019-10-26
877890,2018-10-13,0,877890,0001193125-19-167172,2019-06-06,2016-10-13,2019-10-26
877890,2018-10-13,0,877890,0001157523-19-000883,2019-04-24,2016-10-13,2019-10-26
877890,2018-10-13,0,877890,0001193125-18-346960,2018-12-11,2016-10-13,2019-10-26
877890,2018-10-13,0,877890,0001193125-18-188778,2018-06-11,2016-10-13,2019-10-26
877890,2018-10-13,0,877890,0001193125-18-121052,2018-04-18,2016-10-13,2019-10-26
877890,2018-10-13,0,877890,0001193125-18-032239,2018-02-05,2016-10-13,2019-10-26
877890,2018-10-13,0,877890,0001193125-17-290475,2017-09-21,2016-10-13,2019-10-26
877890,2018-10-13,0,877890,0001193125-17-289405,2017-09-20,2016-10-13,2019-10-26
877890,2018-10-13,0,877890,0001193125-17-225256,2017-07-10,2016-10-13,2019-10-26
877890,2018-10-13,0,877890,0001193125-17-214883,2017-06-27,2016-10-13,2019-10-26
877890,2018-10-13,0,877890,0001193125-17-031807,2017-02-06,2016-10-13,2019-10-26
877890,2018-10-13,0,877890,0001193125-17-013672,2017-01-20,2016-10-13,2019-10-26
877890,2018-10-13,0,877890,0001193125-17-004612,2017-01-06,2016-10-13,2019-10-26
892553,2009-07-23,0,892553,0001193125-09-115885,2009-05-20,2007-07-24,2010-02-06
892553,2009-07-23,0,892553,0000950152-08-001622,2008-03-03,2007-07-24,2010-02-06
892553,2009-07-23,0,892553,0000950152-07-006507,2007-08-07,2007-07-24,2010-02-06
892553,2009-07-23,0,892553,0000950152-07-006436,2007-08-06,2007-07-24,2010-02-06
896878,2008-05-26,0,896878,0000950134-08-022449,2008-12-19,2006-05-27,2009-03-04
896878,2008-05-26,0,896878,0000950134-08-021520,2008-12-02,2006-05-27,2009-03-04
896878,2008-05-26,0,896878,0000950134-08-018583,2008-10-28,2006-05-27,2009-03-04
896878,2008-05-26,0,896878,0000950134-08-013312,2008-07-25,2006-05-27,2009-03-04
896878,2008-05-26,0,896878,0000950134-08-001977,2008-02-08,2006-05-27,2009-03-04
896878,2008-05-26,0,896878,0000950134-07-025545,2007-12-17,2006-05-27,2009-03-04
896878,2008-05-26,0,896878,0000950134-07-023354,2007-11-08,2006-05-27,2009-03-04
896878,2008-05-26,0,896878,0000950134-07-022010,2007-10-26,2006-05-27,2009-03-04
896878,2008-05-26,0,896878,0000950134-07-020924,2007-10-05,2006-05-27,2009-03-04
896878,2008-05-26,0,896878,0000891618-07-000516,2007-08-22,2006-05-27,2009-03-04
896878,2008-05-26,0,896878,0000950134-07-016170,2007-07-30,2006-05-27,2009-03-04
896878,2008-05-26,0,896878,0000950134-07-013435,2007-06-14,2006-05-27,2009-03-04
896878,2008-05-26,0,896878,0000950134-07-013237,2007-06-11,2006-05-27,2009-03-04
896878,2008-05-26,0,896878,0000950134-07-004389,2007-02-28,2006-05-27,2009-03-04
896878,2008-05-26,0,896878,0000950134-06-019813,2006-10-27,2006-05-27,2009-03-04
896878,2008-05-26,0,896878,0000950134-06-016417,2006-08-17,2006-05-27,2009-03-04
896878,2008-09-24,0,896878,0000950134-08-022449,2008-12-19,2006-09-25,2009-03-23
896878,2008-09-24,0,896878,0000950134-08-021520,2008-12-02,2006-09-25,2009-03-23
896878,2008-09-24,0,896878,0000950134-08-018583,2008-10-28,2006-09-25,2009-03-23
896878,2008-09-24,0,896878,0000950134-08-013312,2008-07-25,2006-09-25,2009-03-23
896878,2008-09-24,0,896878,0000950134-08-001977,2008-02-08,2006-09-25,2009-03-23
896878,2008-09-24,0,896878,0000950134-07-025545,2007-12-17,2006-09-25,2009-03-23
896878,2008-09-24,0,896878,0000950134-07-023354,2007-11-08,2006-09-25,2009-03-23
896878,2008-09-24,0,896878,0000950134-07-022010,2007-10-26,2006-09-25,2009-03-23
896878,2008-09-24,0,896878,0000950134-07-020924,2007-10-05,2006-09-25,2009-03-23
896878,2008-09-24,0,896878,0000891618-07-000516,2007-08-22,2006-09-25,2009-03-23
896878,2008-09-24,0,896878,0000950134-07-016170,2007-07-30,2006-09-25,2009-03-23
896878,2008-09-24,0,896878,0000950134-07-013435,2007-06-14,2006-09-25,2009-03-23
896878,2008-09-24,0,896878,0000950134-07-013237,2007-06-11,2006-09-25,2009-03-23
896878,2008-09-24,0,896878,0000950134-07-004389,2007-02-28,2006-09-25,2009-03-23
896878,2008-09-24,0,896878,0000950134-06-019813,2006-10-27,2006-09-25,2009-03-23
896878,2014-02-01,0,896878,0001193125-15-019001,2015-01-23,2012-02-02,2015-10-04
896878,2014-02-01,0,896878,0001193125-14-394221,2014-11-03,2012-02-02,2015-10-04
896878,2014-02-01,0,896878,0001193125-14-284196,2014-07-29,2012-02-02,2015-10-04
896878,2014-02-01,0,896878,0000896878-14-000030,2014-02-11,2012-02-02,2015-10-04
896878,2014-02-01,0,896878,0001193125-14-020495,2014-01-24,2012-02-02,2015-10-04
896878,2014-02-01,0,896878,0001193125-13-302682,2013-07-25,2012-02-02,2015-10-04
896878,2014-02-01,0,896878,0001193125-13-295758,2013-07-19,2012-02-02,2015-10-04
896878,2014-02-01,0,896878,0000896878-13-000062,2013-05-20,2012-02-02,2015-10-04
896878,2014-02-01,0,896878,0001193125-12-319554,2012-07-27,2012-02-02,2015-10-04
896878,2014-02-01,0,896878,0001193125-12-186061,2012-04-26,2012-02-02,2015-10-04
896878,2014-04-01,0,896878,0001193125-15-019001,2015-01-23,2012-04-01,2015-08-14
896878,2014-04-01,0,896878,0001193125-14-394221,2014-11-03,2012-04-01,2015-08-14
896878,2014-04-01,0,896878,0001193125-14-284196,2014-07-29,2012-04-01,2015-08-14
896878,2014-04-01,0,896878,0000896878-14-000030,2014-02-11,2012-04-01,2015-08-14
896878,2014-04-01,0,896878,0001193125-14-020495,2014-01-24,2012-04-01,2015-08-14
896878,2014-04-01,0,896878,0001193125-13-302682,2013-07-25,2012-04-01,2015-08-14
896878,2014-04-01,0,896878,0001193125-13-295758,2013-07-19,2012-04-01,2015-08-14
896878,2014-04-01,0,896878,0000896878-13-000062,2013-05-20,2012-04-01,2015-08-14
896878,2014-04-01,0,896878,0001193125-12-319554,2012-07-27,2012-04-01,2015-08-14
896878,2014-04-01,0,896878,0001193125-12-186061,2012-04-26,2012-04-01,2015-08-14
896878,2014-04-18,0,896878,0001193125-15-019001,2015-01-23,2012-04-18,2015-08-14
896878,2014-04-18,0,896878,0001193125-14-394221,2014-11-03,2012-04-18,2015-08-14
896878,2014-04-18,0,896878,0001193125-14-284196,2014-07-29,2012-04-18,2015-08-14
896878,2014-04-18,0,896878,0000896878-14-000030,2014-02-11,2012-04-18,2015-08-14
896878,2014-04-18,0,896878,0001193125-14-020495,2014-01-24,2012-04-18,2015-08-14
896878,2014-04-18,0,896878,0001193125-13-302682,2013-07-25,2012-04-18,2015-08-14
896878,2014-04-18,0,896878,0001193125-13-295758,2013-07-19,2012-04-18,2015-08-14
896878,2014-04-18,0,896878,0000896878-13-000062,2013-05-20,2012-04-18,2015-08-14
896878,2014-04-18,0,896878,0001193125-12-319554,2012-07-27,2012-04-18,2015-08-14
896878,2014-04-18,0,896878,0001193125-12-186061,2012-04-26,2012-04-18,2015-08-14
896878,2015-04-07,0,896878,0001193125-15-019001,2015-01-23,2013-04-07,2015-10-04
896878,2015-04-07,0,896878,0001193125-14-394221,2014-11-03,2013-04-07,2015-10-04
896878,2015-04-07,0,896878,0001193125-14-284196,2014-07-29,2013-04-07,2015-10-04
896878,2015-04-07,0,896878,0000896878-14-000030,2014-02-11,2013-04-07,2015-10-04
896878,2015-04-07,0,896878,0001193125-14-020495,2014-01-24,2013-04-07,2015-10-04
896878,2015-04-07,0,896878,0001193125-13-302682,2013-07-25,2013-04-07,2015-10-04
896878,2015-04-07,0,896878,0001193125-13-295758,2013-07-19,2013-04-07,2015-10-04
896878,2015-04-07,0,896878,0000896878-13-000062,2013-05-20,2013-04-07,2015-10-04
896878,2015-04-14,0,896878,0001193125-15-019001,2015-01-23,2013-04-14,2015-10-11
896878,2015-04-14,0,896878,0001193125-14-394221,2014-11-03,2013-04-14,2015-10-11
896878,2015-04-14,0,896878,0001193125-14-284196,2014-07-29,2013-04-14,2015-10-11
896878,2015-04-14,0,896878,0000896878-14-000030,2014-02-11,2013-04-14,2015-10-11
896878,2015-04-14,0,896878,0001193125-14-020495,2014-01-24,2013-04-14,2015-10-11
896878,2015-04-14,0,896878,0001193125-13-302682,2013-07-25,2013-04-14,2015-10-11
896878,2015-04-14,0,896878,0001193125-13-295758,2013-07-19,2013-04-14,2015-10-11
896878,2015-04-14,0,896878,0000896878-13-000062,2013-05-20,2013-04-14,2015-10-11
896878,2015-05-20,0,896878,0001193125-15-360231,2015-10-30,2013-05-20,2015-11-16
896878,2015-05-20,0,896878,0001193125-15-019001,2015-01-23,2013-05-20,2015-11-16
896878,2015-05-20,0,896878,0001193125-14-394221,2014-11-03,2013-05-20,2015-11-16
896878,2015-05-20,0,896878,0001193125-14-284196,2014-07-29,2013-05-20,2015-11-16
896878,2015-05-20,0,896878,0000896878-14-000030,2014-02-11,2013-05-20,2015-11-16
896878,2015-05-20,0,896878,0001193125-14-020495,2014-01-24,2013-05-20,2015-11-16
896878,2015-05-20,0,896878,0001193125-13-302682,2013-07-25,2013-05-20,2015-11-16
896878,2015-05-20,0,896878,0001193125-13-295758,2013-07-19,2013-05-20,2015-11-16
896878,2015-05-20,0,896878,0000896878-13-000062,2013-05-20,2013-05-20,2015-11-16
896878,2015-09-18,0,896878,0001193125-15-360231,2015-10-30,2013-09-18,2016-04-24
896878,2015-09-18,0,896878,0001193125-15-019001,2015-01-23,2013-09-18,2016-04-24
896878,2015-09-18,0,896878,0001193125-14-394221,2014-11-03,2013-09-18,2016-04-24
896878,2015-09-18,0,896878,0001193125-14-284196,2014-07-29,2013-09-18,2016-04-24
896878,2015-09-18,0,896878,0000896878-14-000030,2014-02-11,2013-09-18,2016-04-24
896878,2015-09-18,0,896878,0001193125-14-020495,2014-01-24,2013-09-18,2016-04-24
896878,2015-10-12,0,896878,0000896878-16-000219,2016-05-09,2013-10-12,2016-05-15
896878,2015-10-12,0,896878,0001193125-15-360231,2015-10-30,2013-10-12,2016-05-15
896878,2015-10-12,0,896878,0001193125-15-019001,2015-01-23,2013-10-12,2016-05-15
896878,2015-10-12,0,896878,0001193125-14-394221,2014-11-03,2013-10-12,2016-05-15
896878,2015-10-12,0,896878,0001193125-14-284196,2014-07-29,2013-10-12,2016-05-15
896878,2015-10-12,0,896878,0000896878-14-000030,2014-02-11,2013-10-12,2016-05-15
896878,2015-10-12,0,896878,0001193125-14-020495,2014-01-24,2013-10-12,2016-05-15
896878,2015-12-01,0,896878,0000896878-16-000219,2016-05-09,2013-12-01,2016-06-20
896878,2015-12-01,0,896878,0001193125-15-360231,2015-10-30,2013-12-01,2016-06-20
896878,2015-12-01,0,896878,0001193125-15-019001,2015-01-23,2013-12-01,2016-06-20
896878,2015-12-01,0,896878,0001193125-14-394221,2014-11-03,2013-12-01,2016-06-20
896878,2015-12-01,0,896878,0001193125-14-284196,2014-07-29,2013-12-01,2016-06-20
896878,2015-12-01,0,896878,0000896878-14-000030,2014-02-11,2013-12-01,2016-06-20
896878,2015-12-01,0,896878,0001193125-14-020495,2014-01-24,2013-12-01,2016-06-20
896878,2015-12-07,0,896878,0000896878-16-000219,2016-05-09,2013-12-07,2016-06-04
896878,2015-12-07,0,896878,0001193125-15-360231,2015-10-30,2013-12-07,2016-06-04
896878,2015-12-07,0,896878,0001193125-15-019001,2015-01-23,2013-12-07,2016-06-04
896878,2015-12-07,0,896878,0001193125-14-394221,2014-11-03,2013-12-07,2016-06-04
896878,2015-12-07,0,896878,0001193125-14-284196,2014-07-29,2013-12-07,2016-06-04
896878,2015-12-07,0,896878,0000896878-14-000030,2014-02-11,2013-12-07,2016-06-04
896878,2015-12-07,0,896878,0001193125-14-020495,2014-01-24,2013-12-07,2016-06-04
896878,2015-12-31,0,896878,0000896878-16-000219,2016-05-09,2013-12-31,2016-07-13
896878,2015-12-31,0,896878,0001193125-15-360231,2015-10-30,2013-12-31,2016-07-13
896878,2015-12-31,0,896878,0001193125-15-019001,2015-01-23,2013-12-31,2016-07-13
896878,2015-12-31,0,896878,0001193125-14-394221,2014-11-03,2013-12-31,2016-07-13
896878,2015-12-31,0,896878,0001193125-14-284196,2014-07-29,2013-12-31,2016-07-13
896878,2015-12-31,0,896878,0000896878-14-000030,2014-02-11,2013-12-31,2016-07-13
896878,2015-12-31,0,896878,0001193125-14-020495,2014-01-24,2013-12-31,2016-07-13
896878,2016-01-21,0,896878,0000896878-16-000219,2016-05-09,2014-01-21,2016-08-07
896878,2016-01-21,0,896878,0001193125-15-360231,2015-10-30,2014-01-21,2016-08-07
896878,2016-01-21,0,896878,0001193125-15-019001,2015-01-23,2014-01-21,2016-08-07
896878,2016-01-21,0,896878,0001193125-14-394221,2014-11-03,2014-01-21,2016-08-07
896878,2016-01-21,0,896878,0001193125-14-284196,2014-07-29,2014-01-21,2016-08-07
896878,2016-01-21,0,896878,0000896878-14-000030,2014-02-11,2014-01-21,2016-08-07
896878,2016-01-21,0,896878,0001193125-14-020495,2014-01-24,2014-01-21,2016-08-07
896878,2016-02-04,0,896878,0000896878-16-000219,2016-05-09,2014-02-04,2016-08-29
896878,2016-02-04,0,896878,0001193125-15-360231,2015-10-30,2014-02-04,2016-08-29
896878,2016-02-04,0,896878,0001193125-15-019001,2015-01-23,2014-02-04,2016-08-29
896878,2016-02-04,0,896878,0001193125-14-394221,2014-11-03,2014-02-04,2016-08-29
896878,2016-02-04,0,896878,0001193125-14-284196,2014-07-29,2014-02-04,2016-08-29
896878,2016-02-04,0,896878,0000896878-14-000030,2014-02-11,2014-02-04,2016-08-29
896878,2016-02-24,0,896878,0000896878-16-000219,2016-05-09,2014-02-24,2016-09-10
896878,2016-02-24,0,896878,0001193125-15-360231,2015-10-30,2014-02-24,2016-09-10
896878,2016-02-24,0,896878,0001193125-15-019001,2015-01-23,2014-02-24,2016-09-10
896878,2016-02-24,0,896878,0001193125-14-394221,2014-11-03,2014-02-24,2016-09-10
896878,2016-02-24,0,896878,0001193125-14-284196,2014-07-29,2014-02-24,2016-09-10
896878,2016-02-29,0,896878,0000896878-16-000219,2016-05-09,2014-03-01,2016-09-12
896878,2016-02-29,0,896878,0001193125-15-360231,2015-10-30,2014-03-01,2016-09-12
896878,2016-02-29,0,896878,0001193125-15-019001,2015-01-23,2014-03-01,2016-09-12
896878,2016-02-29,0,896878,0001193125-14-394221,2014-11-03,2014-03-01,2016-09-12
896878,2016-02-29,0,896878,0001193125-14-284196,2014-07-29,2014-03-01,2016-09-12
896878,2016-03-07,0,896878,0000896878-16-000219,2016-05-09,2014-03-08,2016-09-28
896878,2016-03-07,0,896878,0001193125-15-360231,2015-10-30,2014-03-08,2016-09-28
896878,2016-03-07,0,896878,0001193125-15-019001,2015-01-23,2014-03-08,2016-09-28
896878,2016-03-07,0,896878,0001193125-14-394221,2014-11-03,2014-03-08,2016-09-28
896878,2016-03-07,0,896878,0001193125-14-284196,2014-07-29,2014-03-08,2016-09-28
896878,2016-03-17,0,896878,0000896878-16-000219,2016-05-09,2014-03-18,2016-09-13
896878,2016-03-17,0,896878,0001193125-15-360231,2015-10-30,2014-03-18,2016-09-13
896878,2016-03-17,0,896878,0001193125-15-019001,2015-01-23,2014-03-18,2016-09-13
896878,2016-03-17,0,896878,0001193125-14-394221,2014-11-03,2014-03-18,2016-09-13
896878,2016-03-17,0,896878,0001193125-14-284196,2014-07-29,2014-03-18,2016-09-13
896878,2016-03-22,0,896878,0000896878-16-000219,2016-05-09,2014-03-23,2016-10-25
896878,2016-03-22,0,896878,0001193125-15-360231,2015-10-30,2014-03-23,2016-10-25
896878,2016-03-22,0,896878,0001193125-15-019001,2015-01-23,2014-03-23,2016-10-25
896878,2016-03-22,0,896878,0001193125-14-394221,2014-11-03,2014-03-23,2016-10-25
896878,2016-03-22,0,896878,0001193125-14-284196,2014-07-29,2014-03-23,2016-10-25
896878,2016-03-29,0,896878,0000896878-16-000219,2016-05-09,2014-03-30,2017-04-15
896878,2016-03-29,0,896878,0001193125-15-360231,2015-10-30,2014-03-30,2017-04-15
896878,2016-03-29,0,896878,0001193125-15-019001,2015-01-23,2014-03-30,2017-04-15
896878,2016-03-29,0,896878,0001193125-14-394221,2014-11-03,2014-03-30,2017-04-15
896878,2016-03-29,0,896878,0001193125-14-284196,2014-07-29,2014-03-30,2017-04-15
896878,2016-04-06,0,896878,0000896878-16-000219,2016-05-09,2014-04-07,2016-11-05
896878,2016-04-06,0,896878,0001193125-15-360231,2015-10-30,2014-04-07,2016-11-05
896878,2016-04-06,0,896878,0001193125-15-019001,2015-01-23,2014-04-07,2016-11-05
896878,2016-04-06,0,896878,0001193125-14-394221,2014-11-03,2014-04-07,2016-11-05
896878,2016-04-06,0,896878,0001193125-14-284196,2014-07-29,2014-04-07,2016-11-05
896878,2016-04-14,0,896878,0000896878-16-000219,2016-05-09,2014-04-15,2016-10-11
896878,2016-04-14,0,896878,0001193125-15-360231,2015-10-30,2014-04-15,2016-10-11
896878,2016-04-14,0,896878,0001193125-15-019001,2015-01-23,2014-04-15,2016-10-11
896878,2016-04-14,0,896878,0001193125-14-394221,2014-11-03,2014-04-15,2016-10-11
896878,2016-04-14,0,896878,0001193125-14-284196,2014-07-29,2014-04-15,2016-10-11
896878,2016-04-29,0,896878,0000896878-16-000219,2016-05-09,2014-04-30,2016-10-26
896878,2016-04-29,0,896878,0001193125-15-360231,2015-10-30,2014-04-30,2016-10-26
896878,2016-04-29,0,896878,0001193125-15-019001,2015-01-23,2014-04-30,2016-10-26
896878,2016-04-29,0,896878,0001193125-14-394221,2014-11-03,2014-04-30,2016-10-26
896878,2016-04-29,0,896878,0001193125-14-284196,2014-07-29,2014-04-30,2016-10-26
896878,2016-05-17,0,896878,0000896878-16-000219,2016-05-09,2014-05-18,2016-12-07
896878,2016-05-17,0,896878,0001193125-15-360231,2015-10-30,2014-05-18,2016-12-07
896878,2016-05-17,0,896878,0001193125-15-019001,2015-01-23,2014-05-18,2016-12-07
896878,2016-05-17,0,896878,0001193125-14-394221,2014-11-03,2014-05-18,2016-12-07
896878,2016-05-17,0,896878,0001193125-14-284196,2014-07-29,2014-05-18,2016-12-07
896878,2016-05-27,0,896878,0000896878-16-000219,2016-05-09,2014-05-28,2016-11-23
896878,2016-05-27,0,896878,0001193125-15-360231,2015-10-30,2014-05-28,2016-11-23
896878,2016-05-27,0,896878,0001193125-15-019001,2015-01-23,2014-05-28,2016-11-23
896878,2016-05-27,0,896878,0001193125-14-394221,2014-11-03,2014-05-28,2016-11-23
896878,2016-05-27,0,896878,0001193125-14-284196,2014-07-29,2014-05-28,2016-11-23
896878,2016-06-01,0,896878,0000896878-16-000219,2016-05-09,2014-06-02,2017-01-07
896878,2016-06-01,0,896878,0001193125-15-360231,2015-10-30,2014-06-02,2017-01-07
896878,2016-06-01,0,896878,0001193125-15-019001,2015-01-23,2014-06-02,2017-01-07
896878,2016-06-01,0,896878,0001193125-14-394221,2014-11-03,2014-06-02,2017-01-07
896878,2016-06-01,0,896878,0001193125-14-284196,2014-07-29,2014-06-02,2017-01-07
896878,2016-06-09,0,896878,0000896878-16-000219,2016-05-09,2014-06-10,2016-12-18
896878,2016-06-09,0,896878,0001193125-15-360231,2015-10-30,2014-06-10,2016-12-18
896878,2016-06-09,0,896878,0001193125-15-019001,2015-01-23,2014-06-10,2016-12-18
896878,2016-06-09,0,896878,0001193125-14-394221,2014-11-03,2014-06-10,2016-12-18
896878,2016-06-09,0,896878,0001193125-14-284196,2014-07-29,2014-06-10,2016-12-18
896878,2016-08-03,0,896878,0000896878-16-000219,2016-05-09,2014-08-04,2017-02-15
896878,2016-08-03,0,896878,0001193125-15-360231,2015-10-30,2014-08-04,2017-02-15
896878,2016-08-03,0,896878,0001193125-15-019001,2015-01-23,2014-08-04,2017-02-15
896878,2016-08-03,0,896878,0001193125-14-394221,2014-11-03,2014-08-04,2017-02-15
896878,2016-08-22,0,896878,0000896878-16-000219,2016-05-09,2014-08-23,2017-03-14
896878,2016-08-22,0,896878,0001193125-15-360231,2015-10-30,2014-08-23,2017-03-14
896878,2016-08-22,0,896878,0001193125-15-019001,2015-01-23,2014-08-23,2017-03-14
896878,2016-08-22,0,896878,0001193125-14-394221,2014-11-03,2014-08-23,2017-03-14
896878,2016-09-12,0,896878,0000896878-16-000219,2016-05-09,2014-09-13,2017-03-22
896878,2016-09-12,0,896878,0001193125-15-360231,2015-10-30,2014-09-13,2017-03-22
896878,2016-09-12,0,896878,0001193125-15-019001,2015-01-23,2014-09-13,2017-03-22
896878,2016-09-12,0,896878,0001193125-14-394221,2014-11-03,2014-09-13,2017-03-22
896878,2016-09-26,0,896878,0000896878-16-000219,2016-05-09,2014-09-27,2017-03-25
896878,2016-09-26,0,896878,0001193125-15-360231,2015-10-30,2014-09-27,2017-03-25
896878,2016-09-26,0,896878,0001193125-15-019001,2015-01-23,2014-09-27,2017-03-25
896878,2016-09-26,0,896878,0001193125-14-394221,2014-11-03,2014-09-27,2017-03-25
896878,2016-10-18,0,896878,0000896878-16-000219,2016-05-09,2014-10-19,2017-04-16
896878,2016-10-18,0,896878,0001193125-15-360231,2015-10-30,2014-10-19,2017-04-16
