permno,ticker,comnam,siccd,exchcd,shrcd,namedt,nameendt
82236,PAH,PATRIOT AMERICAN HOSP INC DEL,6798,1,18,1997-07-02,1997-11-02
82236,PAH,PATRIOT AMERICAN HOSP INC DEL,3000,1,18,1997-11-03,1998-08-02
82236,PAH,PATRIOT AMERICAN HOSP INC DEL,6798,1,18,1998-08-03,1999-01-03
82236,PAH,PATRIOT AMERICAN HOSP INC DEL,6799,1,11,1999-01-04,1999-06-29
82236,WYN,WYNDHAM INTL INC,6799,1,11,1999-06-30,2001-05-31
82236,WYN,WYNDHAM INTL INC,7011,1,11,2001-06-01,2002-10-14
82236,WBR,WYNDHAM INTL INC,7011,2,11,2002-10-15,2005-08-16
82237,PPO,PEPSI COLA P R BOTTLING CO,2086,1,11,1995-09-20,1999-10-17
82237,PAS,PEPSIAMERICAS INC,2086,1,11,1999-10-18,2000-11-30
82238,PGA,PERSONNEL GROUP OF AMERICA INC,7363,1,11,1995-09-26,2002-11-20
82238,,PERSONNEL GROUP OF AMERICA INC,7363,0,11,2002-11-21,2003-08-04
82238,,VENTURI PARTNERS INC,7363,0,11,2003-08-05,2004-05-12
82238,VENP,VENTURI PARTNERS INC,7363,3,11,2004-05-13,2004-09-30
82238,CITP,COMSYS IT PARTNERS INC,7363,3,11,2004-10-01,2010-04-05
82241,TRF,TEMPLETON RUSSIA FUND INC,6726,1,14,1995-09-13,2015-11-20
82242,TPR,TRANSPRO INC,3444,1,11,1995-10-11,1999-01-31
82242,TPR,TRANSPRO INC,3714,1,11,1999-02-01,2003-10-12
82242,TPR,TRANSPRO INC,3714,2,11,2003-10-13,2005-07-25
82242,PLI,PROLIANCE INTERNATIONAL INC,3714,2,11,2005-07-26,2006-06-29
82242,PLI,PROLIANCE INTERNATIONAL INC,3585,2,11,2006-06-30,2009-06-24
82243,RHG,RENAISSANCE HOTEL GROUP NV,7011,1,12,1995-09-27,1997-03-27
82244,ENDG,ENDOGEN INC,2830,3,11,1995-09-18,1999-07-09
82245,AAIR,AIRWAYS CORP,4510,3,11,1995-09-08,1997-11-17
82246,WDCO,WESTERN ENERGY DEV INC,1382,3,10,1982-08-09,1985-12-16
82247,ACMM,ACCOM INC,3660,3,11,1995-09-27,1998-07-20
82248,ACTC,APPLIED CELLULAR TECHNOLOGY INC,7370,3,11,1995-09-01,1999-06-30
82248,ADSX,APPLIED DIGITAL SOLUTIONS INC,7370,3,11,1999-07-01,2000-07-31
82248,ADSX,APPLIED DIGITAL SOLUTIONS INC,7371,3,11,2000-08-01,2002-07-11
82248,,APPLIED DIGITAL SOLUTIONS INC,7371,0,11,2002-07-12,2002-07-30
82248,ADSX,APPLIED DIGITAL SOLUTIONS INC,7371,3,11,2002-07-31,2004-04-04
82248,ADSX,APPLIED DIGITAL SOLUTIONS INC,7371,3,11,2004-04-05,2007-12-27
82248,DIGA,APPLIED DIGITAL SOLUTIONS INC,7371,3,11,2007-12-28,2008-06-22
82248,DIGA,DIGITAL ANGEL CORP NEW,7371,3,11,2008-06-23,2008-11-09
82248,DIGA,DIGITAL ANGEL CORP NEW,7371,3,11,2008-11-10,2010-10-04
82249,AHIS,A H I HEALTHCARE SYSTEMS INC,8090,3,11,1995-09-29,1997-03-17
82250,ALTD,ALTERNATE POSTAL DELIVERY INC,7310,3,11,1995-09-21,1998-05-11
82250,ALTM,ALTERNATE MARKETING NETWORKS INC,7310,3,11,1998-05-12,2002-10-02
82251,AUBN,AUBURN NATIONAL BANCORP,6710,3,11,1995-09-06,1999-06-30
82251,AUBN,AUBURN NATIONAL BANCORP,6020,3,11,1999-07-01,2024-12-31
82252,BYDS,BOYDS WHEELS INC,3710,3,11,1995-09-15,1998-03-02
82253,CGGI,CARBIDE GRAPHITE GROUP INC,3624,3,11,1995-09-14,2001-09-21
82254,WFSA,WESTERN FEDERAL S & L ASSN MARIN,6711,3,10,1984-01-24,1986-03-31
82254,WFSA,WESTERN FEDERAL S & L ASSN MARIN,6120,3,10,1986-04-01,1988-02-29
82254,WFSA,WESTERN FEDERAL S & L ASSN MARIN,6030,3,10,1988-03-01,1988-09-27
82255,CKFR,CHECKFREE CORP,7370,3,11,1995-09-28,1997-12-30
82255,CKFR,CHECKFREE HOLDINGS CORP,7370,3,11,1997-12-31,2000-08-02
82255,CKFR,CHECKFREE CORP NEW,8721,3,11,2000-08-03,2007-12-03
82256,CMSX,COMPUTER MANAGEMENT SCIENCES INC,5045,3,11,1995-09-29,1999-03-16
82257,CTMI,CONTOUR MEDICAL INC,3840,3,11,1995-09-21,1998-07-01
82258,DEPO,DEPOTECH CORP,2830,3,11,1995-09-29,1999-03-10
82259,EBAY,EASTBAY INC,5960,3,11,1995-09-29,1997-01-30
82260,FCBS,FAYETTE COUNTY BANCSHARES INC,6020,3,11,1995-09-18,1997-01-30
82260,FCBS,FIRST COMMUNITY BANKING SERV INC,6020,3,11,1997-01-31,1998-09-10
82261,GSCN,GENERAL SCANNING INC,3600,3,11,1995-09-22,1999-03-23
82261,GSLI,G S I LUMONICS INC,3600,3,12,1999-03-24,2005-06-05
82261,GSIG,G S I GROUP INC,3600,3,12,2005-06-06,2009-11-04
82261,,G S I GROUP INC,3600,0,12,2009-11-05,2010-07-22
82261,,G S I GROUP INC NEW,3600,0,12,2010-07-23,2010-12-28
82261,,G S I GROUP INC NEW,3600,0,12,2010-12-29,2011-02-13
82261,GSIG,G S I GROUP INC NEW,3600,3,12,2011-02-14,2016-05-11
82261,NOVT,NOVANTA INC,3600,3,12,2016-05-12,2024-12-31
82262,WGER,WESTERN GEAR CORP,3728,3,10,1972-12-14,1981-09-30
82263,HFSA,HARDIN BANCORP INC,6030,3,11,1995-09-29,2001-02-16
82264,MBOC,MIDDLE BAY OIL INC,1310,3,11,1995-09-29,1999-12-06
82264,TTEN,3 T E C ENERGY CORP,1310,3,11,1999-12-07,2000-01-17
82264,TTEN,3 T E C ENERGY CORP,1310,3,11,2000-01-18,2003-06-04
82265,MIZR,MIZAR INC,3570,3,11,1995-09-28,1998-04-29
82265,BWSI,BLUE WAVE SYSTEMS INC,3570,3,11,1998-04-30,2001-07-02
82266,MLWL,MAIL WELL INC,2670,3,11,1995-09-22,1996-12-18
82266,MWL,MAIL WELL INC,6719,1,11,1996-12-19,1998-02-01
82266,MWL,MAIL WELL INC,2677,1,11,1998-02-02,2004-05-16
82266,CVO,CENVEO INC,2677,1,11,2004-05-17,2006-06-29
82266,CVO,CENVEO INC,2752,1,11,2006-06-30,2016-07-13
82266,CVO,CENVEO INC,2752,1,11,2016-07-14,2017-08-07
82266,CVO,CENVEO INC,2670,3,11,2017-08-08,2018-02-12
82267,MPDI,MICROWAVE POWER DEVICES INC DE,3660,3,11,1995-09-29,2000-11-28
82268,NTSR,NETSTAR INC,3570,3,11,1995-09-19,1996-08-15
82269,OPSC,OPTICAL SECURITY GROUP INC,3080,3,11,1995-09-08,2000-02-15
82270,PCLP,PAPERCLIP IMAGING SOFTWARE INC,7380,3,11,1995-09-28,1997-03-10
82271,PCTH,P C T HOLDINGS INC,3670,3,11,1995-09-15,1996-12-01
82271,PCTH,PACIFIC AEROSPACE & ELCTRNCS INC,3670,3,11,1996-12-02,2001-06-27
82272,PEDX,PEDIATRIX MEDICAL GROUP,8090,3,11,1995-09-20,1996-09-10
82272,PDX,PEDIATRIX MEDICAL GROUP,8011,1,11,1996-09-11,2001-02-28
82272,PDX,PEDIATRIX MEDICAL GROUP,8069,1,11,2001-03-01,2006-06-29
82272,PDX,PEDIATRIX MEDICAL GROUP,8011,1,11,2006-06-30,2009-01-01
82272,MD,MEDNAX INC,8011,1,11,2009-01-02,2022-07-04
82272,MD,PEDIATRIX MEDICAL GROUP INC,8011,1,11,2022-07-05,2024-12-31
82273,PNTB,PENINSULA TRUST BANK INC VA,6020,3,11,1995-09-20,1996-08-14
82273,PNTB,MID ATLANTIC COMM BANKGROUP INC,6020,3,11,1996-08-15,1996-09-08
82273,MABG,MID ATLANTIC COMM BANKGROUP INC,6020,3,11,1996-09-09,1998-11-30
82273,AFIC,ATLANTIC FINANCIAL CORP,6020,3,11,1998-12-01,2001-02-26
82274,POLY,PLANET POLYMER TECHNOLOGIES INC,2820,3,11,1995-09-21,2001-07-17
82275,PRMO,PREMENOS TECHNOLOGY CORP,7370,3,11,1995-09-20,1997-12-19
82276,RCHI,RISK CAPITAL HOLDINGS INC,6330,3,11,1995-09-14,2000-05-08
82276,ACGL,ARCH CAPITAL GROUP LTD,6331,3,11,2000-05-09,2000-11-09
82276,ACGL,ARCH CAPITAL GROUP LTD NEW,6331,3,12,2000-11-10,2024-12-31
82277,RECY,RECYCLING INDUSTRIES INC,4950,3,11,1995-09-19,1999-03-02
82278,RELEF,ARIELY ADVERTISING LTD,7310,3,12,1995-09-20,1998-06-08
82279,SENEA,SENECA FOODS CORP NEW,2033,3,11,1995-09-20,2024-12-31
82280,SIMWF,SIMWARE INC,7370,3,12,1995-09-29,1999-03-01
82280,SIMW,SIMWARE INC,7370,3,12,1999-03-02,1999-11-29
82281,SMSI,SMITH MICRO SOFTWARE INC,7370,3,11,1995-09-19,2016-08-16
82281,SMSI,SMITH MICRO SOFTWARE INC,7372,3,11,2016-08-17,2024-04-10
82281,SMSI,SMITH MICRO SOFTWARE INC,7372,3,11,2024-04-11,2024-12-31
82282,SOLR,SOLAR MATES INC,5040,3,11,1995-09-29,1997-03-09
82282,SOLR,SERENGETI EYEWEAR,5040,3,11,1997-03-10,1998-10-07
82283,SPOT,PANAMSAT CORP,4890,3,11,1995-09-22,1997-05-16
82285,TALK,TEL SAVE HOLDINGS INC,4810,3,11,1995-09-21,1998-11-24
82285,TALK,TEL SAVE COM INC,4810,3,11,1998-11-25,1999-04-27
82285,TALK,TALK COM INC,4810,3,11,1999-04-28,2001-04-09
82285,TALK,TALK AMERICA HOLDINGS INC,4813,3,11,2001-04-10,2002-10-15
82285,TALK,TALK AMERICA HOLDINGS INC,4813,3,11,2002-10-16,2006-12-15
82286,TBCOA,TRIATHLON BROADCASTING CO,4830,3,11,1995-09-08,1999-04-30
82287,TERA,TERA COMPUTER CO,3570,3,11,1995-09-26,2000-04-05
82287,CRAY,CRAY INC,3571,3,11,2000-04-06,2006-06-07
82287,CRAY,CRAY INC,3571,3,11,2006-06-08,2019-09-24
82288,TMNA,TRANSMEDIA ASIA PACIFIC INC,6794,3,11,1995-09-01,1997-08-28
82288,MBTA,TRANSMEDIA ASIA PACIFIC INC,6150,3,11,1997-08-29,1999-06-30
82288,MBTA,TRANSMEDIA ASIA PACIFIC INC,7380,3,11,1999-07-01,2001-04-17
82289,WHLDY,WESTERN HOLDINGS LTD,1041,3,30,1972-12-14,1986-02-18
82290,UDCI,UNITED DENTAL CARE INC DEL,6320,3,11,1995-09-22,1998-09-11
82291,ZCON,ZYCON CORP,3670,3,11,1995-09-29,1997-01-09
82292,AFC,ALLMERICA FINANCIAL CORP,6411,1,11,1995-10-11,1998-08-31
82292,AFC,ALLMERICA FINANCIAL CORP,6331,1,11,1998-09-01,2005-11-30
82292,THG,HANOVER INSURANCE GROUP INC,6331,1,11,2005-12-01,2024-12-31
82293,BGN,BOGEN COMMUNICATIONS INTL INC,4899,2,11,1995-10-05,1998-08-04
82293,BOGN,BOGEN COMMUNICATIONS INTL INC,3661,3,11,1998-08-05,2003-12-31
82294,BFD,BOSTONFED BANCORP INC,6022,2,11,1995-10-24,1998-04-30
82294,BFD,BOSTONFED BANCORP INC,6035,2,11,1998-05-01,2005-01-21
82295,PK,CENTRAL PARKING CORP,7521,1,11,1995-10-10,1998-05-28
82295,CPC,CENTRAL PARKING CORP,7521,1,11,1998-05-29,2006-06-29
82295,CPC,CENTRAL PARKING CORP,7389,1,11,2006-06-30,2007-05-22
82296,DER,DE RIGO S P A,3851,1,31,1995-10-20,2006-02-10
82297,WKEN,WESTERN KENTUCKY GAS CO,4923,3,10,1972-12-14,1980-11-28
82298,DO,DIAMOND OFFSHORE DRILLING INC,1381,1,11,1995-10-11,2020-04-24
82299,DLJ,DONALDSON LUFKIN & JEN INC NEW,6282,1,11,1995-10-25,2000-11-02
82300,GUC,GUCCI GROUP N V,3171,1,12,1995-10-24,2004-04-28
82301,IBI,INTIMATE BRANDS INC,5600,1,11,1995-10-24,2001-08-23
82301,IBI,INTIMATE BRANDS INC,5621,1,11,2001-08-24,2002-03-21
82302,KEP,KOREA ELECTRIC POWER CO,4911,1,31,1995-10-06,1995-12-29
82303,RE,PRUDENTIAL REINSURANCE HOLD INC,6719,1,11,1995-10-03,1996-05-27
82303,RE,EVEREST REINSURANCE HOLDINGS INC,6719,1,11,1996-05-28,2000-02-23
82303,RE,EVEREST RE GROUP LTD,6719,1,12,2000-02-24,2001-04-30
82303,RE,EVEREST RE GROUP LTD,6321,1,12,2001-05-01,2006-06-29
82303,RE,EVEREST RE GROUP LTD,6331,1,12,2006-06-30,2023-07-09
82303,EG,EVEREST GROUP LTD,6331,1,12,2023-07-10,2024-12-31
82304,KPN,ROYAL PTT NEDERLAND NV,4899,1,31,1995-10-23,2001-08-23
82304,KPN,ROYAL PTT NEDERLAND NV,4813,1,31,2001-08-24,2003-05-08
82304,KPN,ROYAL KPN NV,4813,1,31,2003-05-09,2008-04-03
82305,SRN,SOUTHERN BANC INC,6036,2,11,1995-10-05,2001-12-02
82305,SRN,SOUTHERN BANC INC,6035,2,11,2001-12-03,2004-01-06
82306,SGH,STERLING HSE CORP,1520,2,10,1995-10-26,1997-10-23
82307,TRL,TOTAL RENAL CARE HLDGS INC,8092,1,11,1995-10-31,2000-10-08
82307,DVA,DAVITA INC,8092,1,11,2000-10-09,2012-11-07
82307,DVA,DAVITA HEALTHCARE PARTNERS INC,8092,1,11,2012-11-08,2014-01-07
82307,DVA,DAVITA HEALTHCARE PARTNERS INC,8099,1,11,2014-01-08,2016-08-31
82307,DVA,DAVITA INC,8099,1,11,2016-09-01,2021-03-30
82307,DVA,DAVITA INC,8092,1,11,2021-03-31,2024-12-31
82308,UPR,UNION PACIFIC RES GROUP INC,1311,1,11,1995-10-11,2000-07-14
82309,UMG,U S WEST INC,4813,1,11,1995-11-01,1998-06-12
82310,WMAR,WESTERN MARINE ELECTRS CO,3662,3,10,1972-12-14,1985-02-08
82311,BAP,CREDICORP LTD,6029,1,12,1995-10-25,2024-06-19
82311,BAP,CREDICORP LTD,6719,1,12,2024-06-20,2024-12-31
82326,WSTM,WESTERN MICRO TECHNOLOGY INC,5065,3,11,1983-11-18,1997-11-23
82326,SVTG,SAVOIR TECHNOLOGY GROUP INC,5060,3,11,1997-11-24,2000-06-30
82334,WMIC,WESTERN MICROWAVE INC,3679,3,11,1983-03-22,1996-05-08
82342,,DOWDLE OIL CORP,0,3,10,1972-12-14,1979-12-05
82342,WNGC,WESTERN NATURAL GAS CO,0,3,10,1979-12-06,1985-07-21
82342,,WESTERN NATURAL GAS CO,1311,0,10,1985-07-22,1985-09-11
82342,WNGC,WESTERN NATURAL GAS CO,1311,3,10,1985-09-12,1988-08-01
82369,WSOS,WESTERN OIL SHALE CORP,1311,3,10,1972-12-14,1980-07-31
82377,SCMT,SOUTHRN CALIFORNIA MTG & LN,6162,3,10,1972-12-14,1973-07-01
82377,WPAC,WESTERN PACIFIC FINANCIAL CORP,0,3,10,1973-07-02,1979-04-02
82393,WPETA,WESTERN PETROLEUM CORP,0,3,10,1980-05-05,1983-06-09
82393,,WESTERN PETROLEUM CORP,1311,0,10,1983-06-10,1984-11-11
82393,WPET,WESTERN PETROLEUM CORP,1311,3,10,1984-11-12,1985-09-03
82406,WSTN,WESTERN PREFERRED CORP,0,3,11,1979-01-30,1982-06-17
82406,WSTN,WESTERN PREFERRED CORP,6311,3,11,1982-06-18,1984-04-04
82414,,WESTERN STANDARD CORP,7011,3,10,1972-12-14,1973-02-13
82422,WSTS,WESTERN STATES LIFE INS CO,6311,3,10,1972-12-14,1986-04-02
82449,WSMP,WESTERN STEER MOM N POPS INC,5812,3,11,1982-08-11,1988-07-20
82449,WSMP,W S M P INC,5812,3,11,1988-07-21,1998-05-07
82449,FOOD,FRESH FOODS INC,5810,3,11,1998-05-08,2000-08-10
82449,FOOD,PIERRE FOODS INC,2013,3,11,2000-08-11,2002-04-03
82457,WTSI,WESTERN TAR SANDS INC,2911,3,10,1980-10-31,1985-02-01
82465,WTLC,WESTERN TELE COMMUNICATIONS,4899,3,11,1984-06-22,1988-06-22
82465,WTLCA,WESTMARC COMMUNICATIONS INC,4890,3,11,1988-06-23,1988-06-23
82465,WSMC,WESTMARC COMMUNICATIONS INC,4890,3,11,1988-06-24,1989-08-31
82465,WSMC,WESTMARC COMMUNICATIONS INC,4840,3,11,1989-09-01,1990-01-03
82466,ACTI,APPLIED COMPUTER TECHNOLOGY INC,5730,3,11,1995-10-26,1998-10-23
82467,ADEX,A D E CORP MASS,3820,3,11,1995-10-18,2006-10-11
82469,ALLE,ALLEGIANT BANCORP INC,6710,3,11,1995-10-03,1999-06-30
82469,ALLE,ALLEGIANT BANCORP INC,6020,3,11,1999-07-01,2004-04-08
82470,AMCN,AMERICAN COIN MERCHANDISING INC,5960,3,11,1995-10-16,2000-07-31
82470,AMCN,AMERICAN COIN MERCHANDISING INC,7993,3,11,2000-08-01,2002-02-11
82471,APAC,A P A C CUSTOMER SERVICES INC,7380,3,11,1995-10-11,2011-10-14
82472,ARGL,ARGYLE TELEVISION INC,4880,3,11,1995-10-24,1997-08-29
82473,WTLC,WESTERN TELE COMMUNICATIONS,4899,3,11,1984-06-25,1988-06-22
82473,WTLCB,WESTMARC COMMUNICATIONS INC,4890,3,11,1988-06-23,1988-06-23
82473,WSMC,WESTMARC COMMUNICATIONS INC,4890,3,11,1988-06-24,1989-08-31
82473,WSMC,WESTMARC COMMUNICATIONS INC,4840,3,11,1989-09-01,1990-01-03
82474,ARVI,A R V ASSISTED LIVING INC,8260,3,11,1995-10-18,1997-11-09
82474,SRS,A R V ASSISTED LIVING INC,8361,2,11,1997-11-10,2001-01-01
82474,SRS,A R V ASSISTED LIVING INC,8059,2,11,2001-01-02,2003-04-23
82475,ATSP,ARISTO INTERNATIONAL CORP,7370,3,11,1995-10-04,1996-11-18
82475,PLNT,PLAYNET TECHNOLOGIES INC,7370,3,11,1996-11-19,1997-08-05
82476,BAKE,GREENBERG WM JR DSRTS & CAFES IN,5460,3,11,1995-10-13,1997-07-23
82476,CBAK,CREATIVE BAKERIES INC,5460,3,11,1997-07-24,1998-09-29
82476,,CREATIVE BAKERIES INC,5460,0,11,1998-09-30,2005-02-14
82476,,BROOKLYN CHEESECAKE & DESS CO,5460,0,11,2005-02-15,2006-03-21
82476,,BROOKLYN CHEESECAKE & DESS CO,5460,0,11,2006-03-22,2010-11-17
82476,,BROOKLYN CHEESECAKE & DESS CO,5460,0,11,2010-11-18,2015-04-15
82476,,MERIDIAN WASTE SOLUTIONS INC,5460,0,11,2015-04-16,2016-11-02
82476,,MERIDIAN WASTE SOLUTIONS INC,5460,0,11,2016-11-03,2017-01-24
82476,MRDN,MERIDIAN WASTE SOLUTIONS INC,5460,3,11,2017-01-25,2018-04-30
82476,ATIS,ATTIS INDUSTRIES INC,4959,3,11,2018-05-01,2019-03-17
82476,ATIS,ATTIS INDUSTRIES INC,4959,3,11,2019-03-18,2019-11-15
82477,CBOC,COUNTY BANK CHESTERFIELD VA,6020,3,11,1995-10-17,1997-06-30
82478,CITY,AVALON COMMUNITY SERVICES INC,8990,3,11,1995-10-18,1999-06-29
82478,CITY,AVALON CORRECTIONAL SERVICES INC,8990,3,11,1999-06-30,2005-02-03
82479,CSBF,C S B FINANCIAL GROUP INC,6710,3,11,1995-10-26,1999-01-07
82480,DCBK,DESERT COMMUNITY BANK CA,6020,3,11,1995-10-05,2007-08-17
82481,DDII,DATA DOCUMENTS INC DEL,2760,3,11,1995-10-03,1997-11-26
82482,DELI,JERRYS FAMOUS DELI INC,5810,3,11,1995-10-24,2000-02-08
82482,DELI,JERRYS FAMOUS DELI INC,5810,3,11,2000-02-09,2001-10-09
82483,DFIN,DAMEN FINANCIAL CORP,6710,3,11,1995-10-02,1999-06-30
82483,DFIN,DAMEN FINANCIAL CORP,6020,3,11,1999-07-01,1999-07-01
82484,DWRX,DATAWORKS CORP,7370,3,11,1995-10-27,1998-12-31
82485,ELNT,ELANTEC SEMICONDUCTOR INC,3670,3,11,1995-10-11,2002-05-14
82486,ERIE,ERIE INDEMNITY CO,6410,3,11,1995-10-02,2024-12-31
82487,ESIX,ENTERPRISE SYSTEMS INC,7370,3,11,1995-10-20,1997-06-26
82488,ESST,E S S TECHNOLOGY INC,3670,3,11,1995-10-06,2008-06-30
82489,ETEC,E T E C SYSTEMS INC,3550,3,11,1995-10-24,2000-03-29
82490,FCENA,FOOD COURT ENTMT NETWORK INC,7310,3,11,1995-10-11,1998-05-28
82491,FIFS,FIRST INVESTORS FINL SVCS GP INC,6140,3,11,1995-10-04,2004-11-30
82492,GADZ,GADZOOKS INC,5690,3,11,1995-10-06,2004-02-11
82493,GLIA,GLIATECH INC,2830,3,11,1995-10-19,2002-01-17
82494,GMTI,GREENMAN TECHNOLOGIES INC,3080,3,11,1995-10-05,1998-03-23
82494,GMTI,GREENMAN TECHNOLOGIES INC,3080,3,11,1998-03-24,1999-07-07
82494,,GREENMAN TECHNOLOGIES INC,3080,0,11,1999-07-08,2002-09-19
82494,GRN,GREENMAN TECHNOLOGIES INC,3089,2,11,2002-09-20,2006-06-14
82495,GTBX,G T BICYCLES INC,3750,3,11,1995-10-13,1998-10-02
82496,HBNK,HIGHLAND FEDERAL BK FSB LA CALIF,6030,3,11,1995-10-16,1997-12-15
82496,HBNK,HIGHLAND BANCORP INC,6710,3,11,1997-12-16,1999-06-30
82496,HBNK,HIGHLAND BANCORP INC,6030,3,11,1999-07-01,2000-09-29
82497,HFFB,HARRODSBURG FIRST FINL BANCP INC,6710,3,11,1995-10-04,1999-06-30
82497,HFFB,HARRODSBURG FIRST FINL BANCP INC,6030,3,11,1999-07-01,2004-07-11
82497,FIFG,1ST INDEPENDENCE FNL GROUP INC,6030,3,11,2004-07-12,2008-08-29
82498,IGPFF,CANADIAN IMPERIAL GINSENG PRD LT,0,3,12,1995-10-27,1995-12-07
82498,IGPFF,IMPERIAL GINSENG PRODUCTS LTD,100,3,12,1995-12-08,1999-01-06
82499,IMAC,INTERNATIONAL METALS ACQSN CORP,3310,3,11,1995-10-17,1996-05-16
82499,NIAG,NIAGARA CORP DEL,3310,3,11,1996-05-17,2004-04-27
82500,WURK,WESTERN UNITED RESOURCES INC,2879,3,10,1975-08-28,1977-07-13
82501,ITLA,IMPERIAL THRIFT & LOAN ASSOC,6030,3,11,1995-10-24,1996-10-01
82501,ITLA,I T L A CAPITAL CORP,6030,3,11,1996-10-02,2006-09-14
82501,ITLA,I T L A CAPITAL CORP,6036,3,11,2006-09-15,2006-12-28
82501,IMP,I T L A CAPITAL CORP,6036,1,11,2006-12-29,2007-08-02
82501,IMP,IMPERIAL CAPITAL BANCORP INC,6036,1,11,2007-08-03,2008-12-26
82502,WWIN,WESTERN WASTE INDS,9511,3,11,1983-06-03,1986-03-31
82502,WWIN,WESTERN WASTE INDS,4950,3,11,1986-04-01,1991-03-31
82502,WW,WESTERN WASTE INDS,4953,1,11,1991-04-01,1996-05-07
82503,KFBI,KLAMATH FIRST BANCORP INC,6710,3,11,1995-10-05,1999-06-30
82503,KFBI,KLAMATH FIRST BANCORP INC,6030,3,11,1999-07-01,2003-12-31
82504,LCRY,LECROY CORP,3820,3,11,1995-10-06,2012-08-03
82505,LGWX,LOGIC WORKS INC,7370,3,11,1995-10-17,1998-05-29
82506,LIHRY,LIHIR GOLD LTD,1040,3,31,1995-10-10,2006-09-24
82506,LIHR,LIHIR GOLD LTD,1041,3,31,2006-09-25,2010-08-27
82507,MVCO,MEADOW VALLEY CORP,1620,3,11,1995-10-17,2009-02-02
82508,MYGN,MYRIAD GENETICS INC,8730,3,11,1995-10-06,2007-09-27
82508,MYGN,MYRIAD GENETICS INC,8731,3,11,2007-09-28,2024-12-31
82509,NEMA,NEMATRON CORP,3820,3,11,1995-10-05,1998-04-28
82509,NEMA,NEMATRON CORP,3820,-1,11,1998-04-29,1998-08-02
82509,NEMA,NEMATRON CORP,3820,3,11,1998-08-03,1999-01-20
82509,,NEMATRON CORP,3820,0,11,1999-01-21,1999-11-22
82509,NMN,NEMATRON CORP,7373,2,11,1999-11-23,2001-10-31
82509,NMN,NEMATRON CORP,3571,2,11,2001-11-01,2004-01-13
82510,NMBS,NIMBUS CD INTERNATIONAL INC,3650,3,11,1995-10-26,1998-07-27
82511,NURTF,NUR ADVANCED TECHS LTD,3550,3,12,1995-10-06,1998-02-04
82511,NURTF,NUR MACROPRINTERS LTD,3555,3,12,1998-02-05,1999-04-22
82511,NURM,NUR MACROPRINTERS LTD,3555,3,12,1999-04-23,2005-05-19
82511,,NUR MACROPRINTERS LTD,3555,0,12,2005-05-20,2008-04-29
82511,,ELLOMAY CAPITAL LTD,3555,0,12,2008-04-30,2011-06-08
82511,,ELLOMAY CAPITAL LTD,3555,0,12,2011-06-09,2011-08-21
82511,ELLO,ELLOMAY CAPITAL LTD,3555,2,12,2011-08-22,2020-10-11
82511,ELLO,ELLOMAY CAPITAL LTD,3612,2,12,2020-10-12,2024-06-20
82511,ELLO,ELLOMAY CAPITAL LTD,1711,2,12,2024-06-21,2024-12-31
82512,OAKF,OAK HILL FINANCIAL INC,6710,3,11,1995-10-12,1999-06-30
82512,OAKF,OAK HILL FINANCIAL INC,6020,3,11,1999-07-01,2007-11-30
82513,PCYC,PHARMACYCLICS INC,2830,3,11,1995-10-24,2015-05-22
82514,PMOR,PHAR MOR INC,5910,3,11,1995-10-31,2001-09-21
82515,POOL,S C P POOL CORP,5090,3,11,1995-10-13,2006-05-16
82515,POOL,POOL CORP,5090,3,11,2006-05-17,2024-12-31
82516,PTLX,PATLEX CORP NEW,3840,3,11,1995-10-02,1996-04-30
82516,PTLX,PATLEX CORP NEW,6790,3,11,1996-05-01,1996-08-20
82517,RHPS,R H PHILLIPS INC,2080,3,11,1995-10-02,2000-10-04
82518,RICK,RICKS CABARET INTERNATIONAL INC,5810,3,11,1995-10-13,1999-03-15
82518,RICK,RICKS CABARET INTERNATIONAL INC,5810,3,11,1999-03-16,2014-08-11
82518,RICK,RCI HOSPITALITY HOLDINGS INC,5810,3,11,2014-08-12,2024-12-31
82520,ROMT,ROM TECH INC,7370,3,11,1995-10-13,1999-02-28
82520,EGAM,EGAMES INC,7370,3,11,1999-03-01,2001-03-30
82521,RSYS,RADISYS CORP,3820,3,11,1995-10-20,2000-07-31
82521,RSYS,RADISYS CORP,3674,3,11,2000-08-01,2018-12-11
82522,SFAM,SPEEDFAM INTERNATIONAL INC,3550,3,11,1995-10-10,1999-04-06
82522,SFAM,SPEEDFAM I P E C INC,3550,3,11,1999-04-07,2002-12-06
82523,SFIN,STATEWIDE FINANCIAL CORP,6710,3,11,1995-10-02,1999-06-30
82523,SFIN,STATEWIDE FINANCIAL CORP,6030,3,11,1999-07-01,2000-01-07
82524,SHCR,SHERIDAN HEALTHCARE INC,8090,3,11,1995-10-31,1999-05-05
82525,SHPI,SPECIALIZED HEALTH PROD INTL INC,3840,3,11,1995-10-25,1999-08-18
82526,SNUS,SONUS PHARMACEUTICALS INC,2830,3,11,1995-10-12,2008-08-20
82526,OGXI,ONCOGENEX PHARMACEUTICALS INC,2834,3,11,2008-08-21,2017-08-02
82526,ACHV,ACHIEVE LIFE SCIENCES INC,2834,3,11,2017-08-03,2018-05-23
82526,ACHV,ACHIEVE LIFE SCIENCES INC,2834,3,11,2018-05-24,2020-07-30
82526,ACHV,ACHIEVE LIFE SCIENCES INC,2834,3,11,2020-07-31,2024-12-31
